flow,family,alpha,offset,window_width,beta,fit_budget,importance_weight,retouch_gain,nest_decay,write_threshold,rupture_threshold,write_count,hold_count,fade_count,rupture_count,collapse_success,hold_to_write,retouch_survival,fade_rate,rupture_rate,rewrite_drift,mean_fit_error,pollution,phase_lock_resistance,composite_score
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,245.0,736.0,1359.0,0.13927691043549711,0.0,0.0,0.3145299145299145,0.5807692307692308,0.0,0.8631895956694973,0.0,0.49384273671927637,0.273057126737106
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,237.0,844.0,1333.0,0.12710505212510023,0.0,0.0,0.3496271748135874,0.552195526097763,0.0,0.8513858072206166,0.0,0.5238119710323972,0.27692758950670926
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,197.0,944.0,1278.0,0.12034837688044339,0.0,0.0,0.3902439024390244,0.5283174865646961,0.0,0.836504000521124,0.0,0.5642286461017827,0.2827298959900658
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,17.0,937.0,1583.0,0.07995618838992333,0.0,0.0,0.36933385888845094,0.6239653133622388,0.0,0.9618734842112903,0.0,0.39166263975187987,0.23961588492764146
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,111.0,1168.0,1180.0,0.08744656043528955,0.0,0.0,0.4749898332655551,0.47986986579910534,0.0,0.8065362693202502,0.0,0.4274943963815653,0.25230253054976054
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,68.0,1290.0,1099.0,0.06606724003127443,0.0,0.0,0.525030525030525,0.4472934472934473,0.0,0.7878818687804799,0.0,0.5152313677435514,0.2647057525129104
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.34,0.44,0.28,0.9,0.48,1.05,0.0,34.0,1453.0,1024.0,0.05132133282267331,0.0,0.0,0.5786539227399442,0.40780565511748307,0.0,0.7676803660942018,0.0,0.5188520272166288,0.26323466372037213
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,245.0,728.0,1359.0,0.13973619126133552,0.0,0.0,0.31217838765008576,0.5827615780445969,0.0,0.8631895956694973,0.0,0.4936110355191331,0.273061423667458
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,237.0,842.0,1333.0,0.12720706260032102,0.0,0.0,0.3490878938640133,0.552653399668325,0.0,0.8513858072206166,0.0,0.5235626529894235,0.27689272069683435
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,197.0,936.0,1278.0,0.12073073868149325,0.0,0.0,0.3882206553297387,0.5300705101617587,0.0,0.836504000521124,0.0,0.5637519811565757,0.28267877989086765
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,17.0,931.0,1583.0,0.0801317233809001,0.0,0.0,0.3678387988937179,0.6254444883445278,0.0,0.9618734842112903,0.0,0.3918046526772898,0.23963739175405288
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,111.0,1165.0,1180.0,0.08754863813229571,0.0,0.0,0.4743485342019544,0.4804560260586319,0.0,0.8065362693202502,0.0,0.4275871370305403,0.2523250998672108
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,71.0,1266.0,1099.0,0.06669297553275454,0.0,0.0,0.5197044334975369,0.4511494252873563,0.0,0.7878818687804799,0.0,0.521472581978466,0.26592786129786883
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.34,0.44,0.28,0.95,0.48,1.05,0.0,34.0,1439.0,1024.0,0.05159799768964189,0.0,0.0,0.5762915498598318,0.41009211053263916,0.0,0.7676803660942018,0.0,0.5210482903139673,0.2636275500988629
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,166.0,1191.0,631.0,0.14979001399906672,0.0,0.0,0.5990945674044266,0.31740442655935613,0.0,0.7433491224928451,0.0,0.6566787152443014,0.3078347425348295
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,160.0,1222.0,599.0,0.14022662889518414,0.0,0.0,0.6168601716304897,0.30237253912165574,0.0,0.7316538521723918,0.0,0.6562963945705809,0.3065636656404685
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,137.0,1311.0,570.0,0.12674094707520892,0.0,0.0,0.6496531219028742,0.28245787908820613,0.0,0.7171323070621861,0.0,0.6078584578676964,0.2955824373654857
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,0.0,1496.0,1056.0,0.05551443375277572,0.0,0.0,0.5862068965517241,0.41379310344827586,0.0,0.8401485076521057,0.0,0.39519595628129356,0.24063143078705596
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,70.0,1459.0,508.0,0.0943830570902394,0.0,0.0,0.7162493863524791,0.249386352479136,0.0,0.6874744920724613,0.0,0.5339112061881173,0.276391773727015
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,26.0,1837.0,456.0,0.06636807817589577,0.0,0.0,0.7921517895644674,0.19663648124191463,0.0,0.6695349794157482,0.0,0.5882085555841994,0.28190904507656006
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.48,1.25,0.0,30.0,2009.0,424.0,0.04663009404388715,0.0,0.0,0.8156719447827853,0.17214778725131952,0.0,0.6497493260898801,0.0,0.5780438952640718,0.2778639746466044
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,166.0,1191.0,631.0,0.14979001399906672,0.0,0.0,0.5990945674044266,0.31740442655935613,0.0,0.7433491224928451,0.0,0.6566787152443014,0.3078347425348295
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,160.0,1222.0,599.0,0.14022662889518414,0.0,0.0,0.6168601716304897,0.30237253912165574,0.0,0.7316538521723918,0.0,0.6562963945705809,0.3065636656404685
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,137.0,1311.0,570.0,0.12674094707520892,0.0,0.0,0.6496531219028742,0.28245787908820613,0.0,0.7171323070621861,0.0,0.6078584578676964,0.2955824373654857
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,0.0,1496.0,1056.0,0.05551443375277572,0.0,0.0,0.5862068965517241,0.41379310344827586,0.0,0.8401485076521057,0.0,0.39519595628129356,0.24063143078705596
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,70.0,1459.0,508.0,0.0943830570902394,0.0,0.0,0.7162493863524791,0.249386352479136,0.0,0.6874744920724613,0.0,0.5339112061881173,0.276391773727015
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,26.0,1837.0,456.0,0.06636807817589577,0.0,0.0,0.7921517895644674,0.19663648124191463,0.0,0.6695349794157482,0.0,0.5882085555841994,0.28190904507656006
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.18,0.18,0.9,0.64,1.25,0.0,30.0,2009.0,424.0,0.04663009404388715,0.0,0.0,0.8156719447827853,0.17214778725131952,0.0,0.6497493260898801,0.0,0.5780438952640718,0.2778639746466044
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,150.0,1020.0,1025.0,0.1356720202874049,0.0,0.0,0.4646924829157175,0.46697038724373574,0.0,0.7433491224928451,0.0,0.5768921688823736,0.28759549328462203
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,150.0,1103.0,982.0,0.12468513853904283,0.0,0.0,0.4935123042505593,0.4393736017897092,0.0,0.7316538521723918,0.0,0.5867773623827912,0.2883152182261581
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,110.0,1176.0,933.0,0.11460957178841309,0.0,0.0,0.5299684542586751,0.42045966651644884,0.0,0.7171323070621861,0.0,0.5949159227461518,0.2876953255678487
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,0.0,1160.0,1387.0,0.05561735261401557,0.0,0.0,0.4554377699254024,0.5445622300745976,0.0,0.8401485076521057,0.0,0.38048044207894927,0.2353816643386811
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,68.0,1173.0,850.0,0.09201077199281867,0.0,0.0,0.5609756097560976,0.4065040650406504,0.0,0.6874744920724613,0.0,0.5033072797852598,0.2672979566517235
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,25.0,1480.0,799.0,0.06674856674856675,0.0,0.0,0.6423611111111112,0.3467881944444444,0.0,0.6695349794157482,0.0,0.5472538950377006,0.27156577822936323
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.18,0.18,0.95,0.64,1.05,0.0,33.0,1717.0,731.0,0.046357615894039736,0.0,0.0,0.6920596533655784,0.2946392583635631,0.0,0.6497493260898801,0.0,0.5486867753685829,0.2701589659204907
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,153.0,1000.0,1025.0,0.13682864450127877,0.0,0.0,0.4591368227731864,0.4706152433425161,0.0,0.7433491224928451,0.0,0.5818710913828471,0.28869537784529903
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,150.0,1076.0,982.0,0.12611464968152866,0.0,0.0,0.48731884057971014,0.4447463768115942,0.0,0.7316538521723918,0.0,0.5871565308856239,0.2885253859351162
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,114.0,1156.0,933.0,0.11558001693480102,0.0,0.0,0.5247389922832502,0.42351339083068545,0.0,0.7171323070621861,0.0,0.5956472016790535,0.2880322878696519
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,0.0,1156.0,1387.0,0.055699962866691426,0.0,0.0,0.4545812033031852,0.5454187966968148,0.0,0.8401485076521057,0.0,0.38080610612531474,0.23543471796995716
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,73.0,1147.0,850.0,0.09309718437783833,0.0,0.0,0.5541062801932367,0.4106280193236715,0.0,0.6874744920724613,0.0,0.5039303791511665,0.2676444557026194
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,25.0,1454.0,799.0,0.06746688741721854,0.0,0.0,0.6382791922739245,0.35074626865671643,0.0,0.6695349794157482,0.0,0.5485620259479271,0.2718300758800647
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.18,0.28,0.98,0.64,1.05,0.0,33.0,1703.0,731.0,0.04661182922052487,0.0,0.0,0.6903121199837859,0.2963113092825294,0.0,0.6497493260898801,0.0,0.550778398246287,0.2705421358335756
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,285.0,901.0,631.0,0.18941798941798943,0.0,0.0,0.49587231700605394,0.3472757292239956,0.0,0.7433491224928451,0.0,0.6628066754755322,0.31828932274583144
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,268.0,954.0,599.0,0.1809071729957806,0.0,0.0,0.5238879736408567,0.32894014277869305,0.0,0.7316538521723918,0.0,0.6227072279647123,0.30966581541231064
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,249.0,964.0,570.0,0.1725997842502697,0.0,0.0,0.5406618059450364,0.31968592260235557,0.0,0.7171323070621861,0.0,0.5962946343925248,0.3034824218208016
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,107.0,1393.0,1056.0,0.08414360508601346,0.0,0.0,0.5449921752738655,0.4131455399061033,0.0,0.8401485076521057,0.0,0.4170557099860105,0.25109895880060357
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,200.0,991.0,508.0,0.15070821529745043,0.0,0.0,0.583284284873455,0.29899941141848146,0.0,0.6874744920724613,0.0,0.5332530405846287,0.2881676874409904
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,147.0,1218.0,456.0,0.12356020942408377,0.0,0.0,0.6688632619439868,0.2504118616144975,0.0,0.6695349794157482,0.0,0.6143117058049468,0.2977097917184631
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.3,0.1,0.95,0.82,1.25,0.0,101.0,1831.0,424.0,0.07921600653327888,0.0,0.0,0.7771646859083192,0.1799660441426146,0.0,0.6497493260898801,0.0,0.5992851292579957,0.2879343994951899
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,280.0,941.0,631.0,0.18549222797927462,0.0,0.0,0.5080993520518359,0.34071274298056153,0.0,0.7433491224928451,0.0,0.6646258251292145,0.31785857987880195
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,259.0,997.0,599.0,0.17689530685920576,0.0,0.0,0.537466307277628,0.322911051212938,0.0,0.7316538521723918,0.0,0.6291024775585004,0.30992292638712615
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,246.0,1077.0,570.0,0.1626842907981698,0.0,0.0,0.5689381933438986,0.3011093502377179,0.0,0.7171323070621861,0.0,0.607353818253177,0.30387444837766425
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,107.0,1398.0,1056.0,0.083986562150056,0.0,0.0,0.5458805154236627,0.41233893010542755,0.0,0.8401485076521057,0.0,0.41709102362321326,0.25109455761933225
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,194.0,1037.0,508.0,0.14688017669795694,0.0,0.0,0.5963197239792984,0.29212190914318575,0.0,0.6874744920724613,0.0,0.5352231961318261,0.2877544638712299
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,139.0,1339.0,456.0,0.11619891678975874,0.0,0.0,0.6923474663908997,0.23578076525336092,0.0,0.6695349794157482,0.0,0.6265011349752176,0.29863474344238256
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.3,0.18,0.9,0.64,1.25,0.0,97.0,1839.0,424.0,0.07895807895807896,0.0,0.0,0.7792372881355932,0.17966101694915254,0.0,0.6497493260898801,0.0,0.5991927607027867,0.28778170933656483
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,324.0,588.0,1457.0,0.1611977030352748,0.0,0.0,0.24820599409033348,0.615027437737442,0.0,0.7433491224928451,0.0,0.48775833122905676,0.2762696233817533
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,294.0,652.0,1429.0,0.15612327656123276,0.0,0.0,0.2745263157894737,0.6016842105263158,0.0,0.7316538521723918,0.0,0.50889830174711,0.27885263724357867
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,288.0,761.0,1392.0,0.14529575228265185,0.0,0.0,0.3117574764440803,0.5702580909463335,0.0,0.7171323070621861,0.0,0.5621286699079222,0.28719847004064575
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,223.0,713.0,1664.0,0.10200226671703816,0.0,0.0,0.2742307692307692,0.64,0.0,0.8401485076521057,0.0,0.4160157888722541,0.2515093131835449
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,266.0,919.0,1311.0,0.12924638812963687,0.0,0.0,0.3681891025641026,0.5252403846153846,0.0,0.6874744920724613,0.0,0.42308187159622024,0.26013865430239186
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,235.0,1011.0,1266.0,0.11812548412083657,0.0,0.0,0.40246815286624205,0.5039808917197452,0.0,0.6695349794157482,0.0,0.6062789689244643,0.29120122167376655
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.44,0.1,0.98,0.64,0.85,0.0,192.0,1108.0,1192.0,0.1133384734001542,0.0,0.0,0.4446227929373997,0.478330658105939,0.0,0.6497493260898801,0.0,0.5317768744841413,0.2766434034584479
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,330.0,778.0,1025.0,0.17896174863387979,0.0,0.0,0.3647444913267698,0.4805438349742147,0.0,0.7433491224928451,0.0,0.594260073319882,0.3016932817287785
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,308.0,842.0,982.0,0.17428700769578995,0.0,0.0,0.3949343339587242,0.4606003752345216,0.0,0.7316538521723918,0.0,0.5920003863641528,0.3004161605666729
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,301.0,935.0,933.0,0.1638316920322292,0.0,0.0,0.4310742277547257,0.43015214384508993,0.0,0.7171323070621861,0.0,0.6055002002257333,0.3016498477522533
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,223.0,993.0,1387.0,0.1018867924528302,0.0,0.0,0.38148290434114485,0.5328467153284672,0.0,0.8401485076521057,0.0,0.41082852834274197,0.2526965745583437
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,288.0,936.0,850.0,0.15635333018422296,0.0,0.0,0.4513018322082932,0.4098360655737705,0.0,0.6874744920724613,0.0,0.5316479756118251,0.2877211066575205
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,250.0,1027.0,799.0,0.14312529328953544,0.0,0.0,0.49470134874759153,0.3848747591522158,0.0,0.6695349794157482,0.0,0.6157846636567714,0.3004067188617211
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.44,0.18,0.9,0.82,1.05,0.0,203.0,1458.0,731.0,0.11840515505436972,0.0,0.0,0.6095317725752508,0.3056020066889632,0.0,0.6497493260898801,0.0,0.5767474145447951,0.28937118943604273
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,347.0,769.0,631.0,0.21918572225320693,0.0,0.0,0.4401831711505438,0.3611906124785346,0.0,0.7433491224928451,0.0,0.6504971877818413,0.32246925564886497
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,340.0,800.0,599.0,0.2158071748878924,0.0,0.0,0.46003450258769407,0.34445083381253594,0.0,0.7316538521723918,0.0,0.6125417877852177,0.31531238942537965
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,23.0,309.0,789.0,570.0,0.21217391304347827,0.06927710843373494,0.39473684210526316,0.4665878178592549,0.33707865168539325,0.1166480328027187,0.7171323070621861,0.007489417127971344,0.5808885296991282,0.36324107923163096
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,223.0,1321.0,1056.0,0.10200226671703816,0.0,0.0,0.5080769230769231,0.40615384615384614,0.0,0.8401485076521057,0.0,0.4287685300866304,0.25848172967905575
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,305.0,879.0,508.0,0.19266589057043074,0.0,0.0,0.5195035460992907,0.30023640661938533,0.0,0.6874744920724613,0.0,0.530842131178292,0.2973356829964446
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,258.0,963.0,456.0,0.1769141531322506,0.0,0.0,0.5742397137745975,0.27191413237924866,0.0,0.6695349794157482,0.0,0.6648876900497649,0.31824025223065705
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.64,1.25,0.0,209.0,1589.0,424.0,0.12743823146944083,0.0,0.0,0.7151215121512151,0.19081908190819083,0.0,0.6497493260898801,0.0,0.6075321810666343,0.29902432771598775
golden,phi,0.5820339887498948,-0.036,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,331.0,766.0,1025.0,0.17994505494505494,0.0,0.0,0.3609802073515551,0.4830348727615457,0.0,0.7433491224928451,0.0,0.5948791106878843,0.30196894535410995
golden,phi,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,309.0,829.0,982.0,0.17531876138433516,0.0,0.0,0.3910377358490566,0.46320754716981133,0.0,0.7316538521723918,0.0,0.5929204927261078,0.30075144735997805
golden,phi,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,301.0,881.0,933.0,0.16788990825688074,0.0,0.0,0.416548463356974,0.44113475177304967,0.0,0.7171323070621861,0.0,0.6012568270798675,0.301447128087077
golden,phi,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,223.0,990.0,1387.0,0.10200226671703816,0.0,0.0,0.38076923076923075,0.5334615384615384,0.0,0.8401485076521057,0.0,0.410694516124238,0.25268225331967126
golden,phi,0.6300339887498948,0.012000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,288.0,908.0,850.0,0.15844901866921973,0.0,0.0,0.44379276637341153,0.41544477028348,0.0,0.6874744920724613,0.0,0.5327692831216202,0.2882181859704993
golden,phi,0.6420339887498948,0.024000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,250.0,1015.0,799.0,0.14393581878244455,0.0,0.0,0.49176356589147285,0.3871124031007752,0.0,0.6695349794157482,0.0,0.6143811802234791,0.30026482086821804
golden,phi,0.6540339887498948,0.036000000000000004,0.24,0.011,0.48,0.44,0.28,0.98,0.82,1.05,0.0,205.0,1454.0,731.0,0.11859620814844696,0.0,0.0,0.6083682008368201,0.3058577405857741,0.0,0.6497493260898801,0.0,0.5772229953484767,0.28953289700643725
silver,metallic,0.37821356237309517,-0.036,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,10.0,1989.0,688.0,0.025127458120903133,0.0,0.0,0.7402307406029028,0.25604763676963155,0.0,0.7898741585716237,0.0,0.50500944387185,0.2595218886561147
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,27.0,1918.0,738.0,0.034532897128316975,0.0,0.0,0.7148714125978383,0.27506522549385015,0.0,0.8054701180350426,0.0,0.5851332225102994,0.27526108285443995
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,32.0,1843.0,782.0,0.041970802919708027,0.0,0.0,0.6936394429808054,0.29431689875799777,0.0,0.819890974556972,0.0,0.4922695462599954,0.2593207122560701
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,45.0,1780.0,816.0,0.05047549378200439,0.0,0.0,0.6739871260886028,0.30897387353275274,0.0,0.8328252850729567,0.0,0.5190044887108018,0.26533023964948854
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,61.0,1675.0,851.0,0.06755260243632337,0.0,0.0,0.6474681097796676,0.3289524545805953,0.0,0.8436004191077716,0.0,0.5485414995367082,0.273030551304465
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,93.0,1565.0,884.0,0.07966929725667042,0.0,0.0,0.6156569630212431,0.34775767112509837,0.0,0.853111093660981,0.0,0.4784129385469963,0.26250799908311073
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.0,0.34,0.18,0.18,0.95,0.64,1.25,0.0,116.0,1449.0,921.0,0.09403669724770643,0.0,0.0,0.582864038616251,0.3704746580852776,0.0,0.8614244244562301,0.0,0.5342261081113089,0.2747160221109172
silver,metallic,0.37821356237309517,-0.036,0.16,0.0,0.34,0.18,0.18,0.98,0.82,0.85,0.0,10.0,1117.0,1570.0,0.025036284470246733,0.0,0.0,0.41416388579903596,0.582128290693363,0.0,0.7898741585716237,0.0,0.3929520353494933,0.23281634978533214
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.0,0.34,0.18,0.18,0.98,0.82,0.85,0.0,27.0,1080.0,1596.0,0.03428365211115121,0.0,0.0,0.3995560488346282,0.5904550499445061,0.0,0.8054701180350426,0.0,0.4911498273983922,0.2519969133016336
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.0,0.34,0.18,0.18,0.98,0.82,0.85,0.0,32.0,1027.0,1624.0,0.041576283441793205,0.0,0.0,0.3827804696235557,0.6052925829295565,0.0,0.819890974556972,0.0,0.3866919850037368,0.2340350021707458
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.0,0.34,0.18,0.18,0.98,0.82,0.85,0.0,45.0,982.0,1640.0,0.05,0.0,0.0,0.3682039745031871,0.6149231346081739,0.0,0.8328252850729567,0.0,0.4111679511619767,0.23972414197031067
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.0,0.34,0.18,0.18,0.98,0.82,0.85,0.0,61.0,910.0,1659.0,0.06649709302325581,0.0,0.0,0.34600760456273766,0.6307984790874525,0.0,0.8436004191077716,0.0,0.4701035099441455,0.25270389021244155
