flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,interference_radius,interference_gain,competition_gain,basin_radius,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,same_region_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,interference_coherence_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.55,0.08,6,0.04,0.08,2,0.24,0.7894736842105263,0.4411764705882353,0.06844919786096257,0.13155080213903744,0.40408163265306124,0.14285714285714285,0.40408163265306124,0.11564625850340136,0.0,0.5959183673469388,1.0,0.03777271247150765,0.6019409493666914,0.7705104424729392
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.55,0.08,6,0.08,0.04,2,0.24,0.8150851581508516,0.44906166219839144,0.06417112299465241,0.13796791443850268,0.393048128342246,0.13636363636363635,0.393048128342246,0.11764705882352941,0.0,0.606951871657754,1.0,0.04233148811462065,0.6013833769440688,0.7674031648667003
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.55,0.08,4,0.04,0.08,2,0.36,0.7873831775700935,0.44052287581699345,0.058823529411764705,0.12299465240641712,0.3950617283950617,0.1262002743484225,0.3950617283950617,0.06584362139917696,0.0,0.6049382716049383,1.0,0.043308368609573426,0.5975560337527035,0.7794553501313342
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.55,0.08,6,0.12,0.04,2,0.36,0.7819025522041764,0.4388020833333333,0.0374331550802139,0.1411764705882353,0.39859154929577467,0.12394366197183099,0.39859154929577467,0.07746478873239436,0.0,0.6014084507042253,1.0,0.04168023445131879,0.5978677335578251,0.7761450346095377
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.72,0.14,6,0.12,0.08,2,0.36,0.763855421686747,0.43306010928961747,0.044919786096256686,0.17219251336898395,0.3385269121813031,0.10764872521246459,0.3385269121813031,0.06515580736543909,0.0,0.6614730878186968,1.0,0.03842396613480951,0.5964137143740504,0.7427693206768373
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.2,13,0.72,0.14,4,0.04,0.04,2,0.36,0.7530266343825666,0.42955801104972374,0.05668449197860963,0.16898395721925133,0.3323442136498516,0.1142433234421365,0.3323442136498516,0.06083086053412463,0.0,0.6676557863501483,1.0,0.041028980788016936,0.5993745129077426,0.7402215059360475
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.08,13,0.72,0.14,4,0.04,0.08,2,0.24,0.7153652392947103,0.4170337738619677,0.07807486631016043,0.19358288770053475,0.7458677685950413,0.1859504132231405,0.7458677685950413,0.21074380165289255,0.1012396694214876,0.25413223140495866,1.0,0.03614457831325301,0.6027846366462233,0.7182682187698319
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.08,13,0.72,0.14,6,0.08,0.04,2,0.24,0.7437810945273632,0.42653352353780316,0.06203208556149733,0.18823529411764706,0.7267206477732794,0.1659919028340081,0.7267206477732794,0.19635627530364372,0.0931174089068826,0.2732793522267207,1.0,0.036795831976554866,0.5982613514647941,0.7300318021166641
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,8,0.55,0.08,6,0.04,0.08,2,0.24,0.7848101265822784,0.4397163120567376,0.07700534759358289,0.16898395721925133,0.7763975155279503,0.18426501035196688,0.7763975155279503,0.23395445134575568,0.09523809523809523,0.2236024844720497,1.0,0.04005210029306415,0.6055608209006056,0.7188914799221454
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,13,0.72,0.14,6,0.04,0.08,2,0.24,0.6865671641791045,0.40707964601769914,0.06417112299465241,0.2106951871657754,0.7337662337662337,0.1645021645021645,0.7337662337662337,0.21212121212121213,0.09956709956709957,0.2662337662337662,1.0,0.036795831976554866,0.6001967178350782,0.7121998288550202
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,13,0.72,0.14,6,0.12,0.08,2,0.36,0.720873786407767,0.41889985895627646,0.0481283422459893,0.19358288770053475,0.7301927194860813,0.19700214132762311,0.7301927194860813,0.12633832976445397,0.09421841541755889,0.2698072805139186,1.0,0.036795831976554866,0.5934186686105682,0.7513978898267322
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.2,8,0.55,0.14,4,0.04,0.08,2,0.36,0.715,0.41690962099125367,0.06203208556149733,0.20427807486631017,0.7248322147651006,0.174496644295302,0.7248322147651006,0.11185682326621924,0.09843400447427293,0.2751677852348993,0.999731182795699,0.03777271247150765,0.597406168218352,0.753149003085787
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.2,13,0.72,0.08,6,0.04,0.08,2,0.36,0.7597087378640777,0.4317241379310345,0.057754010695187166,0.16684491978609625,0.8091286307053942,0.2012448132780083,0.8091286307053942,0.14107883817427386,0.0995850622406639,0.1908713692946058,1.0,0.040703353956366005,0.5952982963869675,0.7395748374078298
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,13,0.55,0.08,4,0.04,0.04,2,0.36,0.7720588235294118,0.43568464730290457,0.06631016042780749,0.16042780748663102,0.7299270072992701,0.23503649635036497,0.7299270072992701,0.09635036496350365,0.08759124087591241,0.27007299270072993,1.0,0.041028980788016936,0.5980791658726528,0.7768977200562209
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.2,13,0.72,0.14,6,0.08,0.08,2,0.36,0.6321243523316062,0.3873015873015873,0.04919786096256684,0.27700534759358286,0.6838487972508591,0.18556701030927836,0.6838487972508591,0.11168384879725086,0.07216494845360824,0.3161512027491409,1.0,0.03386519049169651,0.597701283334169,0.7515411104164795
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,8,0.55,0.14,6,0.04,0.08,2,0.24,0.7671568627450981,0.43411927877947293,0.0748663101604278,0.15401069518716579,0.549792531120332,0.13692946058091288,0.549792531120332,0.16182572614107885,0.0,0.45020746887966806,0.9998655913978495,0.045587756431129924,0.6009733123683498,0.7746613403732012
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,8,0.72,0.14,6,0.08,0.08,2,0.24,0.7921760391198044,0.44201909959072305,0.05561497326203209,0.16042780748663102,0.5682730923694779,0.13855421686746988,0.5682730923694779,0.15863453815261044,0.0,0.43172690763052207,1.0,0.041028980788016936,0.6009820561064247,0.780186063665791
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,13,0.55,0.14,4,0.08,0.04,2,0.24,0.7536945812807881,0.4297752808988764,0.07272727272727272,0.1657754010695187,0.5489021956087824,0.11776447105788423,0.5489021956087824,0.1656686626746507,0.0,0.45109780439121755,1.0,0.04135460761966786,0.5998027778437911,0.7686317674145495
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.14,13,0.55,0.14,4,0.08,0.04,2,0.36,0.7494089834515366,0.4283783783783784,0.05561497326203209,0.15294117647058825,0.5644171779141104,0.130879345603272,0.5644171779141104,0.09202453987730061,0.0,0.43558282208588955,0.999731182795699,0.04428524910452621,0.5944312478134353,0.7932859988309329
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.2,13,0.72,0.14,6,0.12,0.04,2,0.24,0.7425742574257426,0.42613636363636365,0.047058823529411764,0.2,0.5615550755939525,0.13822894168466524,0.5615550755939525,0.1879049676025918,0.0,0.43844492440604754,1.0,0.03874959296646044,0.6036828654753275,0.761864741774648
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.08,8,0.55,0.08,6,0.04,0.08,2,0.36,0.7435294117647059,0.42645074224021595,0.06203208556149733,0.14545454545454545,0.5701881331403763,0.191027496382055,0.5701881331403763,0.08683068017366136,0.0,0.42981186685962375,1.0,0.043308368609573426,0.6004598768754279,0.8018040993073469
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.08,8,0.55,0.14,6,0.08,0.04,2,0.36,0.7248157248157249,0.4202279202279202,0.05454545454545454,0.1946524064171123,0.5245901639344263,0.15350223546944858,0.5245901639344263,0.08196721311475409,0.0,0.47540983606557374,0.9998655913978495,0.0371214588082058,0.6004735692901253,0.7954662627988531
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.14,8,0.55,0.14,4,0.08,0.08,2,0.36,0.6995073891625616,0.4115942028985507,0.053475935828877004,0.20855614973262032,0.5143312101910829,0.1624203821656051,0.5143312101910829,0.0875796178343949,0.0,0.4856687898089172,1.0,0.03744708563985672,0.5956280056356842,0.7893874666534415
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.2,8,0.72,0.08,4,0.04,0.04,2,0.24,0.7253886010362695,0.42042042042042044,0.06631016042780749,0.22139037433155082,0.5683890577507599,0.1778115501519757,0.5683890577507599,0.196048632218845,0.0,0.4316109422492401,1.0,0.032888309996743734,0.6046576064041111,0.7606775001848327
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.2,8,0.72,0.14,6,0.04,0.04,2,0.24,0.671957671957672,0.40189873417721517,0.06096256684491978,0.2631016042780749,0.5234248788368336,0.1583198707592892,0.5234248788368336,0.1890145395799677,0.0,0.4765751211631664,1.0,0.0348420709866493,0.6065064231717463,0.7512842629718843
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,8,0.72,0.14,4,0.12,0.04,2,0.36,0.8125,0.4482758620689655,0.05668449197860963,0.10588235294117647,0.3652007648183556,0.09560229445506692,0.3652007648183556,0.07648183556405354,0.0,0.6347992351816444,0.999731182795699,0.047215890589384565,0.5936471163516046,0.7603629726184047
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,13,0.55,0.08,6,0.12,0.08,2,0.36,0.8287671232876712,0.45318352059925093,0.051336898395721926,0.09197860962566845,0.46257197696737046,0.12092130518234165,0.46257197696737046,0.07677543186180422,0.0,0.5374280230326296,1.0,0.045913383262780855,0.5938644485322839,0.8038500146938319
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,13,0.72,0.08,6,0.08,0.08,2,0.24,0.8218527315914489,0.4511082138200782,0.05561497326203209,0.12406417112299466,0.46833013435700577,0.12859884836852206,0.46833013435700577,0.1381957773512476,0.0,0.5316698656429942,1.0,0.04265711494627157,0.5992985629092438,0.7847025687478477
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.55,0.14,6,0.04,0.04,2,0.24,0.7530266343825666,0.42955801104972374,0.06844919786096257,0.1572192513368984,0.33624454148471616,0.11208151382823872,0.33624454148471616,0.10771470160116449,0.0,0.6637554585152838,1.0,0.03744708563985672,0.6001924927256157,0.7266946529878953
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.55,0.14,6,0.12,0.04,2,0.24,0.7645631067961165,0.4332874828060523,0.0481283422459893,0.17433155080213902,0.34236804564907275,0.09843081312410841,0.34236804564907275,0.11126961483594865,0.0,0.6576319543509273,1.0,0.03744708563985672,0.5997836573545654,0.7289751640837492
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,8,0.72,0.08,6,0.04,0.08,2,0.24,0.7956204379562044,0.44308943089430897,0.059893048128342244,0.15080213903743314,0.41480446927374304,0.14804469273743018,0.41480446927374304,0.12150837988826815,0.0,0.585195530726257,1.0,0.03972647346141322,0.5990857365372764,0.7753081718324764
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,8,0.55,0.14,4,0.04,0.04,2,0.36,0.8220551378446115,0.4511691884456671,0.10182207931404073,0.1189710610932476,0.5886402753872634,0.15834767641996558,0.5886402753872634,0.10671256454388985,0.0,0.4113597246127367,1.0,0.10485183979159883,0.5448721857326233,0.7967745375937068
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,8,0.72,0.08,4,0.08,0.08,2,0.36,0.8089330024813896,0.44718792866941015,0.10610932475884244,0.11254019292604502,0.6908127208480566,0.19257950530035337,0.6908127208480566,0.127208480565371,0.0,0.30918727915194344,1.0,0.1045262129599479,0.5457902827032828,0.7848191817677567
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.14,8,0.72,0.08,6,0.08,0.08,2,0.36,0.8033980582524272,0.44549125168236875,0.08788853161843516,0.1157556270096463,0.6955017301038062,0.20242214532871972,0.6955017301038062,0.13494809688581316,0.0,0.3044982698961938,1.0,0.10550309345490068,0.5448580718443226,0.781443360092114
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,8,0.55,0.08,6,0.12,0.08,2,0.24,0.7769230769230769,0.43722943722943725,0.09431939978563773,0.16291532690246516,0.6242774566473989,0.16184971098265896,0.6242774566473989,0.23892100192678228,0.0,0.37572254335260113,1.0,0.09833930315858026,0.547820456215302,0.7454312679127019
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,8,0.72,0.14,4,0.04,0.08,2,0.36,0.7663316582914573,0.43385490753911804,0.09110396570203644,0.15541264737406216,0.6360360360360361,0.1945945945945946,0.6360360360360361,0.11531531531531532,0.0,0.36396396396396397,1.0,0.09736242266362748,0.546726079378238,0.7884867671282361
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,8,0.72,0.08,4,0.08,0.04,2,0.36,0.7720588235294118,0.43568464730290457,0.10610932475884244,0.1189710610932476,0.6676384839650146,0.19387755102040816,0.6676384839650146,0.10641399416909621,0.0,0.3323615160349854,1.0,0.10257245197004233,0.5481373287789832,0.7898428538271784
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,13,0.55,0.08,6,0.04,0.04,2,0.24,0.7480519480519481,0.4279346210995542,0.12540192926045016,0.1532690246516613,0.6136012364760433,0.17001545595054096,0.6136012364760433,0.18083462132921174,0.0,0.38639876352395675,1.0,0.09378052751546727,0.5478213397354492,0.7608973575917017
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,13,0.55,0.14,6,0.04,0.08,2,0.24,0.7786885245901639,0.4377880184331797,0.10182207931404073,0.20042872454448016,0.5849624060150376,0.15639097744360902,0.5849624060150376,0.19097744360902255,0.0,0.4150375939849624,1.0,0.09117551286225985,0.5512562454074372,0.7612691339642245
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.14,13,0.72,0.08,4,0.04,0.08,2,0.24,0.7480106100795756,0.4279210925644917,0.1189710610932476,0.17470525187566988,0.6646616541353384,0.1774436090225564,0.6646616541353384,0.2,0.0,0.33533834586466166,1.0,0.09117551286225985,0.5513547019849308,0.7531436218108111
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,8,0.72,0.14,4,0.12,0.08,2,0.36,0.6990049751243781,0.41142020497803805,0.06859592711682744,0.19935691318327975,0.6088957055214724,0.18865030674846625,0.6088957055214724,0.11196319018404909,0.0,0.3911042944785276,1.0,0.0882448713774015,0.5481450181979366,0.7771059733796055
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,13,0.72,0.08,4,0.12,0.08,2,0.24,0.7547683923705722,0.4301242236024845,0.10182207931404073,0.20793140407288319,0.648854961832061,0.18778625954198475,0.648854961832061,0.2366412213740458,0.0,0.3511450381679389,1.0,0.08922175187235429,0.5559636924936622,0.7461242623619052
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.14,8,0.72,0.14,6,0.04,0.08,2,0.36,0.7728337236533958,0.43593130779392336,0.09003215434083602,0.09860664523043944,0.45183887915936954,0.1243432574430823,0.45183887915936954,0.0595446584938704,0.0,0.5481611208406305,1.0,0.10550309345490068,0.5425370294119849,0.7904341531491046
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.14,13,0.55,0.08,4,0.12,0.04,2,0.36,0.7935779816513762,0.4424552429667519,0.08681672025723473,0.07502679528403002,0.46735395189003437,0.14948453608247422,0.46735395189003437,0.06529209621993128,0.0,0.5326460481099656,1.0,0.11071312276131554,0.5407810289322701,0.797989091883483
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.2,8,0.55,0.08,6,0.04,0.08,2,0.36,0.7981220657276995,0.44386422976501305,0.09753483386923902,0.08145766345123258,0.43097643097643096,0.12289562289562289,0.43097643097643096,0.08417508417508418,0.0,0.569023569023569,1.0,0.10973624226636275,0.5420352306111471,0.7822786442555694
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.2,8,0.55,0.08,6,0.12,0.08,2,0.36,0.7566964285714286,0.4307496823379924,0.0632368703108253,0.0932475884244373,0.44107744107744107,0.11447811447811448,0.44107744107744107,0.08585858585858586,0.0,0.5589225589225589,1.0,0.10680560078150439,0.5441029725145321,0.7758655251729473
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.2,8,0.72,0.08,6,0.12,0.08,2,0.36,0.7862068965517242,0.44015444015444016,0.06752411575562701,0.09967845659163987,0.48576214405360135,0.1306532663316583,0.48576214405360135,0.08710217755443886,0.0,0.5142378559463987,1.0,0.10680560078150439,0.5443659892564576,0.7912809789472407
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.08,8,0.72,0.14,6,0.04,0.08,2,0.36,0.7985436893203883,0.44399460188933876,0.09646302250803858,0.10932475884244373,0.4287729196050776,0.15091678420310295,0.4287729196050776,0.06346967559943582,0.0,0.5712270803949224,1.0,0.10550309345490068,0.5419533993324017,0.791766431945576
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,8,0.55,0.08,4,0.08,0.08,2,0.36,0.7788235294117647,0.43783068783068785,0.0932475884244373,0.09646302250803858,0.45022288261515603,0.16047548291233285,0.45022288261515603,0.0787518573551263,0.0,0.549777117384844,1.0,0.10680560078150439,0.5466700861303704,0.7894535013207089
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,8,0.55,0.14,6,0.04,0.04,2,0.36,0.7772397094430993,0.4373297002724796,0.09753483386923902,0.1157556270096463,0.3953823953823954,0.11832611832611832,0.3953823953823954,0.0735930735930736,0.0,0.6046176046176046,1.0,0.10322370563334418,0.5458733135898268,0.7666415712165705
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,8,0.72,0.14,4,0.08,0.04,2,0.24,0.7737789203084833,0.43623188405797103,0.10503751339764202,0.15541264737406216,0.41467065868263475,0.12425149700598802,0.41467065868263475,0.1437125748502994,0.0,0.5853293413173652,1.0,0.09671116900032563,0.5457572262050714,0.7532906748543217
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.08,13,0.55,0.14,6,0.12,0.08,2,0.36,0.8004385964912281,0.4445797807551766,0.0707395498392283,0.04930332261521972,0.21818181818181817,0.06942148760330578,0.21818181818181817,0.02975206611570248,0.0,0.7818181818181819,1.0,0.11527189840442853,0.5342656693571561,0.6840509883733511
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.14,13,0.55,0.14,4,0.08,0.08,2,0.36,0.8060046189376443,0.4462915601023018,0.1007502679528403,0.06109324758842444,0.23361344537815126,0.07058823529411765,0.23361344537815126,0.04201680672268908,0.0,0.7663865546218488,1.0,0.1126668837512211,0.5403241284234843,0.6900330415122657
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,13,0.2,13,0.72,0.14,4,0.08,0.08,2,0.36,0.7798165137614679,0.4381443298969072,0.09110396570203644,0.07717041800643087,0.27491408934707906,0.08247422680412371,0.27491408934707906,0.04639175257731959,0.0,0.7250859106529209,1.0,0.10941061543471182,0.540912130506658,0.7074331888992907
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.55,0.08,6,0.04,0.08,2,0.24,0.8057553956834532,0.44621513944223107,0.11789924973204716,0.07502679528403002,0.23615160349854228,0.09620991253644315,0.23615160349854228,0.07871720116618076,0.0,0.7638483965014577,1.0,0.10941061543471182,0.5394315068915541,0.681807179583626
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.08,8,0.55,0.08,6,0.08,0.04,2,0.24,0.7835294117647059,0.4393139841688654,0.1007502679528403,0.08681672025723473,0.24533715925394547,0.09038737446197992,0.24533715925394547,0.09325681492109039,0.0,0.7546628407460545,1.0,0.10778248127645718,0.5398524224581256,0.6773497288072847
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.55,0.08,4,0.04,0.08,2,0.36,0.7839080459770115,0.43943298969072164,0.10289389067524116,0.06538049303322616,0.24358974358974358,0.09544159544159544,0.24358974358974358,0.04700854700854701,0.0,0.7564102564102564,1.0,0.1103874959296646,0.5391860240618769,0.6925714140375129
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.55,0.08,6,0.12,0.04,2,0.36,0.7714285714285715,0.43548387096774194,0.06859592711682744,0.06752411575562701,0.2606837606837607,0.09401709401709402,0.2606837606837607,0.04700854700854701,0.0,0.7393162393162394,1.0,0.11169000325626832,0.5381390033730618,0.6992023404855183
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.14,8,0.72,0.14,6,0.12,0.08,2,0.36,0.7704545454545455,0.43517329910141206,0.0707395498392283,0.09431939978563773,0.24929971988795518,0.08683473389355742,0.24929971988795518,0.047619047619047616,0.0,0.7507002801120448,1.0,0.10680560078150439,0.5427835676474353,0.6923702200604759
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.78,21,0.2,13,0.72,0.14,4,0.04,0.04,2,0.36,0.7676056338028169,0.4342629482071713,0.0932475884244373,0.09967845659163987,0.2570621468926554,0.08757062146892655,0.2570621468926554,0.052259887005649715,0.0,0.7429378531073446,1.0,0.1045262129599479,0.5433368342440199,0.694604114017645
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.08,13,0.72,0.14,4,0.04,0.08,2,0.24,0.8015873015873016,0.44493392070484583,0.11254019292604502,0.15755627009646303,0.6360485268630849,0.15077989601386482,0.6360485268630849,0.2027729636048527,0.07452339688041594,0.36395147313691506,1.0,0.09833930315858026,0.5490787417177931,0.7457640032721505
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.08,13,0.72,0.14,6,0.08,0.04,2,0.24,0.7481296758104738,0.42796005706134094,0.09967845659163987,0.1489817792068596,0.6289424860853432,0.17439703153988867,0.6289424860853432,0.20037105751391465,0.06307977736549165,0.37105751391465674,1.0,0.09703679583197655,0.5475195938856374,0.7422514990543094
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,8,0.55,0.08,6,0.04,0.08,2,0.24,0.7901554404145078,0.44138929088277856,0.12111468381564845,0.1382636655948553,0.6182795698924731,0.15412186379928317,0.6182795698924731,0.2025089605734767,0.06093189964157706,0.3817204301075269,1.0,0.09899055682188213,0.5511327696972206,0.7474712967849582
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,13,0.72,0.14,6,0.04,0.08,2,0.24,0.751269035532995,0.4289855072463768,0.10503751339764202,0.15541264737406216,0.6237816764132553,0.18908382066276802,0.6237816764132553,0.20662768031189083,0.07017543859649122,0.3762183235867446,1.0,0.09573428850537284,0.5478561152659567,0.7409632008254177
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.14,13,0.72,0.14,6,0.12,0.08,2,0.36,0.78125,0.43859649122807015,0.06645230439442658,0.13933547695605572,0.640625,0.1909722222222222,0.640625,0.1111111111111111,0.07118055555555555,0.359375,1.0,0.10354933246499512,0.5492814601188354,0.7782574541224823
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.2,8,0.55,0.14,4,0.04,0.08,2,0.36,0.7894736842105263,0.4411764705882353,0.0932475884244373,0.1414790996784566,0.6135181975736569,0.18024263431542462,0.6135181975736569,0.11611785095320624,0.07625649913344887,0.38648180242634317,1.0,0.10029306414848584,0.551912510573445,0.7761359007533623
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,13,0.2,13,0.72,0.08,6,0.04,0.08,2,0.36,0.7794117647058824,0.4380165289256198,0.09967845659163987,0.12218649517684887,0.7071823204419889,0.20810313075506445,0.7071823204419889,0.13075506445672191,0.07918968692449356,0.292817679558011,1.0,0.10192119830674047,0.5454792592093127,0.7616028918744757
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.08,13,0.55,0.08,4,0.04,0.04,2,0.36,0.7872860635696821,0.44049247606019154,0.11361200428724544,0.10289389067524116,0.6168639053254438,0.1760355029585799,0.6168639053254438,0.09467455621301775,0.07100591715976332,0.3831360946745562,1.0,0.10420058612829697,0.5437956881281765,0.7826887224346584
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.58,21,0.2,13,0.72,0.14,6,0.08,0.08,2,0.36,0.7066326530612245,0.414050822122571,0.07609860664523044,0.20685959271168275,0.6263399693721287,0.17304747320061256,0.6263399693721287,0.12557427258805512,0.07656967840735068,0.37366003062787134,1.0,0.08889612504070335,0.549327923744916,0.7568868333235078
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,8,0.55,0.14,6,0.04,0.08,2,0.24,0.781021897810219,0.4385245901639344,0.11254019292604502,0.10289389067524116,0.41312056737588654,0.10283687943262411,0.41312056737588654,0.12943262411347517,0.0,0.5868794326241135,1.0,0.1045262129599479,0.5486668863789956,0.7568742352167176
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,8,0.72,0.14,6,0.08,0.08,2,0.24,0.8114143920595533,0.44794520547945205,0.1007502679528403,0.11682743837084673,0.44858156028368795,0.12411347517730496,0.44858156028368795,0.14716312056737588,0.0,0.5514184397163121,1.0,0.10550309345490068,0.5469287113270906,0.7675855854012176
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.08,13,0.55,0.14,4,0.08,0.04,2,0.24,0.78239608801956,0.438957475994513,0.11146838156484459,0.10718113612004287,0.41207815275310833,0.11900532859680284,0.41207815275310833,0.12966252220248667,0.0,0.5879218472468917,1.0,0.10354933246499512,0.5409927272077766,0.7572176600954155
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.14,13,0.55,0.14,4,0.08,0.04,2,0.36,0.765661252900232,0.4336399474375821,0.09003215434083602,0.09431939978563773,0.42151675485008816,0.13580246913580246,0.42151675485008816,0.054673721340388004,0.0,0.5784832451499118,1.0,0.1045262129599479,0.5403613372221439,0.7858177606102722
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,13,0.2,13,0.72,0.14,6,0.12,0.04,2,0.24,0.7890818858560794,0.44105409153952846,0.07609860664523044,0.15112540192926044,0.4497354497354497,0.1146384479717813,0.4497354497354497,0.18165784832451498,0.0,0.5502645502645502,1.0,0.10029306414848584,0.548192017201498,0.7513055816712153
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.08,0.68,21,0.08,8,0.55,0.08,6,0.04,0.08,2,0.36,0.7962085308056872,0.44327176781002636,0.10932475884244373,0.0782422293676313,0.4406294706723891,0.13876967095851217,0.4406294706723891,0.06723891273247497,0.0,0.5593705293276109,1.0,0.10941061543471182,0.5405824451504797,0.7911736991571826
