prime_cutoff,coupling,prime,length,coefficient_real,coefficient_imag,coefficient_abs,target,relative_complex_error
193,dft,151,5.017279836814924,6.2517681381310625e-06,-0.0014009504221186065,0.0014009643713667934,-0.1299660674008681,1.0001061958489075
193,dft,157,5.056245805348308,-0.0017034069929077681,-0.0011054850952340672,0.0020306877355398,-0.12844833518699136,0.9867761151393624
193,dft,163,5.093750200806762,0.0013989291239463282,0.002198283428871344,0.002605657830083527,-0.1269971480819201,1.0111636071617116
193,dft,167,5.117993812416755,-0.0030046022999604665,0.0008676857998716317,0.003127381273242295,-0.12606416403121523,0.9761903522699261
193,dft,173,5.153291594497779,-0.0035318823848339226,0.0004917314295039637,0.0035659490993369732,-0.12471301914388024,0.971687922127289
193,dft,179,5.187385805840755,0.0005411341733803458,0.003886719741966682,0.003924209034467148,-0.12341619740224036,1.0048782400913248
193,dft,181,5.198497031265826,-0.0011722751230668126,-0.004059327156760868,0.00422520602216952,-0.12299533512748329,0.991018663848448
193,dft,191,5.25227342804663,0.003695446394139011,-0.0023516838269570855,0.004380267214899856,-0.12097086069526267,1.030731576844188
193,dft,193,5.262690188904886,0.002450381957460048,-0.003775715999815828,0.004501155745884714,-0.12058110986972632,1.0208018058421424
193,haar,2,0.6931471805599453,-0.008441706192623709,-6.52288751834996e-06,0.00844170871273364,-0.1560129290391036,0.9458909841610196
193,haar,3,1.0986122886681098,0.02707622314951569,0.029594197187374906,0.04011157398068041,-0.20189889986939863,1.143541016261982
193,haar,5,1.6094379124341003,0.03298917719629842,0.010894127045121908,0.034741442344324636,-0.22910752440522542,1.1449777277534203
193,haar,7,1.9459101490553132,-0.028047572640081002,0.01609647752172546,0.032338257831986454,-0.23411211608563706,0.8828772685678242
193,haar,11,2.3978952727983707,-0.0028418299459766192,0.010453108775953207,0.010832519583354532,-0.23013570108523154,0.9886954053901378
193,haar,13,2.5649493574615367,-0.027003497243650858,0.034488973043520825,0.04380271823739442,-0.22644213759952758,0.8938211247685174
193,haar,17,2.833213344056216,-0.031124585201074216,-0.03417412986822221,0.04622348922559877,-0.21872828371837585,0.8718163717334352
193,haar,19,2.9444389791664403,-0.003732994861258683,-0.012536638418834881,0.01308061747314669,-0.2150185284112772,0.9843669723924409
193,haar,23,3.1354942159291497,0.013819936460704518,0.014629101228359259,0.02012464276769882,-0.20810964733659634,1.0687213342264485
193,haar,29,3.367295829986474,0.0042940624649797764,-0.0730636733276837,0.07318974882172793,-0.1990363509339811,1.0855260934623514
193,haar,31,3.4339872044851463,-0.03234218298681824,0.019104135937960003,0.037563077753145976,-0.1963215403858554,0.8409085102559413
193,haar,37,3.6109179126442243,0.024438758668441144,-0.06543853361189012,0.06985309303480254,-0.18895869501195914,1.181239394598257
193,haar,41,3.713572066704308,-0.002611615296035891,-0.0352165003084636,0.035313204731806845,-0.18460780363709903,1.0041400941206233
193,haar,43,3.7612001156935624,-0.01846355474317863,-0.006968540578977411,0.019734827375865464,-0.18257543342631882,0.8996816193884863
193,haar,47,3.8501476017100584,-0.09565407503984481,-0.010339864461344588,0.09621130322788086,-0.17876338822837304,0.46849665358567405
193,haar,53,3.970291913552122,-0.11902341334596087,0.01832617035921919,0.1204259998694575,-0.17359396854435366,0.3316103850408068
193,haar,59,4.07753744390572,-0.0007290805292907212,0.06204718918633048,0.062051472539678514,-0.16897485378921837,1.061236713396873
193,haar,61,4.110873864173311,0.009984112826922742,0.06702916766800769,0.06776866405062601,-0.16754032791775322,1.1326067670944762
193,haar,67,4.204692619390966,-0.013024208330346643,-0.06674354339938256,0.06800243075168368,-0.16351100147025144,1.0068052771972398
193,haar,71,4.2626798770413155,-0.006200104059313065,-0.0986072696998087,0.09880199860325256,-0.16102884271275783,1.13993791256058
193,haar,73,4.290459441148391,-0.021818744062457995,-0.014028661371167733,0.025939563071299788,-0.1598425863444375,0.8679473102936793
193,haar,79,4.3694478524670215,-0.017339139013118326,0.04663906963909349,0.04975789945844232,-0.15648155106679665,0.9378157022366997
193,haar,83,4.418840607796598,-0.027961746942277963,0.06983999432929465,0.07522954273408752,-0.15439008898017337,0.9355262023864407
193,haar,89,4.48863636973214,-0.026561844505576238,0.0153404236428534,0.030673444232440318,-0.15145009428891956,0.830814135836799
193,haar,97,4.574710978503383,-0.06443210107487049,-0.053370457696128935,0.08366541342524171,-0.14785224441209735,0.6698034587425619
193,haar,101,4.61512051684126,-0.024032111601368387,-0.06708463583757852,0.07125932046743885,-0.14617479278578105,0.9533294066334385
193,haar,103,4.634728988229636,-0.041714259044508234,0.061996173718848115,0.07472352349434501,-0.145363663339395,0.8308507802658721
193,haar,107,4.672828834461906,-0.004163375033761252,0.023723198307607992,0.024085759892804735,-0.14379312149769535,0.984961604855393
193,haar,109,4.6913478822291435,0.04192053693058036,0.019347008430052534,0.04616966700920287,-0.14303243005044233,1.300139492433122
193,haar,113,4.727387818712341,0.03630755354071533,-0.02839211105139823,0.04609067599923916,-0.1415572566011542,1.2723942281892673
193,haar,127,4.844187086458591,0.04470193973747624,0.01527555839486029,0.04723987828697005,-0.13682617124428062,1.3313951073891193
193,haar,131,4.875197323201151,-0.07043292662900136,0.001222713918750109,0.07044353897167145,-0.1355834491603077,0.4806043479526563
193,haar,137,4.919980925828125,0.06468579367729321,-0.02259115715803753,0.06851724078945748,-0.13379912176069506,1.4930323612447622
193,haar,139,4.9344739331306915,-0.019387203943214262,0.09129909928709141,0.09333482312282997,-0.13322434272608066,1.0953409350841457
193,haar,149,5.003946305945459,0.05891961221511699,-0.08804656112692737,0.10594204845035574,-0.1304877173592069,1.6006990989447547
193,haar,151,5.017279836814924,0.003273010108219069,0.04062870687752928,0.040760328969583884,-0.1299660674008681,1.071786565969023
193,haar,157,5.056245805348308,0.0014604905718902032,-0.09536185741602833,0.09537304064852654,-0.12844833518699136,1.2546109032237718
193,haar,163,5.093750200806762,-0.06369359126886417,0.015275187900250667,0.06549965598469273,-0.1269971480819201,0.5127708827568133
193,haar,167,5.117993812416755,0.0690849228562089,0.005804001197333296,0.06932829866617947,-0.12606416403121523,1.5486984646549302
193,haar,173,5.153291594497779,-0.09432503065050925,0.10201332367915761,0.13893858216956181,-0.12471301914388024,0.8535048619083029
193,haar,179,5.187385805840755,0.036335893173891326,0.050677486712837255,0.062357876746039376,-0.12341619740224036,1.3579866464020645
193,haar,181,5.198497031265826,0.027024665356071793,0.04243725719032866,0.0503115626416609,-0.12299533512748329,1.2675828002484146
193,haar,191,5.25227342804663,-0.05718432108262812,-0.08579270824283516,0.10310400266391864,-0.12097086069526267,0.8837419335138006
193,haar,193,5.262690188904886,-0.011081683022950917,0.13001709261506267,0.13048849784825842,-0.12058110986972632,1.4097069223191412
193,identity,2,0.6931471805599453,-0.1560129290391036,0.0,0.1560129290391036,-0.1560129290391036,0.0
193,identity,3,1.0986122886681098,-0.20189889986939868,0.0,0.20189889986939868,-0.20189889986939863,1.7503560684860408e-16
193,identity,5,1.6094379124341003,-0.22910752440522542,0.0,0.22910752440522542,-0.22910752440522542,0.0
193,identity,7,1.9459101490553132,-0.23411211608563706,0.0,0.23411211608563706,-0.23411211608563706,0.0
193,identity,11,2.3978952727983707,-0.23013570108523154,0.0,0.23013570108523154,-0.23013570108523154,0.0
193,identity,13,2.5649493574615367,-0.22644213759952758,0.0,0.22644213759952758,-0.22644213759952758,0.0
193,identity,17,2.833213344056216,-0.21872828371837585,0.0,0.21872828371837585,-0.21872828371837585,0.0
193,identity,19,2.9444389791664403,-0.2150185284112772,0.0,0.2150185284112772,-0.2150185284112772,0.0
193,identity,23,3.1354942159291497,-0.20810964733659634,0.0,0.20810964733659634,-0.20810964733659634,0.0
193,identity,29,3.367295829986474,-0.19903635093398103,0.0,0.19903635093398103,-0.1990363509339811,1.7755297610147404e-16
193,identity,31,3.4339872044851463,-0.1963215403858554,0.0,0.1963215403858554,-0.1963215403858554,0.0
193,identity,37,3.6109179126442243,-0.1889586950119591,0.0,0.1889586950119591,-0.18895869501195914,1.8702233553459455e-16
193,identity,41,3.713572066704308,-0.18460780363709903,0.0,0.18460780363709903,-0.18460780363709903,0.0
193,identity,43,3.7612001156935624,-0.18257543342631882,0.0,0.18257543342631882,-0.18257543342631882,0.0
193,identity,47,3.8501476017100584,-0.17876338822837304,0.0,0.17876338822837304,-0.17876338822837304,0.0
193,identity,53,3.970291913552122,-0.17359396854435372,0.0,0.17359396854435372,-0.17359396854435366,2.0357560090963884e-16
193,identity,59,4.07753744390572,-0.1689748537892184,0.0,0.1689748537892184,-0.16897485378921837,2.0914056540500832e-16
193,identity,61,4.110873864173311,-0.1675403279177532,0.0,0.1675403279177532,-0.16754032791775322,2.1093128382829812e-16
193,identity,67,4.204692619390966,-0.16351100147025147,0.0,0.16351100147025147,-0.16351100147025144,2.1612916649608602e-16
193,identity,71,4.2626798770413155,-0.16102884271275783,0.0,0.16102884271275783,-0.16102884271275783,0.0
193,identity,73,4.290459441148391,-0.15984258634443746,0.0,0.15984258634443746,-0.1598425863444375,2.2108936841496217e-16
193,identity,79,4.3694478524670215,-0.15648155106679665,0.0,0.15648155106679665,-0.15648155106679665,0.0
193,identity,83,4.418840607796598,-0.15439008898017337,0.0,0.15439008898017337,-0.15439008898017337,0.0
193,identity,89,4.48863636973214,-0.15145009428891956,0.0,0.15145009428891956,-0.15145009428891956,0.0
193,identity,97,4.574710978503383,-0.14785224441209735,0.0,0.14785224441209735,-0.14785224441209735,0.0
193,identity,101,4.61512051684126,-0.14617479278578102,0.0,0.14617479278578102,-0.14617479278578105,1.2088095282096867e-16
193,identity,103,4.634728988229636,-0.145363663339395,0.0,0.145363663339395,-0.145363663339395,0.0
193,identity,107,4.672828834461906,-0.14379312149769535,0.0,0.14379312149769535,-0.14379312149769535,0.0
193,identity,109,4.6913478822291435,-0.14303243005044233,0.0,0.14303243005044233,-0.14303243005044233,0.0
193,identity,113,4.727387818712341,-0.1415572566011542,0.0,0.1415572566011542,-0.1415572566011542,0.0
193,identity,127,4.844187086458591,-0.13682617124428062,0.0,0.13682617124428062,-0.13682617124428062,0.0
193,identity,131,4.875197323201151,-0.1355834491603077,0.0,0.1355834491603077,-0.1355834491603077,0.0
193,identity,137,4.919980925828125,-0.13379912176069506,0.0,0.13379912176069506,-0.13379912176069506,0.0
193,identity,139,4.9344739331306915,-0.13322434272608066,0.0,0.13322434272608066,-0.13322434272608066,0.0
193,identity,149,5.003946305945459,-0.1304877173592069,0.0,0.1304877173592069,-0.1304877173592069,0.0
193,identity,151,5.017279836814924,-0.1299660674008681,0.0,0.1299660674008681,-0.1299660674008681,1.359566276315201e-16
193,identity,157,5.056245805348308,-0.12844833518699136,0.0,0.12844833518699136,-0.12844833518699136,0.0
193,identity,163,5.093750200806762,-0.1269971480819201,0.0,0.1269971480819201,-0.1269971480819201,0.0
193,identity,167,5.117993812416755,-0.12606416403121523,0.0,0.12606416403121523,-0.12606416403121523,0.0
193,identity,173,5.153291594497779,-0.12471301914388024,0.0,0.12471301914388024,-0.12471301914388024,0.0
193,identity,179,5.187385805840755,-0.12341619740224037,0.0,0.12341619740224037,-0.12341619740224036,1.4317203578038708e-16
193,identity,181,5.198497031265826,-0.12299533512748329,0.0,0.12299533512748329,-0.12299533512748329,0.0
193,identity,191,5.25227342804663,-0.12097086069526267,0.0,0.12097086069526267,-0.12097086069526267,0.0
193,identity,193,5.262690188904886,-0.12058110986972632,0.0,0.12058110986972632,-0.12058110986972632,0.0
193,dft,2,0.6931471805599453,-0.006789350881934018,-4.0397020000212606e-05,0.006789471063142042,-0.1560129290391036,0.9564821617303376
193,dft,3,1.0986122886681098,0.002497677681077404,-0.008322794321850057,0.00868949360563501,-0.20189889986939863,1.0132098531782359
193,dft,5,1.6094379124341003,-0.006210776185916336,-0.00725438619553402,0.009549861774156735,-0.22910752440522542,0.9734065609386405
193,dft,7,1.9459101490553132,0.009140305922587088,0.0013697347199062738,0.009242367962886855,-0.23411211608563706,1.0390589025362604
193,dft,11,2.3978952727983707,0.008067046912523766,-0.002316651900957043,0.008393099660975503,-0.23013570108523154,1.035102385075168
193,dft,13,2.5649493574615367,-0.006757750435363146,0.0030376978850729396,0.0074091024684254025,-0.22644213759952758,0.9702495765862501
193,dft,17,2.833213344056216,-0.005950164601761747,0.0017087368258983152,0.006190657503709891,-0.21872828371837585,0.9728279145389847
193,dft,19,2.9444389791664403,0.0049567602473831514,0.0007428029944067924,0.005012108183044094,-0.2150185284112772,1.0230585448280947
193,dft,23,3.1354942159291497,0.002414921528588629,0.002820705959428596,0.0037132503415197903,-0.20810964733659634,1.011694879483255
193,dft,29,3.367295829986474,0.0006872199625014149,-0.0022899633708148904,0.002390858322137542,-0.1990363509339811,1.0035186914508791
193,dft,31,3.4339872044851463,0.001165549378663253,6.93508442557377e-06,0.001165570010552041,-0.1963215403858554,1.0059369414998522
193,dft,37,3.6109179126442243,-2.911231186576346e-07,4.892779225804263e-05,4.892865834985048e-05,-0.18895869501195914,0.9999984928527397
193,dft,41,3.713572066704308,-0.0011404099496934046,-0.00034223799946009114,0.0011906559963457788,-0.18460780363709903,0.9938242548577895
193,dft,43,3.7612001156935624,-0.0017348857928584313,0.0014853065548403326,0.0022838485668085977,-0.18257543342631882,0.9905311125783461
193,dft,47,3.8501476017100584,0.00048518919513628963,-0.003237690926154373,0.0032738434734084893,-0.17876338822837304,1.0028776995877757
193,dft,53,3.970291913552122,-0.0011377834645345973,-0.003961990396961394,0.004122125558226321,-0.17359396854435366,0.9937078557488355
193,dft,59,4.07753744390572,0.00198791289003876,0.004422368420552067,0.004848622495666004,-0.16897485378921837,1.0121029901507324
193,dft,61,4.110873864173311,0.001528777872297977,0.005323511404351181,0.005538676326983281,-0.16754032791775322,1.0096249562246278
193,dft,67,4.204692619390966,0.0008905533841096856,-0.00594270573189162,0.00600906288416145,-0.16351100147025144,1.006103108045827
193,dft,71,4.2626798770413155,0.004855420469972464,-0.0041569236892960385,0.006391801193627522,-0.16102884271275783,1.0304758871985729
193,dft,73,4.290459441148391,-0.006403868915788791,-0.0019218065285502221,0.00668602104571801,-0.1598425863444375,0.9600116946021039
193,dft,79,4.3694478524670215,4.014025376873371e-05,-0.006746197301819867,0.006746316719147883,-0.15648155106679665,1.0011851606206637
193,dft,83,4.418840607796598,-0.0067187283338337,-3.997681186287165e-05,0.00671884726492175,-0.15439008898017337,0.9564821617303376
193,dft,89,4.48863636973214,0.0018735789077958716,-0.0062431642054851496,0.0065182357444625,-0.15145009428891956,1.0132098531782359
193,dft,97,4.574710978503383,-0.004008062157770175,-0.004681545416835477,0.006162907572764869,-0.14785224441209735,0.9734065609386389
193,dft,101,4.61512051684126,0.005707019126443141,0.0008552342023195656,0.005770744566380062,-0.14617479278578105,1.0390589025362604
193,dft,103,4.634728988229636,0.005095495770562246,-0.0014632975475658964,0.005301444789916247,-0.145363663339395,1.035102385075167
193,dft,107,4.672828834461906,-0.004291242079342573,0.001928969871473597,0.004704857420642333,-0.14379312149769535,0.9702495765862471
193,dft,109,4.6913478822291435,-0.003890975998723442,0.0011173899249337506,0.004048240910196099,-0.14303243005044233,0.9728279145389825
193,dft,113,4.727387818712341,0.0032632786924630163,0.0004890236895410611,0.003299716956591199,-0.1415572566011542,1.0230585448280967
193,dft,127,4.844187086458591,0.00158774218706805,0.00185453390351578,0.002441356436877891,-0.13682617124428062,1.011694879483255
193,dft,131,4.875197323201151,0.00046813384796579055,-0.0015599217470021389,0.001628651330512907,-0.1355834491603077,1.0035186914508807
193,dft,137,4.919980925828125,0.0007943574756360067,4.726471703844985e-06,0.0007943715368979279,-0.13379912176069506,1.005936941499853
193,dft,139,4.9344739331306915,-2.0525483695300286e-07,3.449628483210454e-05,3.449689546561804e-05,-0.13322434272608066,0.9999984928527397
193,dft,149,5.003946305945459,-0.0008060845113669976,-0.00024190665000800273,0.0008416003010835165,-0.1304877173592069,0.9938242548577846
193,dft,151,5.017279836814924,-0.0012349760296654294,0.001057313397506518,0.0016257544139244905,-0.1299660674008681,0.9905311125783534
193,dft,157,5.056245805348308,0.00034862700345703805,-0.0023264048272754936,0.002352381815928306,-0.12844833518699136,1.002877699587772
193,dft,163,5.093750200806762,-0.0008323748592328595,-0.002898496332339306,0.003015647342589536,-0.1269971480819201,0.99370785574883
193,dft,167,5.117993812416755,0.0014830879922657551,0.0032993203750319197,0.003617328424390525,-0.12606416403121523,1.0121029901507341
193,dft,173,5.153291594497779,0.001137985740056125,0.003962694760926174,0.004122858391073216,-0.12471301914388024,1.0096249562246324
193,dft,179,5.187385805840755,0.0006721793106402382,-0.004485484995600943,0.004535570600422176,-0.12341619740224036,1.0061031080458194
193,dft,181,5.198497031265826,0.0037086155363751003,-0.003175097166762888,0.004882117492956155,-0.12299533512748329,1.0304758871985695
193,dft,191,5.25227342804663,-0.004846527776104029,-0.0014544471230437102,0.00506006402314022,-0.12097086069526267,0.9600116946021033
193,dft,193,5.262690188904886,3.093116291888831e-05,-0.005198465585929484,0.005198557606195461,-0.12058110986972632,1.0011851606206617
193,haar,2,0.6931471805599453,-0.009538884965424245,-0.0035721563720782002,0.010185805197929892,-0.1560129290391036,0.9391375236309134
193,haar,3,1.0986122886681098,0.02263304889513744,0.019312176380712365,0.029752563903795364,-0.20189889986939863,1.116206906370136
193,haar,5,1.6094379124341003,0.009002650612252168,-7.639400289424904e-05,0.009002974735606146,-0.22910752440522542,1.0392944879944301
193,haar,7,1.9459101490553132,-0.051362187513428394,0.004158361500355487,0.05153024623007558,-0.23411211608563706,0.7808106473821775
193,haar,11,2.3978952727983707,0.06870789111923761,-0.022357346253235544,0.07225389424480923,-0.23013570108523154,1.3021827228698049
193,haar,13,2.5649493574615367,0.02027187510837954,0.062362997253053803,0.06557508937694355,-0.22644213759952758,1.1237920060458189
193,haar,17,2.833213344056216,-0.026107371043907545,-0.019582165340118494,0.03263519606547508,-0.21872828371837585,0.8851792217123599
193,haar,19,2.9444389791664403,-0.035525980783897085,0.015995461137753072,0.038960878938586505,-0.2150185284112772,0.8380852410095732
193,haar,23,3.1354942159291497,-0.003002655394993492,-0.10462016026554725,0.10466324031583332,-0.20810964733659634,1.106379505951613
193,haar,29,3.367295829986474,-0.01278588376652009,-0.01083339706881384,0.016758320791223275,-0.1990363509339811,0.9373426841730517
193,haar,31,3.4339872044851463,0.002000970002971435,0.028365816925116697,0.028436305153483433,-0.1963215403858554,1.0204728603898134
193,haar,37,3.6109179126442243,-0.06699837132448813,-0.04081181945015414,0.07844989717626132,-0.18895869501195914,0.6806124500326742
193,haar,41,3.713572066704308,0.007953440662324512,0.06681250926488183,0.0672842374753481,-0.18460780363709903,1.1040856426331394
193,haar,43,3.7612001156935624,-0.01742935538958729,-0.051594301802409884,0.05445874041671081,-0.18257543342631882,0.9476516758631202
193,haar,47,3.8501476017100584,-0.08381174272991972,-0.07190150427438546,0.11042750806001972,-0.17876338822837304,0.6662633274786516
193,haar,53,3.970291913552122,0.030978306286071858,-0.0083317590615367,0.03207917812870489,-0.17359396854435366,1.1794296366147181
193,haar,59,4.07753744390572,-0.06262221453215737,-0.09334398704673152,0.11240392195422687,-0.16897485378921837,0.8374389631194128
193,haar,61,4.110873864173311,-0.12574227621218623,0.07519074050405641,0.14650859184556408,-0.16754032791775322,0.5134731750561673
193,haar,67,4.204692619390966,0.05618524664979792,-0.029105254797098877,0.06327636049823564,-0.16351100147025144,1.3553570436546076
193,haar,71,4.2626798770413155,0.07612396463508281,-0.051770911298160624,0.09206022620222783,-0.16102884271275783,1.5074186828262641
193,haar,73,4.290459441148391,0.0800284557960492,-0.010971387556132896,0.08077700837495203,-0.1598425863444375,1.5022393280582642
193,haar,79,4.3694478524670215,0.030948383027588247,0.046395430160324345,0.05577040749164243,-0.15648155106679665,1.233926993464503
193,haar,83,4.418840607796598,0.021079141351910944,0.01913477577558677,0.028468752064602768,-0.15439008898017337,1.1432693892950119
193,haar,89,4.48863636973214,0.0038781937478653996,0.05092397378957767,0.05107143519882299,-0.15145009428891956,1.0793187468822218
193,haar,97,4.574710978503383,-0.1234239593118713,-0.04091071136667029,0.13002753568665934,-0.14785224441209735,0.32227446029594603
193,haar,101,4.61512051684126,-0.03446818842773938,-0.007151928899830196,0.035202359302728185,-0.14617479278578105,0.7657634838431119
193,haar,103,4.634728988229636,0.11195047000908545,-0.021780227821716625,0.11404948951758188,-0.145363663339395,1.7764706154160546
193,haar,107,4.672828834461906,0.06265685941242258,-0.11515596960909792,0.1310983576100005,-0.14379312149769535,1.6439922676242025
193,haar,109,4.6913478822291435,-0.08243389902614402,-0.044213335746387854,0.09354232606940735,-0.14303243005044233,0.5244498672191549
193,haar,113,4.727387818712341,0.016888369294282595,0.08856616991970342,0.09016198462581582,-0.1415572566011542,1.2822977155903963
193,haar,127,4.844187086458591,0.05714376999726096,0.009515741845058361,0.05793064640034372,-0.13682617124428062,1.4193425860618085
193,haar,131,4.875197323201151,0.021453439250167388,0.05774088017570383,0.06159755919779298,-0.1355834491603077,1.2340433198078005
193,haar,137,4.919980925828125,0.10651839156481496,-0.04027089306435811,0.11387674288350634,-0.13379912176069506,1.8211503978922665
193,haar,139,4.9344739331306915,0.05459528389621357,0.03258174176045189,0.06357841551857778,-0.13322434272608066,1.4308549870679583
193,haar,149,5.003946305945459,0.047226447717256585,-0.08876708039716151,0.1005481572492848,-0.1304877173592069,1.5223673690351254
193,haar,151,5.017279836814924,0.0898995420947765,0.011362397421689326,0.09061474352454409,-0.1299660674008681,1.693973017983616
193,haar,157,5.056245805348308,-0.0268829313763748,0.03799509241086052,0.046543732625313874,-0.12844833518699136,0.8442277795050144
193,haar,163,5.093750200806762,-0.0104815146978335,-0.015624742778471092,0.0188147478658175,-0.1269971480819201,0.9256790874906812
193,haar,167,5.117993812416755,0.03892485688103177,0.07266006285742715,0.08242954092832297,-0.12606416403121523,1.430065040481314
193,haar,173,5.153291594497779,0.020970864280714138,0.0963649841802057,0.09862042042463327,-0.12471301914388024,1.4005845770826826
193,haar,179,5.187385805840755,-0.013543449544859802,0.08754423718366382,0.08858565622968399,-0.12341619740224036,1.1383021684059889
193,haar,181,5.198497031265826,-0.03157486933017344,-0.13930026959382538,0.1428339507334652,-0.12299533512748329,1.3546865553014817
193,haar,191,5.25227342804663,-0.057103325156251244,0.09864531435686288,0.11398108522235105,-0.12097086069526267,0.9714387919167228
193,haar,193,5.262690188904886,-0.0806235978448217,0.06737667353176437,0.10507036054782289,-0.12058110986972632,0.6496375879355989
193,identity,2,0.6931471805599453,-0.1560129290391036,0.0,0.1560129290391036,-0.1560129290391036,0.0
193,identity,3,1.0986122886681098,-0.20189889986939868,0.0,0.20189889986939868,-0.20189889986939863,1.7503560684860408e-16
193,identity,5,1.6094379124341003,-0.22910752440522542,0.0,0.22910752440522542,-0.22910752440522542,0.0
193,identity,7,1.9459101490553132,-0.23411211608563706,0.0,0.23411211608563706,-0.23411211608563706,0.0
193,identity,11,2.3978952727983707,-0.23013570108523154,0.0,0.23013570108523154,-0.23013570108523154,0.0
193,identity,13,2.5649493574615367,-0.22644213759952758,0.0,0.22644213759952758,-0.22644213759952758,0.0
193,identity,17,2.833213344056216,-0.21872828371837585,0.0,0.21872828371837585,-0.21872828371837585,0.0
193,identity,19,2.9444389791664403,-0.2150185284112772,0.0,0.2150185284112772,-0.2150185284112772,0.0
193,identity,23,3.1354942159291497,-0.20810964733659634,0.0,0.20810964733659634,-0.20810964733659634,0.0
193,identity,29,3.367295829986474,-0.19903635093398103,0.0,0.19903635093398103,-0.1990363509339811,1.7755297610147404e-16
193,identity,31,3.4339872044851463,-0.1963215403858554,0.0,0.1963215403858554,-0.1963215403858554,0.0
193,identity,37,3.6109179126442243,-0.1889586950119591,0.0,0.1889586950119591,-0.18895869501195914,1.8702233553459455e-16
193,identity,41,3.713572066704308,-0.18460780363709903,0.0,0.18460780363709903,-0.18460780363709903,0.0
193,identity,43,3.7612001156935624,-0.18257543342631882,0.0,0.18257543342631882,-0.18257543342631882,0.0
193,identity,47,3.8501476017100584,-0.17876338822837304,0.0,0.17876338822837304,-0.17876338822837304,0.0
193,identity,53,3.970291913552122,-0.17359396854435372,0.0,0.17359396854435372,-0.17359396854435366,2.0357560090963884e-16
193,identity,59,4.07753744390572,-0.1689748537892184,0.0,0.1689748537892184,-0.16897485378921837,2.0914056540500832e-16
193,identity,61,4.110873864173311,-0.1675403279177532,0.0,0.1675403279177532,-0.16754032791775322,2.1093128382829812e-16
193,identity,67,4.204692619390966,-0.16351100147025147,0.0,0.16351100147025147,-0.16351100147025144,2.1612916649608602e-16
193,identity,71,4.2626798770413155,-0.16102884271275783,0.0,0.16102884271275783,-0.16102884271275783,0.0
193,identity,73,4.290459441148391,-0.15984258634443746,0.0,0.15984258634443746,-0.1598425863444375,2.2108936841496217e-16
193,identity,79,4.3694478524670215,-0.15648155106679665,0.0,0.15648155106679665,-0.15648155106679665,0.0
193,identity,83,4.418840607796598,-0.15439008898017337,0.0,0.15439008898017337,-0.15439008898017337,0.0
193,identity,89,4.48863636973214,-0.15145009428891956,0.0,0.15145009428891956,-0.15145009428891956,0.0
193,identity,97,4.574710978503383,-0.14785224441209735,0.0,0.14785224441209735,-0.14785224441209735,0.0
193,identity,101,4.61512051684126,-0.14617479278578102,0.0,0.14617479278578102,-0.14617479278578105,1.2088095282096867e-16
193,identity,103,4.634728988229636,-0.145363663339395,0.0,0.145363663339395,-0.145363663339395,0.0
193,identity,107,4.672828834461906,-0.14379312149769535,0.0,0.14379312149769535,-0.14379312149769535,0.0
193,identity,109,4.6913478822291435,-0.14303243005044233,0.0,0.14303243005044233,-0.14303243005044233,0.0
193,identity,113,4.727387818712341,-0.1415572566011542,0.0,0.1415572566011542,-0.1415572566011542,0.0
193,identity,127,4.844187086458591,-0.13682617124428062,0.0,0.13682617124428062,-0.13682617124428062,0.0
193,identity,131,4.875197323201151,-0.1355834491603077,0.0,0.1355834491603077,-0.1355834491603077,0.0
193,identity,137,4.919980925828125,-0.13379912176069506,0.0,0.13379912176069506,-0.13379912176069506,0.0
193,identity,139,4.9344739331306915,-0.13322434272608066,0.0,0.13322434272608066,-0.13322434272608066,0.0
193,identity,149,5.003946305945459,-0.1304877173592069,0.0,0.1304877173592069,-0.1304877173592069,0.0
193,identity,151,5.017279836814924,-0.1299660674008681,0.0,0.1299660674008681,-0.1299660674008681,1.359566276315201e-16
193,identity,157,5.056245805348308,-0.12844833518699136,0.0,0.12844833518699136,-0.12844833518699136,0.0
193,identity,163,5.093750200806762,-0.1269971480819201,0.0,0.1269971480819201,-0.1269971480819201,0.0
193,identity,167,5.117993812416755,-0.12606416403121523,0.0,0.12606416403121523,-0.12606416403121523,0.0
193,identity,173,5.153291594497779,-0.12471301914388024,0.0,0.12471301914388024,-0.12471301914388024,0.0
193,identity,179,5.187385805840755,-0.12341619740224037,0.0,0.12341619740224037,-0.12341619740224036,1.4317203578038708e-16
193,identity,181,5.198497031265826,-0.12299533512748329,0.0,0.12299533512748329,-0.12299533512748329,0.0
193,identity,191,5.25227342804663,-0.12097086069526267,0.0,0.12097086069526267,-0.12097086069526267,0.0
193,identity,193,5.262690188904886,-0.12058110986972632,0.0,0.12058110986972632,-0.12058110986972632,0.0
193,dft,2,0.6931471805599453,-0.005259127737719428,-1.877512188148783e-05,0.005259161251269211,-0.1560129290391036,0.9662904439973735
193,dft,3,1.0986122886681098,0.006668078161040233,-0.0009344401793972458,0.006733234349895573,-0.20189889986939863,1.033037185618767
193,dft,5,1.6094379124341003,-0.004867582982289845,0.005577135075106198,0.007402553595581562,-0.22910752440522542,0.9790568272949742
193,dft,7,1.9459101490553132,-0.003853218992751581,-0.006043051189808754,0.007166991299614539,-0.23411211608563706,0.9838798008641816
