flow,family,alpha,offset,window_width,delay,prediction_gain,correction_gain,pocket_gain,pocket_decay,fit_limit,correction_limit,revision_threshold,write_threshold,rupture_limit,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,correction_rate,prediction_update_rate,mean_fit_error,mean_revision_size,mean_pocket_age,pollution,phase_lock_resistance,score
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,163.0,0.0,0.0,0.15296803652968036,0.4748858447488584,0.14453125,0.0,0.5965765659361043,0.023863062637444178,2.6358024691358026,0.0,0.575574588109051,0.2742282267835891
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,7.0,0.0,0.0,0.15,0.5,0.119384765625,0.0,0.7319421306657895,0.02927768522663158,1.0,0.0,0.45422696186465705,0.24890614947642087
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,4.0,0.0,0.0,0.0,0.5555555555555556,0.11865234375,0.0,0.7351583303690649,0.0294063332147626,5.333333333333333,0.0,0.518961562482896,0.29591985771207674
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,9.0,0.0,0.0,0.06451612903225806,0.6451612903225806,0.119140625,0.0,0.7249597688124697,0.02899839075249879,1.875,0.0,0.38926996260111346,0.2412908232443319
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,40.0,0.0,0.0,0.11864406779661017,0.5423728813559322,0.1259765625,0.0,0.6964026676496557,0.02785610670598623,3.5128205128205128,0.0,0.6560014097340165,0.3000551024126112
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,32.0,0.0,0.0,0.11827956989247312,0.5376344086021505,0.125732421875,0.0,0.7041574171412222,0.028166296685648885,3.2580645161290325,0.0,0.4843185176937026,0.27102183808379837
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.18,0.52,0.012,0.66,0.64,0.0,23.0,0.0,0.0,0.11627906976744186,0.6162790697674418,0.1240234375,0.0,0.6995729061866651,0.027982916247466606,59.18181818181818,0.0,0.6239716009143395,0.34171633329871093
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,3.0,0.0,0.0,0.2,0.2,0.09765625,0.0,0.7221958647026125,0.0288878345881045,1807.5,0.0,0.6663409338366981,0.34957879750579324
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,46.0,0.0,0.0,0.13725490196078433,0.4117647058823529,0.107421875,0.0,0.5774492527643744,0.023097970110574982,82.66666666666667,0.0,0.5853922889401675,0.32554893166965787
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,36.0,0.0,0.0,0.13333333333333333,0.38666666666666666,0.1064453125,0.0,0.6135854982703688,0.02454341993081475,106.68571428571428,0.0,0.583330926326822,0.32800420304609146
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,83.0,0.0,0.0,0.18134715025906736,0.38860103626943004,0.120361328125,0.0,0.43968110446944925,0.017587244178777967,39.69512195121951,0.0,0.5189883522595871,0.3153302326909293
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,77.0,0.0,0.0,0.18238993710691823,0.3333333333333333,0.13427734375,0.0,0.5353459912575259,0.021413839650301036,49.11842105263158,0.0,0.5755614272908396,0.33063473973707624
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,48.0,0.0,0.0,0.06,0.46,0.12646484375,0.0,0.5690046291698262,0.022760185166793043,82.04255319148936,0.0,0.8370884555485335,0.3711024861879928
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.04,0.18,0.34,0.95,0.46,0.7,0.028,0.66,0.96,0.0,101.0,0.0,0.0,0.12663755458515283,0.43231441048034935,0.116455078125,0.0,0.4207703618515551,0.016830814474062202,35.148514851485146,0.0,0.818514451316585,0.362715949999904
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,508.0,0.0,0.0,0.20075519194461927,0.47954688483322844,0.0,0.0,0.2603713876295721,0.02082971101036577,1.3346456692913387,0.0,0.5386456515760951,0.22329358622407708
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,469.0,0.0,0.0,0.18145430286857905,0.5056704469646431,0.0,0.0,0.26010258304370676,0.02080820664349654,1.6183368869936035,0.0,0.6494351039400843,0.24277891794333187
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,463.0,0.0,0.0,0.17782285327924274,0.5091277890466531,0.0,0.0,0.2602480724962637,0.020819845799701094,1.676025917926566,0.0,0.5215718669212701,0.22271849063564314
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,466.0,0.0,0.0,0.17603748326639893,0.5120481927710844,0.0,0.0,0.2607689664593694,0.02086151731674955,1.6279569892473118,0.0,0.28447702561925325,0.1842276790662134
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,461.0,0.0,0.0,0.16870748299319727,0.5176870748299319,0.0,0.0,0.25984388269530645,0.02078751061562452,1.6117136659436009,0.0,0.5727408083229188,0.23010869484876822
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,417.0,0.0,0.0,0.13876651982378854,0.5550660792951542,0.0,0.0,0.2596907919267786,0.020775263354142284,1.9544364508393286,0.0,0.6092931533219346,0.23789409976939868
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.08,0.04,0.34,0.95,0.46,0.34,0.055,0.5,0.64,0.0,350.0,0.0,0.0,0.13217938630999213,0.5924468922108576,0.0,0.0,0.2595404389497118,0.020763235115976945,2.3857142857142857,0.0,0.5481109021355792,0.2308288568905387
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,323.0,0.0,0.0,0.22795497185741087,0.46904315196998125,0.087890625,0.0,0.26035270695582446,0.02082821655646596,1.2941176470588236,0.0,0.6242589816932682,0.2882175744360241
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,317.0,0.0,0.0,0.2326454033771107,0.4699812382739212,0.089111328125,0.0,0.2601310364974569,0.020810482919796546,1.4668769716088328,0.0,0.7285972777335974,0.30714861403257426
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,332.0,0.0,0.0,0.22870370370370371,0.4638888888888889,0.088623046875,0.0,0.26026510047249557,0.020821208037799643,1.4789156626506024,0.0,0.5973528433840893,0.28614396809402776
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,340.0,0.0,0.0,0.21903881700554528,0.466728280961183,0.087890625,0.0,0.26068951561648973,0.020855161249319177,1.4542772861356932,0.0,0.6420310442991488,0.2925278458975668
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,321.0,0.0,0.0,0.21113243761996162,0.48080614203454897,0.08984375,0.0,0.2598409580142317,0.020787276641138535,1.5482866043613708,0.0,0.6366594069168559,0.29328738544642613
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,279.0,0.0,0.0,0.19042663891779396,0.5192507804370448,0.085205078125,0.0,0.259498642878326,0.020759891430266082,1.6917562724014337,0.0,0.6914502377718342,0.29949674989282915
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.18,0.34,0.012,0.66,0.82,0.0,278.0,0.0,0.0,0.18676627534685167,0.5165421558164355,0.080810546875,0.0,0.2575511251166744,0.02060409000933395,1.70863309352518,0.0,0.6474113641234112,0.2902706676401
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,566.0,0.0,0.0,0.285137861466039,0.33422999327505043,0.02197265625,0.0,0.2600370641204483,0.020802965129635864,1.3180212014134276,0.0,0.6217101203641817,0.2536391692694374
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,534.0,0.0,0.0,0.2776223776223776,0.34895104895104895,0.020751953125,0.0,0.25978789816549613,0.020783031853239688,1.4475655430711611,0.0,0.7322462826194727,0.27134224231096565
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,515.0,0.0,0.0,0.26825741142443965,0.35936370209689084,0.0205078125,0.0,0.25998608072190665,0.020798886457752536,1.5922330097087378,0.0,0.5926001319267515,0.24981449399798206
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,208.0,0.0,0.0,0.2894248608534323,0.3246753246753247,0.02490234375,0.0,0.5702569646160747,0.04562055716928597,13.251207729468598,0.0,0.40581985186579483,0.2918342866504822
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,481.0,0.0,0.0,0.24885145482388973,0.38284839203675347,0.021728515625,0.0,0.25940331478952255,0.020752265183161814,1.85,0.0,0.6295173248562007,0.25806562837360353
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,354.0,0.0,0.0,0.24229979466119098,0.3942505133470226,0.0205078125,0.0,0.3638147383427928,0.029105179067423423,1.9858356940509916,0.0,0.5712790094214406,0.24073349225765903
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.08,0.1,0.22,0.9,0.46,0.52,0.055,0.66,0.82,0.0,163.0,0.0,0.0,0.23214285714285715,0.40401785714285715,0.021484375,0.0,0.5592214219772104,0.044737713758176825,2.1358024691358026,0.0,0.6633725855674573,0.26606442566132177
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,281.0,0.0,0.0,0.31054131054131057,0.28917378917378916,0.09033203125,0.0,0.2595685972026056,0.020765487776208447,3.409252669039146,0.0,0.7641029905706235,0.33627538538886365
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,17.0,0.0,0.0,0.3902439024390244,0.1951219512195122,0.05908203125,0.0,0.7189724688617594,0.057517797508940746,1.75,0.0,0.5186827647264001,0.2771556576043609
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.05810546875,0.0,0.7375734387912911,0.05900587510330329,0.0,0.0,0.6663408631711532,0.2905093948782178
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,166.0,0.0,0.0,0.32211538461538464,0.27884615384615385,0.072998046875,0.0,0.4917779704156741,0.03934223763325393,2.121212121212121,0.0,0.7699541819026862,0.3070807250945377
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,82.0,0.0,0.0,0.27184466019417475,0.3300970873786408,0.06689453125,0.0,0.5932107642469977,0.04745686113975981,4.185185185185185,0.0,0.7373093260339771,0.3297123855820131
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,3.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.056884765625,0.0,0.7330178087621937,0.058641424700975504,3.5,0.0,0.7928678060490222,0.33615274002687134
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.18,0.34,0.055,0.34,0.96,0.0,35.0,0.0,0.0,0.23404255319148937,0.39361702127659576,0.06005859375,0.0,0.6366564035889279,0.050932512287114234,10.911764705882353,0.0,0.7441474730775353,0.37228926474160773
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,307.0,0.0,0.0,0.3354350567465322,0.27742749054224464,0.017333984375,0.0,0.2604510277798269,0.020836082222386153,1.993485342019544,0.0,0.76112704147544,0.2809158043390603
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,303.0,0.0,0.0,0.33077905491698595,0.2822477650063857,0.01904296875,0.0,0.2601981034554218,0.020815848276433745,2.207920792079208,0.0,0.8266219735342587,0.29417316997875864
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.016357421875,0.0,0.7371354232198187,0.0589708338575855,0.0,0.0,0.6663408631711532,0.2661563675344678
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,320.0,0.0,0.0,0.315,0.285,0.018310546875,0.0,0.26048385161832693,0.020838708129466157,2.2758620689655173,0.0,0.7725797379260408,0.28559816974279867
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,291.0,0.0,0.0,0.30831099195710454,0.30160857908847183,0.021484375,0.0,0.25946874610446874,0.0207574996883575,2.7628865979381443,0.0,0.7377158036460527,0.2857815933582149
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,265.0,0.0,0.0,0.3125884016973126,0.3125884016973126,0.016845703125,0.0,0.2591397330928003,0.020731178647424024,2.69811320754717,0.0,0.8084090968833643,0.2935072063296069
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.08,0.18,0.34,0.985,0.3,0.34,0.028,0.5,0.96,0.0,149.0,0.0,0.0,0.23558897243107768,0.39097744360902253,0.0166015625,0.0,0.3627550916424278,0.029020407331394226,6.52027027027027,0.0,0.8067575227463982,0.31661857369008106
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,335.0,0.0,0.0,0.17006802721088435,0.5767195767195767,0.016845703125,0.0,0.26037064751430067,0.0364518906520021,1.1671641791044776,0.0,0.5554469314973831,0.2595246338789319
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,334.0,0.0,0.0,0.1657754010695187,0.5790679908326967,0.018798828125,0.0,0.260124595825153,0.036417443415521424,1.251497005988024,0.0,0.6605664697701812,0.2781549287511851
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,344.0,0.0,0.0,0.16893939393939394,0.5704545454545454,0.017333984375,0.0,0.2602756684752296,0.03643859358653215,1.2790697674418605,0.0,0.5349709710469939,0.2577131499500449
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,352.0,0.0,0.0,0.16078136739293764,0.574755822689707,0.018310546875,0.0,0.26077413902383323,0.03650837946333665,1.2905982905982907,0.0,0.2989860713708228,0.2205135082497516
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,334.0,0.0,0.0,0.1498447204968944,0.5908385093167702,0.02099609375,0.0,0.2598964228700589,0.03638549920180825,1.3592814371257484,0.0,0.5863793975798812,0.26816490927624853
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,287.0,0.0,0.0,0.12342569269521411,0.635600335852225,0.016845703125,0.0,0.259733490175509,0.03636268862457127,1.4425087108013936,0.0,0.6245271661259462,0.27123958246429547
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.14,0.04,0.34,0.9,0.3,0.34,0.012,0.66,0.64,0.0,280.0,0.0,0.0,0.13338926174496643,0.6317114093959731,0.0185546875,0.0,0.2598398227748888,0.03637757518848443,1.5464285714285715,0.0,0.5657982046612509,0.2638834224186939
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,191.0,304.0,0.6282894736842105,0.38585858585858585,0.11128526645768025,0.11285266457680251,0.09912109375,1.0,0.6589804786090292,0.0922572670052641,10.188118811881187,0.03199023199023199,0.6725114259300231,0.6781894865559858
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,206.0,226.0,0.911504424778761,0.47685185185185186,0.02813852813852814,0.0367965367965368,0.0947265625,1.0,0.7224433120907003,0.10114206369269806,14.666666666666666,0.035164835164835165,0.7560119022270874,0.7548902803752623
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,5.0,560.0,0.008928571428571428,0.008849557522123894,0.234984984984985,0.3408408408408408,0.09912109375,1.0,0.2643051669900301,0.03700272337860422,3.1464285714285714,0.001221001221001221,0.5997005917737444,0.462195632849419
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,203.0,228.0,0.8903508771929824,0.4709976798143852,0.023305084745762712,0.0635593220338983,0.0966796875,1.0,0.70960109456803,0.09934415323952421,14.581497797356828,0.028083028083028084,0.740547068895687,0.7483375779635529
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,43.0,461.0,0.09327548806941431,0.08531746031746032,0.16495806150978565,0.36533084808946875,0.092529296875,1.0,0.33729895826434625,0.047221854157008476,4.620390455531453,0.005860805860805861,0.6296385301659466,0.5034300214884391
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,61.0,386.0,0.15803108808290156,0.13646532438478748,0.17003188097768332,0.35494155154091395,0.086669921875,1.0,0.3790552279168835,0.05306773190836369,5.703896103896104,0.006105006105006105,0.5752889754676667,0.515789838649983
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.14,0.1,0.22,0.95,0.46,0.7,0.012,0.34,0.82,189.0,248.0,0.7620967741935484,0.43249427917620137,0.05860113421550094,0.11531190926275993,0.09375,1.0,0.6586157035366953,0.09220619849513734,12.854251012145749,0.014652014652014652,0.7393602305098446,0.7168128376036388
silver,metallic,0.37821356237309517,-0.036,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,551.0,0.0,0.0,0.23563636363636364,0.36363636363636365,0.02197265625,0.0,0.2603745484978655,0.03645243678970118,1.9346642468239565,0.0,0.6185905150143691,0.2858331652771909
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,433.0,0.0,0.0,0.20610687022900764,0.42663273960983883,0.02099609375,0.0,0.25997013465476676,0.03639581885166734,3.087759815242494,0.0,0.6796148900837491,0.30337520839114657
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,458.0,0.0,0.0,0.20546810273405136,0.4150787075393538,0.020263671875,0.0,0.2602367103667795,0.03643313945134913,2.648471615720524,0.0,0.5862240050744048,0.28445519569457844
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,384.0,0.0,0.0,0.16931711880261927,0.4714686623012161,0.0244140625,0.0,0.26031902217345415,0.036444663104283584,4.172323759791123,0.0,0.6321251399999175,0.3060765432921477
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,440.0,0.0,0.0,0.19210977701543738,0.4305317324185249,0.021484375,0.0,0.25985298681336,0.03637941815387041,2.8838268792710706,0.0,0.6229859982444121,0.29266622103073536
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,419.0,0.0,0.0,0.1847246891651865,0.44316163410301956,0.021484375,0.0,0.259292377173899,0.03630093280434586,3.1455847255369926,0.0,0.6810434044533598,0.30388655167562073
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,2,0.14,0.1,0.34,0.95,0.46,0.52,0.028,0.34,0.82,0.0,338.0,0.0,0.0,0.17051153460381144,0.49047141424272817,0.0205078125,0.0,0.2584242080313802,0.03617938912439323,4.150887573964497,0.0,0.6315769867203922,0.3028931431473776
silver,metallic,0.37821356237309517,-0.036,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,125.0,128.0,0.9765625,0.49407114624505927,0.00390625,0.0078125,0.0947265625,1.0,0.7377975572374831,0.029511902289499327,28.637795275590552,0.023931623931623933,0.7640012076303679,0.7346176655566506
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,103.0,114.0,0.9035087719298246,0.47465437788018433,0.017094017094017096,0.05555555555555555,0.095703125,1.0,0.7237816559159229,0.028951266236636915,32.46017699115044,0.02026862026862027,0.8480561146770319,0.730436547066807
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,127.0,129.0,0.9844961240310077,0.49609375,0.0,0.0038910505836575876,0.095458984375,1.0,0.7378287142301435,0.029513148569205745,28.1953125,0.022954822954822957,0.7826756736630327,0.7398932338821658
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,89.0,93.0,0.956989247311828,0.489010989010989,0.0,0.026737967914438502,0.100830078125,1.0,0.7336089748447168,0.029344358993788677,41.20652173913044,0.012698412698412698,0.8433776322826287,0.7461143244862388
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,131.0,132.0,0.9924242424242424,0.49809885931558934,0.0,0.003787878787878788,0.09619140625,1.0,0.7372088815841669,0.029488355263366677,28.12213740458015,0.014163614163614164,0.7821399958434017,0.7421647516068389
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,114.0,117.0,0.9743589743589743,0.4935064935064935,0.0,0.008583690987124463,0.093994140625,1.0,0.73636202961073,0.029454481184429206,31.612068965517242,0.012698412698412698,0.8266545632378397,0.7439497729795685
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,5,0.04,0.04,0.34,0.9,0.46,0.7,0.012,0.34,0.64,81.0,83.0,0.9759036144578314,0.49390243902439024,0.0,0.006060606060606061,0.09619140625,1.0,0.7374978528464347,0.02949991411385739,45.5,0.00757020757020757,0.5679913483553725,0.7044901824445361
silver,metallic,0.37821356237309517,-0.036,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,478.0,0.0,0.0,0.32104752667313285,0.21532492725509214,0.087890625,0.0,0.26025968958563395,0.010410387583425355,3.251572327044025,0.0,0.7540183409668283,0.3152587941919003
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,346.0,0.0,0.0,0.28445006321112515,0.2781289506953224,0.087646484375,0.0,0.26034849627343465,0.010413939850937387,5.624277456647399,0.0,0.8508853509592736,0.3498083512480528
silver,metallic,0.40221356237309513,-0.011999999999999997,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.07666015625,0.0,0.7384219870785464,0.02953687948314186,0.0,0.0,0.6663407571728355,0.26449932869647574
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,49.0,0.0,0.0,0.22807017543859648,0.34210526315789475,0.07861328125,0.0,0.6588472336048754,0.026353889344195015,7.145833333333333,0.0,0.7474845371547405,0.3261476347839245
silver,metallic,0.42621356237309516,0.012000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,376.0,0.0,0.0,0.27490996398559425,0.2737094837935174,0.089111328125,0.0,0.25974831915654356,0.010389932766261743,4.88563829787234,0.0,0.7312387489837655,0.3251764496554181
silver,metallic,0.43821356237309517,0.024000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,320.0,0.0,0.0,0.2547945205479452,0.30684931506849317,0.088623046875,0.0,0.2600117961560086,0.010400471846240345,6.438871473354232,0.0,0.8162902479984289,0.35127260084537887
silver,metallic,0.4502135623730952,0.036000000000000004,0.3,5,0.04,0.04,0.34,0.95,0.3,0.52,0.012,0.34,0.96,0.0,269.0,0.0,0.0,0.25227963525835867,0.33890577507598785,0.088134765625,0.0,0.2599329957357597,0.010397319829430388,7.063197026022305,0.0,0.775249027780765,0.3490208791235636
silver,metallic,0.37821356237309517,-0.036,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,72.0,0.0,0.0,0.42138364779874216,0.12578616352201258,0.12548828125,0.0,0.6742149937759206,0.026968599751036826,1.704225352112676,0.0,0.6996553577249156,0.3018634216787496
silver,metallic,0.3902135623730951,-0.023999999999999997,0.3,5,0.04,0.1,0.12,0.985,0.18,0.52,0.055,0.34,0.96,0.0,7.0,0.0,0.0,0.375,0.1875,0.11962890625,0.0,0.7323080156644669,0.029292320626578675,1.8333333333333333,0.0,0.7558103887911821,0.31411066427656037
