source,seed,shuffled,windowStart,meanPressure,shockRate,bestStrategy,continueCost,bestCost,improvement,mismatchRate,summaryBits,actionHistoryBits,replayOk,leak
argmax,2718,0,1692,0.4426791666666667,0.0,argmax,992,602,0.39314516129032256,0.4270833333333333,1768,416,True,False
argmax,2718,0,1860,0.4371416666666667,0.53125,argmax,992,842,0.15120967741935484,0.6770833333333334,1768,512,True,False
argmax,2718,0,1968,0.70663125,0.21875,argmax,982,712,0.27494908350305497,0.5416666666666666,1760,496,True,False
argmax,2718,0,2268,0.4507604166666667,0.0,argmax,962,592,0.38461538461538464,0.4166666666666667,1768,440,True,False
argmax,2718,1,156,0.36499791666666664,0.0,argmax,792,192,0.7575757575757576,0.0,1752,440,True,False
argmax,2718,1,396,0.7218,0.09375,argmax,1012,612,0.3952569169960474,0.4375,1760,504,True,False
argmax,2718,1,672,0.41961458333333335,0.0,argmax,982,572,0.4175152749490835,0.3958333333333333,1752,424,True,False
argmax,2718,1,1080,0.4230291666666666,0.0,argmax,1022,602,0.410958904109589,0.4270833333333333,1760,472,True,False
argmax,2718,1,1320,0.40482708333333334,0.3229166666666667,argmax,992,732,0.2620967741935484,0.5625,1768,472,True,False
argmax,2718,1,1428,0.6962625,0.34375,argmax,1032,772,0.25193798449612403,0.6041666666666666,1768,440,True,False
argmax,2718,1,1560,0.42608958333333335,0.0,argmax,1002,632,0.36926147704590817,0.4583333333333333,1760,448,True,False
argmax,2718,1,2100,0.41008958333333334,0.0,argmax,1012,612,0.3952569169960474,0.4375,1752,432,True,False
argmax,3141,0,396,0.7654395833333334,0.08333333333333333,argmax,1022,632,0.3816046966731898,0.4583333333333333,1760,480,True,False
argmax,3141,0,588,0.4358708333333334,0.0,argmax,982,552,0.4378818737270876,0.375,1760,464,True,False
argmax,3141,0,756,0.43155000000000004,0.2604166666666667,argmax,982,692,0.2953156822810591,0.5208333333333334,1760,456,True,False
argmax,3141,0,912,0.7587520833333333,0.07291666666666667,argmax,1022,582,0.43052837573385516,0.40625,1760,504,True,False
argmax,3141,0,1452,0.7421645833333333,0.08333333333333333,argmax,1012,702,0.30632411067193677,0.53125,1768,480,True,False
argmax,3141,0,1740,0.4375875,0.0,argmax,1022,592,0.4207436399217221,0.4166666666666667,1768,456,True,False
argmax,3141,0,1968,0.7577104166666667,0.20833333333333334,argmax,1042,762,0.2687140115163148,0.59375,1760,504,True,False
argmax,3141,0,2172,0.4243104166666667,0.0,argmax,982,602,0.3869653767820774,0.4270833333333333,1768,432,True,False
argmax,3141,1,336,0.46151875,0.7083333333333334,argmax,1082,952,0.12014787430683918,0.7916666666666666,1760,464,True,False
argmax,3141,1,672,0.4246208333333333,0.0,argmax,1032,562,0.45542635658914726,0.3854166666666667,1760,432,True,False
argmax,3141,1,1128,0.40302083333333333,0.0,argmax,1012,582,0.424901185770751,0.40625,1760,416,True,False
argmax,3141,1,1320,0.4046479166666667,0.3333333333333333,argmax,1022,742,0.273972602739726,0.5729166666666666,1768,472,True,False
argmax,3141,1,1560,0.39613125,0.0,argmax,1012,572,0.43478260869565216,0.3958333333333333,1752,416,True,False
argmax,3141,1,1740,0.4375875,0.0,argmax,1022,592,0.4207436399217221,0.4166666666666667,1768,456,True,False
argmax,3141,1,1908,0.45386041666666666,0.8333333333333334,reset_phi,1092,1012,0.07326007326007326,0.8541666666666666,1816,456,True,False
argmax,3141,1,2040,0.4348020833333333,0.0,argmax,962,592,0.38461538461538464,0.4166666666666667,1760,376,True,False
argmax,4159,0,396,0.7477791666666667,0.19791666666666666,argmax,1012,662,0.3458498023715415,0.4895833333333333,1752,496,True,False
argmax,4159,0,588,0.4442916666666667,0.0,argmax,992,572,0.42338709677419356,0.3958333333333333,1760,472,True,False
argmax,4159,0,912,0.7236375,0.125,argmax,1022,622,0.3913894324853229,0.4479166666666667,1744,496,True,False
argmax,4159,0,1212,0.4503770833333333,0.0,argmax,972,612,0.37037037037037035,0.4375,1768,432,True,False
argmax,4159,0,1452,0.7517895833333333,0.19791666666666666,argmax,1012,692,0.31620553359683795,0.5208333333333334,1768,480,True,False
argmax,4159,0,1644,0.44350625,0.0,argmax,972,642,0.3395061728395062,0.46875,1760,488,True,False
argmax,4159,0,1968,0.7375854166666667,0.25,argmax,1042,762,0.2687140115163148,0.59375,1752,512,True,False
argmax,4159,0,2076,0.4449854166666667,0.0,argmax,992,662,0.3326612903225806,0.4895833333333333,1752,408,True,False
argmax,4159,1,48,0.3449083333333333,0.0,argmax,832,192,0.7692307692307693,0.0,1744,408,True,False
argmax,4159,1,204,0.36794583333333336,0.0,argmax,852,192,0.7746478873239436,0.0,1744,456,True,False
argmax,4159,1,408,0.7407895833333332,0.07291666666666667,argmax,992,602,0.39314516129032256,0.4270833333333333,1760,504,True,False
argmax,4159,1,1044,0.4356229166666667,0.0,argmax,992,602,0.39314516129032256,0.4270833333333333,1768,416,True,False
argmax,4159,1,1164,0.402725,0.0,argmax,1002,562,0.43912175648702595,0.3854166666666667,1760,376,True,False
argmax,4159,1,1404,0.4821020833333333,0.6979166666666666,argmax,1052,952,0.09505703422053231,0.7916666666666666,1760,456,True,False
argmax,4159,1,1740,0.4020333333333333,0.0,argmax,1012,602,0.4051383399209486,0.4270833333333333,1760,416,True,False
argmax,4159,1,2136,0.41996458333333336,0.0,argmax,1032,652,0.3682170542635659,0.4791666666666667,1760,416,True,False
argmax,5772,0,432,0.7177166666666667,0.0625,argmax,1042,612,0.4126679462571977,0.4375,1744,504,True,False
argmax,5772,0,888,0.7231208333333333,0.5,argmax,1022,712,0.30332681017612523,0.5416666666666666,1752,424,True,False
argmax,5772,0,1008,0.44013541666666667,0.0,argmax,1002,582,0.41916167664670656,0.40625,1760,424,True,False
argmax,5772,0,1116,0.43477083333333333,0.0,argmax,982,612,0.37678207739307534,0.4375,1760,416,True,False
argmax,5772,0,1488,0.74838125,0.0625,argmax,1002,652,0.34930139720558884,0.4791666666666667,1760,480,True,False
argmax,5772,0,1596,0.43877083333333333,0.0,argmax,982,552,0.4378818737270876,0.375,1760,416,True,False
argmax,5772,0,1716,0.43826041666666665,0.0,argmax,972,612,0.37037037037037035,0.4375,1776,456,True,False
argmax,5772,0,1968,0.7571708333333333,0.3333333333333333,argmax,1032,872,0.15503875968992248,0.7083333333333334,1760,488,True,False
argmax,5772,1,108,0.3610125,0.0,argmax,822,192,0.7664233576642335,0.0,1760,432,True,False
argmax,5772,1,216,0.35078125,0.0,argmax,872,192,0.7798165137614679,0.0,1752,472,True,False
argmax,5772,1,516,0.40042916666666667,0.0,argmax,1042,562,0.46065259117082535,0.3854166666666667,1744,432,True,False
argmax,5772,1,840,0.44049374999999996,0.9583333333333334,argmax,1022,962,0.05870841487279843,0.8020833333333334,1752,424,True,False
argmax,5772,1,1032,0.4268541666666667,0.0,argmax,1002,562,0.43912175648702595,0.3854166666666667,1760,424,True,False
argmax,5772,1,1512,0.6242916666666667,0.0,argmax,1022,632,0.3816046966731898,0.4583333333333333,1752,480,True,False
argmax,5772,1,1992,0.7387812500000001,0.08333333333333333,argmax,1012,712,0.2964426877470356,0.5416666666666666,1752,472,True,False
argmax,5772,1,2148,0.41303333333333336,0.0,argmax,1002,692,0.3093812375249501,0.5208333333333334,1760,416,True,False
argmax,6765,0,420,0.7377458333333333,0.041666666666666664,argmax,1002,602,0.3992015968063872,0.4270833333333333,1752,480,True,False
argmax,6765,0,564,0.43638125,0.0,argmax,962,552,0.4261954261954262,0.375,1752,408,True,False
argmax,6765,0,720,0.4316041666666666,0.0,argmax,1032,552,0.46511627906976744,0.375,1768,440,True,False
argmax,6765,0,924,0.7326708333333333,0.052083333333333336,argmax,1052,612,0.41825095057034223,0.4375,1760,456,True,False
argmax,6765,0,1464,0.7334208333333333,0.16666666666666666,argmax,1012,662,0.3458498023715415,0.4895833333333333,1752,440,True,False
argmax,6765,0,1968,0.73840625,0.28125,argmax,1002,752,0.249500998003992,0.5833333333333334,1752,512,True,False
argmax,6765,0,2148,0.43108125,0.0,argmax,1012,692,0.31620553359683795,0.5208333333333334,1760,432,True,False
argmax,6765,0,2268,0.4425729166666667,0.0,argmax,992,582,0.41330645161290325,0.40625,1760,448,True,False
argmax,6765,1,204,0.35565,0.0,argmax,832,192,0.7692307692307693,0.0,1744,504,True,False
argmax,6765,1,432,0.6826208333333333,0.0,argmax,1012,582,0.424901185770751,0.40625,1752,464,True,False
argmax,6765,1,660,0.38954791666666666,0.0,argmax,1022,572,0.44031311154598823,0.3958333333333333,1752,448,True,False
argmax,6765,1,1068,0.40530208333333334,0.0,argmax,1022,612,0.40117416829745595,0.4375,1760,456,True,False
argmax,6765,1,1308,0.41193125,0.0,argmax,1032,612,0.4069767441860465,0.4375,1760,456,True,False
argmax,6765,1,1500,0.5998687500000001,0.0,argmax,1002,642,0.3592814371257485,0.46875,1768,424,True,False
argmax,6765,1,1740,0.41082916666666663,0.0,argmax,982,642,0.34623217922606925,0.46875,1760,480,True,False
argmax,6765,1,1968,0.73840625,0.28125,argmax,1002,752,0.249500998003992,0.5833333333333334,1752,512,True,False
human_jitter,1618,0,384,0.69801875,0.3541666666666667,argmax,992,752,0.24193548387096775,0.5833333333333334,1800,616,True,False
human_jitter,1618,0,516,0.4538,0.0,argmax,1012,612,0.3952569169960474,0.4375,1824,648,True,False
human_jitter,1618,0,900,0.7289666666666667,0.2708333333333333,argmax,1022,712,0.30332681017612523,0.5416666666666666,1816,624,True,False
human_jitter,1618,0,1080,0.45398125,0.0,argmax,992,662,0.3326612903225806,0.4895833333333333,1824,600,True,False
human_jitter,1618,0,1272,0.4361520833333334,0.0,argmax,982,612,0.37678207739307534,0.4375,1832,616,True,False
human_jitter,1618,0,1464,0.6915333333333332,0.10416666666666667,argmax,1052,632,0.39923954372623577,0.4583333333333333,1832,560,True,False
human_jitter,1618,0,1812,0.43248749999999997,0.0,argmax,1002,642,0.3592814371257485,0.46875,1832,592,True,False
human_jitter,1618,0,1992,0.7239874999999999,0.010416666666666666,argmax,952,702,0.26260504201680673,0.53125,1832,592,True,False
human_jitter,1618,1,204,0.3484125,0.0,argmax,802,272,0.6608478802992519,0.08333333333333333,1800,592,True,False
human_jitter,1618,1,396,0.6874416666666666,0.22916666666666666,argmax,1032,722,0.3003875968992248,0.5520833333333334,1816,592,True,False
human_jitter,1618,1,852,0.5238645833333333,0.7708333333333334,argmax,1022,872,0.14677103718199608,0.7083333333333334,1824,696,True,False
human_jitter,1618,1,1008,0.4181791666666667,0.0,argmax,1062,642,0.3954802259887006,0.46875,1824,592,True,False
human_jitter,1618,1,1188,0.40722083333333337,0.0,argmax,1022,622,0.3913894324853229,0.4479166666666667,1832,624,True,False
human_jitter,1618,1,1296,0.42721666666666663,0.0,argmax,992,642,0.3528225806451613,0.46875,1832,632,True,False
human_jitter,1618,1,1860,0.42002083333333334,0.4895833333333333,argmax,972,722,0.257201646090535,0.5520833333333334,1824,608,True,False
human_jitter,1618,1,2268,0.41745000000000004,0.0,argmax,1012,612,0.3952569169960474,0.4375,1824,616,True,False
human_jitter,2718,0,396,0.6740770833333333,0.09375,argmax,1032,632,0.3875968992248062,0.4583333333333333,1832,608,True,False
human_jitter,2718,0,672,0.43810625,0.0,argmax,992,622,0.37298387096774194,0.4479166666666667,1824,616,True,False
human_jitter,2718,0,900,0.7336291666666667,0.19791666666666666,argmax,982,672,0.31568228105906315,0.5,1792,648,True,False
human_jitter,2718,0,1440,0.7079916666666667,0.21875,argmax,1002,712,0.2894211576846307,0.5416666666666666,1816,640,True,False
human_jitter,2718,0,1692,0.44154166666666667,0.0,argmax,992,662,0.3326612903225806,0.4895833333333333,1824,640,True,False
human_jitter,2718,0,1848,0.4395,0.40625,argmax,942,712,0.24416135881104034,0.5416666666666666,1832,688,True,False
human_jitter,2718,0,1956,0.6825229166666666,0.34375,argmax,962,702,0.2702702702702703,0.53125,1832,656,True,False
human_jitter,2718,0,2268,0.43256875,0.0,argmax,972,572,0.411522633744856,0.3958333333333333,1840,640,True,False
human_jitter,2718,1,156,0.36448125000000003,0.0,argmax,822,242,0.7055961070559611,0.052083333333333336,1808,560,True,False
human_jitter,2718,1,396,0.6740770833333333,0.09375,argmax,1032,632,0.3875968992248062,0.4583333333333333,1832,608,True,False
human_jitter,2718,1,732,0.4190729166666667,0.010416666666666666,argmax,1002,672,0.32934131736526945,0.5,1816,672,True,False
human_jitter,2718,1,864,0.6861166666666666,0.5729166666666666,argmax,982,842,0.1425661914460285,0.6770833333333334,1816,680,True,False
human_jitter,2718,1,1080,0.42472291666666667,0.0,argmax,1012,602,0.4051383399209486,0.4270833333333333,1832,608,True,False
human_jitter,2718,1,1296,0.4194833333333334,0.07291666666666667,argmax,972,672,0.30864197530864196,0.5,1824,592,True,False
human_jitter,2718,1,1656,0.4064083333333333,0.0,argmax,1022,642,0.37181996086105673,0.46875,1832,576,True,False
human_jitter,2718,1,2100,0.4161958333333333,0.0,argmax,992,662,0.3326612903225806,0.4895833333333333,1840,584,True,False
human_jitter,3141,0,396,0.7461229166666667,0.08333333333333333,argmax,972,602,0.38065843621399176,0.4270833333333333,1832,624,True,False
human_jitter,3141,0,588,0.4399458333333333,0.0,argmax,992,592,0.4032258064516129,0.4166666666666667,1816,568,True,False
human_jitter,3141,0,912,0.7294416666666667,0.07291666666666667,argmax,982,592,0.3971486761710794,0.4166666666666667,1832,672,True,False
human_jitter,3141,0,1440,0.7397208333333333,0.20833333333333334,argmax,1032,812,0.2131782945736434,0.6458333333333334,1816,640,True,False
human_jitter,3141,0,1644,0.4420895833333333,0.0,argmax,982,642,0.34623217922606925,0.46875,1808,616,True,False
human_jitter,3141,0,1848,0.44360625,0.4166666666666667,argmax,1022,752,0.26418786692759294,0.5833333333333334,1824,640,True,False
human_jitter,3141,0,1956,0.7660583333333334,0.3333333333333333,argmax,1012,802,0.2075098814229249,0.6354166666666666,1832,664,True,False
human_jitter,3141,0,2172,0.42935625000000005,0.0,argmax,1002,662,0.3393213572854291,0.4895833333333333,1840,568,True,False
human_jitter,3141,1,336,0.4596604166666667,0.7083333333333334,argmax,1042,902,0.1343570057581574,0.7395833333333334,1808,696,True,False
human_jitter,3141,1,672,0.4075625,0.0,argmax,992,572,0.42338709677419356,0.3958333333333333,1832,640,True,False
human_jitter,3141,1,1128,0.42428333333333335,0.0,argmax,1012,642,0.36561264822134387,0.46875,1824,576,True,False
human_jitter,3141,1,1320,0.42131041666666663,0.3333333333333333,argmax,1022,752,0.26418786692759294,0.5833333333333334,1832,664,True,False
human_jitter,3141,1,1560,0.4069729166666667,0.0,argmax,982,572,0.4175152749490835,0.3958333333333333,1824,536,True,False
human_jitter,3141,1,1740,0.40872083333333337,0.0,argmax,1012,602,0.4051383399209486,0.4270833333333333,1824,600,True,False
human_jitter,3141,1,1908,0.4394520833333333,0.8333333333333334,argmax,1072,972,0.09328358208955224,0.8125,1832,672,True,False
human_jitter,3141,1,2124,0.41123333333333334,0.0,argmax,1022,702,0.3131115459882583,0.53125,1832,608,True,False
human_jitter,4159,0,396,0.71746875,0.19791666666666666,argmax,1022,712,0.30332681017612523,0.5416666666666666,1824,624,True,False
human_jitter,4159,0,552,0.43460000000000004,0.0,argmax,1012,612,0.3952569169960474,0.4375,1816,592,True,False
human_jitter,4159,0,708,0.4287145833333333,0.0,argmax,982,542,0.4480651731160896,0.3645833333333333,1824,576,True,False
human_jitter,4159,0,888,0.7150583333333334,0.375,argmax,982,742,0.24439918533604887,0.5729166666666666,1824,672,True,False
human_jitter,4159,0,1032,0.43978333333333336,0.0,argmax,972,622,0.360082304526749,0.4479166666666667,1824,616,True,False
human_jitter,4159,0,1452,0.7292645833333333,0.19791666666666666,argmax,962,662,0.31185031185031187,0.4895833333333333,1832,608,True,False
human_jitter,4159,0,1632,0.46131041666666667,0.0,argmax,972,682,0.29835390946502055,0.5104166666666666,1832,600,True,False
human_jitter,4159,0,1980,0.743475,0.125,argmax,1032,762,0.2616279069767442,0.59375,1824,688,True,False
human_jitter,4159,1,48,0.34358125,0.0,argmax,842,292,0.6532066508313539,0.10416666666666667,1816,616,True,False
human_jitter,4159,1,180,0.375825,0.0,argmax,852,252,0.704225352112676,0.0625,1824,552,True,False
human_jitter,4159,1,408,0.7165458333333333,0.07291666666666667,argmax,1002,652,0.34930139720558884,0.4791666666666667,1824,608,True,False
human_jitter,4159,1,1044,0.41820624999999995,0.0,argmax,992,642,0.3528225806451613,0.46875,1832,608,True,False
human_jitter,4159,1,1164,0.4115333333333333,0.0,argmax,972,542,0.44238683127572015,0.3645833333333333,1840,528,True,False
human_jitter,4159,1,1404,0.47153333333333336,0.6979166666666666,argmax,1012,892,0.11857707509881422,0.7291666666666666,1816,664,True,False
human_jitter,4159,1,1764,0.4109666666666667,0.0,argmax,1012,652,0.3557312252964427,0.4791666666666667,1808,616,True,False
human_jitter,4159,1,2136,0.39443125,0.0,argmax,1002,692,0.3093812375249501,0.5208333333333334,1824,584,True,False
human_jitter,5772,0,432,0.7014479166666666,0.0625,argmax,1052,642,0.3897338403041825,0.46875,1816,624,True,False
human_jitter,5772,0,564,0.44111458333333337,0.0,argmax,1002,592,0.4091816367265469,0.4166666666666667,1824,576,True,False
human_jitter,5772,0,900,0.72296875,0.375,argmax,1032,742,0.2810077519379845,0.5729166666666666,1824,648,True,False
human_jitter,5772,0,1008,0.4399916666666666,0.0,argmax,1012,602,0.4051383399209486,0.4270833333333333,1816,632,True,False
human_jitter,5772,0,1488,0.7419791666666667,0.0625,argmax,1012,682,0.32608695652173914,0.5104166666666666,1816,600,True,False
human_jitter,5772,0,1596,0.4406625,0.0,argmax,962,562,0.4158004158004158,0.3854166666666667,1832,536,True,False
human_jitter,5772,0,1716,0.4484791666666667,0.0,argmax,972,602,0.38065843621399176,0.4270833333333333,1824,616,True,False
human_jitter,5772,0,1980,0.72251875,0.20833333333333334,argmax,982,782,0.20366598778004075,0.6145833333333334,1824,680,True,False
human_jitter,5772,1,108,0.3752104166666667,0.0,argmax,842,302,0.6413301662707839,0.11458333333333333,1824,600,True,False
human_jitter,5772,1,264,0.38709791666666665,0.020833333333333332,argmax,852,262,0.6924882629107981,0.07291666666666667,1824,544,True,False
human_jitter,5772,1,516,0.40865,0.0,argmax,1022,572,0.44031311154598823,0.3958333333333333,1824,552,True,False
human_jitter,5772,1,840,0.45437083333333333,0.9583333333333334,argmax,1032,932,0.09689922480620156,0.7708333333333334,1824,680,True,False
human_jitter,5772,1,1032,0.4322875,0.0,argmax,1022,612,0.40117416829745595,0.4375,1808,640,True,False
human_jitter,5772,1,1512,0.6135020833333333,0.0,argmax,1022,672,0.3424657534246575,0.5,1840,608,True,False
human_jitter,5772,1,1884,0.40232291666666664,0.6666666666666666,argmax,1012,912,0.09881422924901186,0.75,1824,704,True,False
human_jitter,5772,1,2088,0.39503333333333335,0.0,argmax,962,662,0.31185031185031187,0.4895833333333333,1816,544,True,False
human_jitter,6765,0,420,0.7269145833333334,0.041666666666666664,argmax,982,612,0.37678207739307534,0.4375,1816,640,True,False
human_jitter,6765,0,720,0.4303854166666667,0.0,argmax,982,552,0.4378818737270876,0.375,1824,592,True,False
human_jitter,6765,0,912,0.74455625,0.17708333333333334,argmax,1032,642,0.37790697674418605,0.46875,1824,576,True,False
human_jitter,6765,0,1464,0.7352645833333332,0.16666666666666666,argmax,982,662,0.3258655804480652,0.4895833333333333,1816,648,True,False
human_jitter,6765,0,1596,0.4454520833333333,0.0,argmax,962,572,0.40540540540540543,0.3958333333333333,1824,568,True,False
human_jitter,6765,0,1884,0.44544791666666667,0.71875,argmax,962,872,0.09355509355509356,0.7083333333333334,1824,728,True,False
human_jitter,6765,0,1992,0.7046562500000001,0.03125,argmax,992,712,0.28225806451612906,0.5416666666666666,1824,576,True,False
human_jitter,6765,0,2268,0.43261875,0.0,argmax,992,592,0.4032258064516129,0.4166666666666667,1824,560,True,False
human_jitter,6765,1,204,0.36255624999999997,0.0,argmax,822,242,0.7055961070559611,0.052083333333333336,1808,584,True,False
human_jitter,6765,1,432,0.6817895833333334,0.0,argmax,992,622,0.37298387096774194,0.4479166666666667,1816,624,True,False
human_jitter,6765,1,696,0.4234770833333333,0.0,argmax,972,572,0.411522633744856,0.3958333333333333,1816,616,True,False
human_jitter,6765,1,1068,0.4133229166666667,0.0,argmax,1022,622,0.3913894324853229,0.4479166666666667,1824,600,True,False
human_jitter,6765,1,1308,0.38770625,0.0,argmax,1012,622,0.38537549407114624,0.4479166666666667,1832,616,True,False
human_jitter,6765,1,1500,0.5898604166666667,0.0,argmax,1002,682,0.3193612774451098,0.5104166666666666,1824,608,True,False
human_jitter,6765,1,1740,0.40735000000000005,0.0,argmax,972,642,0.3395061728395062,0.46875,1832,648,True,False
human_jitter,6765,1,1968,0.7118270833333332,0.28125,argmax,982,742,0.24439918533604887,0.5729166666666666,1840,592,True,False
prng,1618,0,252,0.41623541666666664,0.10416666666666667,argmax,902,772,0.14412416851441243,0.6041666666666666,1784,760,True,False
prng,1618,0,384,0.6573583333333334,0.3541666666666667,argmax,872,822,0.05733944954128441,0.65625,1776,752,True,False
prng,1618,0,576,0.41688125000000004,0.0,argmax,912,742,0.18640350877192982,0.5729166666666666,1784,768,True,False
prng,1618,0,912,0.7090958333333334,0.14583333333333334,argmax,982,872,0.1120162932790224,0.7083333333333334,1784,768,True,False
prng,1618,0,1452,0.7337250000000001,0.22916666666666666,argmax,872,802,0.08027522935779817,0.6354166666666666,1784,728,True,False
prng,1618,0,1716,0.42058749999999995,0.0,argmax,942,882,0.06369426751592357,0.71875,1792,720,True,False
prng,1618,0,1980,0.6875979166666667,0.13541666666666666,argmax,902,812,0.09977827050997783,0.6458333333333334,1784,760,True,False
prng,1618,0,2160,0.42316041666666665,0.0,argmax,912,862,0.05482456140350877,0.6979166666666666,1792,752,True,False
prng,1618,1,300,0.3964604166666667,0.6041666666666666,argmax,882,702,0.20408163265306123,0.53125,1776,736,True,False
prng,1618,1,852,0.5114479166666667,0.7708333333333334,argmax,962,802,0.16632016632016633,0.6354166666666666,1776,736,True,False
prng,1618,1,1104,0.3825020833333333,0.0,argmax,912,782,0.1425438596491228,0.6145833333333334,1784,744,True,False
prng,1618,1,1296,0.3680208333333333,0.0,argmax,922,772,0.16268980477223427,0.6041666666666666,1784,776,True,False
prng,1618,1,1548,0.3796791666666666,0.0,argmax,922,852,0.07592190889370933,0.6875,1792,752,True,False
prng,1618,1,1740,0.4096354166666667,0.0,argmax,902,882,0.022172949002217297,0.71875,1784,744,True,False
prng,1618,1,1908,0.3931,0.875,argmax,842,762,0.09501187648456057,0.59375,1784,760,True,False
prng,1618,1,2268,0.3973333333333333,0.0,continue_sqrt2,932,902,0.032188841201716736,0.7395833333333334,1824,752,True,False
prng,2718,0,396,0.7404354166666667,0.09375,argmax,992,862,0.1310483870967742,0.6979166666666666,1784,704,True,False
prng,2718,0,540,0.42388333333333333,0.0,argmax,862,812,0.058004640371229696,0.6458333333333334,1784,720,True,False
prng,2718,0,876,0.7157854166666667,0.4479166666666667,argmax,922,902,0.021691973969631236,0.7395833333333334,1776,744,True,False
prng,2718,0,1452,0.6959291666666667,0.09375,argmax,952,842,0.11554621848739496,0.6770833333333334,1784,768,True,False
prng,2718,0,1704,0.4066854166666667,0.0,argmax,942,852,0.09554140127388536,0.6875,1792,752,True,False
prng,2718,0,1836,0.43148958333333337,0.28125,argmax,862,812,0.058004640371229696,0.6458333333333334,1784,744,True,False
prng,2718,0,1980,0.6955791666666666,0.09375,argmax,962,752,0.2182952182952183,0.5833333333333334,1792,768,True,False
prng,2718,0,2148,0.43227708333333337,0.0,argmax,912,862,0.05482456140350877,0.6979166666666666,1784,736,True,False
prng,2718,1,444,0.4806270833333333,0.0,argmax,972,862,0.11316872427983539,0.6979166666666666,1792,696,True,False
prng,2718,1,564,0.40565416666666665,0.0,argmax,862,822,0.04640371229698376,0.65625,1776,744,True,False
prng,2718,1,672,0.3969770833333333,0.0,argmax,882,842,0.045351473922902494,0.6770833333333334,1776,728,True,False
prng,2718,1,1080,0.39147291666666667,0.0,continue_phi,892,892,0.0,0.7291666666666666,1824,736,True,False
prng,2718,1,1296,0.36881458333333333,0.07291666666666667,argmax,932,852,0.08583690987124463,0.6875,1792,744,True,False
prng,2718,1,1656,0.38018124999999997,0.0,argmax,952,922,0.031512605042016806,0.7604166666666666,1792,768,True,False
prng,2718,1,2052,0.41444166666666665,0.0,argmax,992,882,0.11088709677419355,0.71875,1800,752,True,False
prng,2718,1,2232,0.4034770833333334,0.0,argmax,882,782,0.11337868480725624,0.6145833333333334,1784,752,True,False
prng,3141,0,48,0.4266625,0.0,argmax,952,772,0.18907563025210083,0.6041666666666666,1776,728,True,False
prng,3141,0,288,0.44293333333333335,0.625,argmax,992,872,0.12096774193548387,0.7083333333333334,1784,776,True,False
prng,3141,0,396,0.7246604166666667,0.08333333333333333,argmax,882,872,0.011337868480725623,0.7083333333333334,1768,760,True,False
prng,3141,0,876,0.6872833333333334,0.4479166666666667,continue_phi,802,802,0.0,0.6354166666666666,1800,744,True,False
prng,3141,0,1260,0.42999375,0.0,argmax,832,732,0.1201923076923077,0.5625,1792,736,True,False
prng,3141,0,1452,0.6751062499999999,0.08333333333333333,argmax,1002,782,0.21956087824351297,0.6145833333333334,1792,720,True,False
prng,3141,0,1668,0.4188645833333333,0.0,argmax,932,782,0.1609442060085837,0.6145833333333334,1792,712,True,False
prng,3141,0,1968,0.68515625,0.20833333333333334,continue_phi,842,842,0.0,0.6770833333333334,1816,752,True,False
prng,3141,1,336,0.49351458333333337,0.7083333333333334,argmax,952,852,0.10504201680672269,0.6875,1768,752,True,False
prng,3141,1,600,0.41386875,0.0,argmax,902,842,0.06651884700665188,0.6770833333333334,1768,760,True,False
prng,3141,1,1128,0.36350208333333334,0.0,argmax,922,842,0.08676789587852494,0.6770833333333334,1784,712,True,False
prng,3141,1,1320,0.35482708333333335,0.3333333333333333,argmax,832,782,0.06009615384615385,0.6145833333333334,1792,752,True,False
prng,3141,1,1524,0.400175,0.0,argmax,942,792,0.1592356687898089,0.625,1784,728,True,False
prng,3141,1,1740,0.38469791666666664,0.0,argmax,962,772,0.19750519750519752,0.6041666666666666,1792,728,True,False
prng,3141,1,1908,0.40453125,0.8333333333333334,continue_phi,872,872,0.0,0.7083333333333334,1824,736,True,False
prng,3141,1,2040,0.33612708333333335,0.0,argmax,952,732,0.23109243697478993,0.5625,1784,752,True,False
prng,4159,0,408,0.6955375,0.07291666666666667,argmax,912,832,0.08771929824561403,0.6666666666666666,1776,752,True,False
prng,4159,0,564,0.41502291666666663,0.0,argmax,902,822,0.08869179600886919,0.65625,1792,728,True,False
prng,4159,0,804,0.42084375,0.7083333333333334,argmax,942,842,0.10615711252653928,0.6770833333333334,1784,744,True,False
prng,4159,0,912,0.7448687500000001,0.125,argmax,872,832,0.045871559633027525,0.6666666666666666,1784,720,True,False
prng,4159,0,1176,0.42860625,0.0,argmax,902,802,0.11086474501108648,0.6354166666666666,1784,736,True,False
prng,4159,0,1464,0.7145145833333334,0.07291666666666667,argmax,972,822,0.15432098765432098,0.65625,1792,768,True,False
prng,4159,0,1680,0.4214479166666667,0.0,argmax,902,812,0.09977827050997783,0.6458333333333334,1792,744,True,False
prng,4159,0,1980,0.7023166666666666,0.125,argmax,932,802,0.13948497854077252,0.6354166666666666,1792,752,True,False
prng,4159,1,48,0.37420000000000003,0.0,argmax,892,812,0.08968609865470852,0.6458333333333334,1784,720,True,False
prng,4159,1,204,0.36556041666666667,0.0,argmax,912,882,0.03289473684210526,0.71875,1784,768,True,False
prng,4159,1,408,0.6955375,0.07291666666666667,argmax,912,832,0.08771929824561403,0.6666666666666666,1776,752,True,False
prng,4159,1,1044,0.3704645833333333,0.0,continue_phi,902,902,0.0,0.7395833333333334,1808,736,True,False
