flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,phase_bind_gain,phase_bind_threshold,window_levels,window_blend_gain,admission_center,admission_width,admission_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,admission_band_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.2,0.08,0.04,0.14,0.42,1,0.08,0.3,0.1,0.14,0.24,0.7758620689655172,0.4368932038834951,0.012834224598930482,0.10588235294117647,1.0,0.26225769669327254,1.0,0.009122006841505131,0.0,0.0,3.02734375,0.302734375,0.0,0.048502604166666664,0.04233148811462065,0.5969988265132693,0.7589515737737099
silver,metallic,0.43821356237309517,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.8,0.14,0.08,0.08,0.42,2,0.14,0.2,0.18,0.14,0.24,0.8133047210300429,0.4485207100591716,0.0074866310160427805,0.08877005347593583,1.0,0.2716049382716049,1.0,0.010101010101010102,0.0,0.0,3.02734375,0.302734375,0.1396484375,0.15559895833333334,0.04656463692608271,0.594366885794682,0.7812448219690148
silver,metallic,0.43821356237309517,21,13,0.04,0.68,13,0.08,8,0.55,0.14,3,1.2,0.14,0.08,0.14,0.18,2,0.14,0.2,0.1,0.08,0.36,0.8436830835117773,0.45760743321718933,0.017112299465240642,0.06203208556149733,1.0,0.21319018404907975,1.0,0.03374233128834356,0.0,0.0,1.81640625,0.302734375,0.15299479166666666,0.0,0.04656463692608271,0.5945668808612903,0.7594015494386731
silver,metallic,0.43821356237309517,21,13,0.04,0.68,13,0.14,13,0.72,0.08,3,1.2,0.08,0.04,0.14,0.18,3,0.08,0.2,0.1,0.14,0.24,0.8293736501079914,0.45336481700118064,0.01818181818181818,0.07593582887700535,1.0,0.21339563862928349,1.0,0.06230529595015576,0.0,0.0,1.81640625,0.302734375,0.19466145833333334,0.0576171875,0.04623901009443178,0.5964231111573133,0.7543910184432752
silver,metallic,0.43821356237309517,21,13,0.04,0.68,13,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.42,3,0.08,0.3,0.1,0.08,0.24,0.8209606986899564,0.45083932853717024,0.019251336898395723,0.08877005347593583,0.9905511811023622,0.2125984251968504,0.9905511811023622,0.06141732283464567,0.0,0.009448818897637795,1.81640625,0.302734375,0.19498697916666666,0.0,0.042005861282969716,0.59771372622587,0.7499558617284855
silver,metallic,0.43821356237309517,21,13,0.04,0.68,13,0.2,8,0.72,0.14,5,1.8,0.08,0.04,0.14,0.42,1,0.14,0.1,0.18,0.14,0.36,0.848421052631579,0.45899772209567197,0.011764705882352941,0.04919786096256684,0.988950276243094,0.17265193370165746,0.988950276243094,0.0,0.0,0.011049723756906077,3.02734375,0.302734375,0.0,0.115234375,0.04949527841094106,0.5892989502313168,0.7711516223948365
silver,metallic,0.43821356237309517,21,13,0.04,0.68,21,0.14,8,0.72,0.08,3,1.8,0.14,0.04,0.14,0.42,1,0.08,0.3,0.18,0.14,0.36,0.8336933045356372,0.4546525323910483,0.013903743315508022,0.07807486631016043,0.9951573849878934,0.31113801452784506,0.9951573849878934,0.0423728813559322,0.0,0.004842615012106538,1.81640625,0.302734375,0.0,0.10026041666666667,0.044610875936177144,0.5963372702872216,0.7687557864228999
silver,metallic,0.43821356237309517,21,13,0.04,0.68,21,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.3,2,0.14,0.1,0.18,0.08,0.24,0.8157303370786517,0.44925742574257427,0.011764705882352941,0.12406417112299466,1.0,0.3070388349514563,1.0,0.06432038834951456,0.0,0.0,1.81640625,0.302734375,0.1923828125,0.0,0.040703353956366005,0.5993302204816195,0.7570417768312777
silver,metallic,0.43821356237309517,21,13,0.04,0.68,21,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.3,0.1,0.14,0.36,0.8135964912280702,0.4486094316807739,0.012834224598930482,0.10267379679144385,0.9854368932038835,0.28398058252427183,0.9854368932038835,0.0412621359223301,0.0,0.014563106796116505,1.81640625,0.302734375,0.13671875,0.049153645833333336,0.045587756431129924,0.593970830840213,0.7653795833715048
silver,metallic,0.43821356237309517,21,13,0.04,0.68,21,0.2,13,0.55,0.08,5,1.8,0.14,0.08,0.08,0.18,2,0.08,0.2,0.1,0.14,0.24,0.8347280334728033,0.4549600912200684,0.0074866310160427805,0.05454545454545454,1.0,0.2853957636566332,1.0,0.0033444816053511705,0.0,0.0,3.02734375,0.302734375,0.2001953125,0.0771484375,0.04916965157929013,0.5914533217065354,0.7845912330575397
silver,metallic,0.43821356237309517,21,13,0.04,0.68,21,0.2,13,0.72,0.08,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.1,0.18,0.14,0.24,0.8361344537815126,0.45537757437070936,0.0074866310160427805,0.057754010695187166,0.9955005624296963,0.2823397075365579,0.9955005624296963,0.0044994375703037125,0.0,0.0044994375703037125,3.02734375,0.302734375,0.193359375,0.14192708333333334,0.051123412569195704,0.5921313134310007,0.7901588950752286
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.08,8,0.55,0.08,5,1.8,0.08,0.08,0.14,0.42,3,0.14,0.1,0.1,0.08,0.24,0.8796680497925311,0.46799116997792495,0.01818181818181818,0.012834224598930482,0.9513157894736842,0.1736842105263158,0.9513157894736842,0.0013157894736842105,0.0,0.04868421052631579,3.02734375,0.302734375,0.16243489583333334,0.0,0.05405405405405406,0.5847170074037458,0.7795752242641328
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.14,13,0.55,0.08,5,1.8,0.14,0.04,0.14,0.42,3,0.08,0.1,0.1,0.14,0.24,0.8729166666666667,0.4660734149054505,0.011764705882352941,0.026737967914438502,0.9567567567567568,0.17162162162162162,0.9567567567567568,0.0013513513513513514,0.0,0.043243243243243246,3.02734375,0.302734375,0.20084635416666666,0.099609375,0.05275154672745034,0.5869530932439433,0.7876901014775004
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.14,13,0.55,0.08,5,1.8,0.14,0.08,0.08,0.18,3,0.14,0.3,0.1,0.14,0.24,0.8506224066390041,0.45964125560538116,0.017112299465240642,0.028877005347593583,0.9919028340080972,0.17543859649122806,0.9919028340080972,0.001349527665317139,0.0,0.008097165991902834,3.02734375,0.302734375,0.20052083333333334,0.0419921875,0.05177466623249756,0.5858980487128311,0.7732250694560747
silver,metallic,0.43821356237309517,21,13,0.04,0.78,13,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.08,0.3,0.1,0.14,0.36,0.8357588357588358,0.4552661381653454,0.014973262032085561,0.040641711229946524,0.9891745602165088,0.17997293640054127,0.9891745602165088,0.0,0.0,0.010825439783491205,3.02734375,0.302734375,0.13932291666666666,0.041015625,0.04949527841094106,0.5862834511597939,0.7692979050952778
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.08,0.42,2,0.14,0.2,0.18,0.14,0.36,0.851931330472103,0.4600231749710313,0.016042780748663103,0.06096256684491978,0.9566265060240964,0.3072289156626506,0.9566265060240964,0.03132530120481928,0.0,0.043373493975903614,1.81640625,0.302734375,0.13606770833333334,0.14876302083333334,0.045913383262780855,0.5950061851507353,0.7918638061870804
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.18,1,0.08,0.2,0.18,0.08,0.36,0.8516129032258064,0.45993031358885017,0.012834224598930482,0.06631016042780749,0.9939975990396158,0.31812725090036015,0.9939975990396158,0.031212484993997598,0.0,0.006002400960384154,1.81640625,0.302734375,0.0,0.0,0.04265711494627157,0.5953008423646764,0.7679083655589357
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.08,13,0.72,0.14,3,1.8,0.08,0.04,0.08,0.42,3,0.14,0.1,0.1,0.14,0.24,0.85,0.4594594594594595,0.0106951871657754,0.07914438502673797,0.9528415961305925,0.3022974607013301,0.9528415961305925,0.0471584038694075,0.0,0.0471584038694075,1.81640625,0.302734375,0.18131510416666666,0.11328125,0.04428524910452621,0.597769816409891,0.7855356665884988
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.55,0.14,5,1.8,0.14,0.04,0.14,0.18,2,0.14,0.2,0.18,0.08,0.36,0.8347280334728033,0.4549600912200684,0.006417112299465241,0.05561497326203209,0.9933407325194229,0.2830188679245283,0.9933407325194229,0.0,0.0,0.006659267480577136,3.02734375,0.302734375,0.16634114583333334,0.0,0.0475415174210355,0.5914546180635909,0.7784644185442424
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,8,0.72,0.08,5,1.2,0.08,0.08,0.08,0.18,1,0.08,0.3,0.1,0.14,0.24,0.8354166666666667,0.4551645856980704,0.016042780748663103,0.04171122994652406,0.9866220735785953,0.28205128205128205,0.9866220735785953,0.0011148272017837235,0.0,0.013377926421404682,3.02734375,0.302734375,0.0,0.050455729166666664,0.04982090524259199,0.5886336915080701,0.7759040072414735
silver,metallic,0.43821356237309517,21,13,0.04,0.78,21,0.14,13,0.72,0.08,3,1.8,0.14,0.08,0.14,0.18,2,0.08,0.1,0.18,0.14,0.36,0.8552915766738661,0.4610011641443539,0.011764705882352941,0.06951871657754011,0.9987951807228915,0.3096385542168675,0.9987951807228915,0.033734939759036145,0.0,0.0012048192771084338,1.81640625,0.302734375,0.181640625,0.13216145833333334,0.045913383262780855,0.5957004539333832,0.7852894063457213
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,13,0.55,0.08,5,1.2,0.14,0.08,0.08,0.3,1,0.14,0.3,0.1,0.08,0.36,0.8392484342379958,0.45629965947786605,0.019251336898395723,0.038502673796791446,1.0,0.18699186991869918,1.0,0.0,0.08536585365853659,0.0,3.02734375,0.302734375,0.0,0.0,0.05047215890589384,0.5855432398236722,0.7419632417880772
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,13,0.55,0.14,3,1.8,0.14,0.08,0.14,0.42,2,0.14,0.3,0.18,0.08,0.24,0.8209606986899564,0.45083932853717024,0.014973262032085561,0.09304812834224599,1.0,0.20647149460708783,1.0,0.0724191063174114,0.08782742681047766,0.0,1.81640625,0.302734375,0.19759114583333334,0.0,0.040703353956366005,0.5967407820613291,0.7263528699236367
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.2,13,0.72,0.08,5,1.8,0.14,0.04,0.14,0.18,1,0.14,0.3,0.1,0.08,0.36,0.8413361169102297,0.45691609977324266,0.014973262032085561,0.04171122994652406,1.0,0.18639455782312925,1.0,0.0,0.08707482993197278,0.0,3.02734375,0.302734375,0.0,0.0,0.04916965157929013,0.587630691580272,0.7421802846552392
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.42,2,0.14,0.2,0.18,0.14,0.24,0.8539325842696629,0.46060606060606063,0.0106951871657754,0.10695187165775401,1.0,0.3204819277108434,1.0,0.07710843373493977,0.0963855421686747,0.0,1.81640625,0.302734375,0.15885416666666666,0.14811197916666666,0.04265711494627157,0.5995201606833189,0.7529048456296611
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,8,0.72,0.14,3,1.8,0.14,0.08,0.08,0.42,1,0.14,0.3,0.18,0.14,0.24,0.8532731376975169,0.46041412911084045,0.012834224598930482,0.10909090909090909,1.0,0.3188405797101449,1.0,0.07729468599033816,0.0966183574879227,0.0,1.81640625,0.302734375,0.0,0.10188802083333333,0.04233148811462065,0.5996120236776565,0.7414695881389836
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.18,3,0.14,0.3,0.1,0.08,0.24,0.8284424379232506,0.45308641975308644,0.011764705882352941,0.12192513368983957,1.0,0.2980769230769231,1.0,0.08173076923076923,0.09735576923076923,0.0,1.81640625,0.302734375,0.16341145833333334,0.0,0.04395962227287528,0.5981634565763323,0.7314434027144063
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,8,0.72,0.08,5,1.2,0.14,0.08,0.14,0.42,2,0.08,0.2,0.1,0.14,0.24,0.8456659619450317,0.4581901489117984,0.011764705882352941,0.05454545454545454,1.0,0.28747203579418346,1.0,0.011185682326621925,0.087248322147651,0.0,3.02734375,0.302734375,0.1416015625,0.07682291666666667,0.05144903940084663,0.5901381003608115,0.7637804457348312
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,13,0.55,0.14,5,1.2,0.14,0.08,0.08,0.18,3,0.08,0.3,0.18,0.08,0.36,0.8012820512820513,0.44483985765124556,0.012834224598930482,0.0855614973262032,1.0,0.27878103837471785,1.0,0.003386004514672686,0.09029345372460497,0.0,3.02734375,0.302734375,0.2119140625,0.0,0.04428524910452621,0.595054932519903,0.754219291105469
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.2,8,0.55,0.08,3,1.2,0.14,0.04,0.08,0.42,2,0.14,0.2,0.1,0.14,0.36,0.834070796460177,0.45476477683956573,0.012834224598930482,0.10053475935828877,1.0,0.319377990430622,1.0,0.056220095693779906,0.09808612440191387,0.0,1.81640625,0.302734375,0.16243489583333334,0.076171875,0.04363399544122436,0.5967137973176102,0.7496909259219996
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.8,0.14,0.04,0.08,0.18,3,0.14,0.2,0.18,0.14,0.36,0.8583509513742071,0.46188850967007966,0.017112299465240642,0.0427807486631016,1.0,0.22153846153846155,1.0,0.03230769230769231,0.0,0.0,1.81640625,0.302734375,0.15006510416666666,0.11263020833333333,0.046890263757733634,0.5892900363955058,0.772289768833449
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,13,0.55,0.14,3,1.2,0.14,0.08,0.14,0.42,2,0.14,0.3,0.1,0.08,0.24,0.8304347826086956,0.45368171021377673,0.019251336898395723,0.08021390374331551,0.9891808346213292,0.20865533230293662,0.9891808346213292,0.05873261205564142,0.0,0.010819165378670788,1.81640625,0.302734375,0.208984375,0.0,0.04363399544122436,0.5964862237913275,0.7527651888858898
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,13,0.72,0.14,3,1.2,0.14,0.04,0.14,0.42,3,0.14,0.2,0.18,0.08,0.36,0.8397435897435898,0.4564459930313589,0.016042780748663103,0.06310160427807486,0.9923195084485407,0.2119815668202765,0.9923195084485407,0.03379416282642089,0.0,0.007680491551459293,1.81640625,0.302734375,0.19303385416666666,0.0,0.045913383262780855,0.5944397603164562,0.7616526614865082
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,13,0.72,0.14,5,1.8,0.08,0.04,0.14,0.42,2,0.08,0.1,0.18,0.14,0.24,0.8630705394190872,0.46325167037861914,0.011764705882352941,0.027807486631016044,0.9932523616734144,0.17813765182186234,0.9932523616734144,0.002699055330634278,0.0,0.006747638326585695,3.02734375,0.302734375,0.18619791666666666,0.11848958333333333,0.05144903940084663,0.5865513364105854,0.7809818801360449
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.14,8,0.72,0.14,5,1.2,0.14,0.08,0.14,0.18,2,0.08,0.3,0.1,0.08,0.36,0.8294736842105264,0.4533947065592635,0.012834224598930482,0.057754010695187166,1.0,0.18688981868898186,1.0,0.0,0.0,0.0,3.02734375,0.302734375,0.1416015625,0.0,0.04656463692608271,0.5898411714058303,0.7641074642764906
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.14,13,0.72,0.08,5,1.8,0.14,0.08,0.14,0.42,1,0.14,0.3,0.18,0.08,0.36,0.8464730290456431,0.4584269662921348,0.013903743315508022,0.034224598930481284,0.9932523616734144,0.1902834008097166,0.9932523616734144,0.0,0.0,0.006747638326585695,3.02734375,0.302734375,0.0,0.0,0.04949527841094106,0.5855409179322262,0.7618457239209089
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.2,13,0.72,0.14,5,1.2,0.08,0.08,0.08,0.18,3,0.08,0.2,0.18,0.08,0.36,0.8245243128964059,0.4519119351100811,0.012834224598930482,0.06417112299465241,1.0,0.1829608938547486,1.0,0.0,0.0,0.0,3.02734375,0.302734375,0.1953125,0.0,0.04656463692608271,0.5899285355691839,0.7651524678041928
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.08,8,0.72,0.14,3,1.8,0.14,0.08,0.14,0.42,2,0.14,0.3,0.1,0.14,0.24,0.8422222222222222,0.4571773220747889,0.013903743315508022,0.09946524064171124,0.9867947178871549,0.31212484993997597,0.9867947178871549,0.06602641056422569,0.0,0.013205282112845138,1.81640625,0.302734375,0.13671875,0.049479166666666664,0.044610875936177144,0.5983982001067478,0.7656625221445466
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.14,13,0.55,0.14,3,1.2,0.08,0.08,0.14,0.42,3,0.14,0.2,0.1,0.14,0.36,0.8135964912280702,0.4486094316807739,0.011764705882352941,0.10374331550802139,0.9951100244498777,0.3080684596577017,0.9951100244498777,0.039119804400977995,0.0,0.004889975550122249,1.81640625,0.302734375,0.2099609375,0.07389322916666667,0.04363399544122436,0.598008037492969,0.7731381384534391
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.2,13,0.72,0.08,5,1.2,0.14,0.08,0.14,0.3,3,0.14,0.1,0.18,0.14,0.36,0.8273684210526315,0.45276497695852536,0.006417112299465241,0.06524064171122995,1.0,0.2787068004459309,1.0,0.0011148272017837235,0.0,0.0,3.02734375,0.302734375,0.19466145833333334,0.14388020833333334,0.04786714425268642,0.5913034887647401,0.7886791546758294
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.3,3,0.14,0.2,0.18,0.14,0.24,0.860813704496788,0.4626006904487917,0.01818181818181818,0.052406417112299465,0.9953917050691244,0.21351766513056836,0.9953917050691244,0.047619047619047616,0.0,0.004608294930875576,1.81640625,0.302734375,0.1279296875,0.11263020833333333,0.045262129599479,0.5946571162991121,0.767162937762101
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.08,13,0.72,0.08,3,1.8,0.08,0.08,0.08,0.18,3,0.08,0.2,0.1,0.14,0.24,0.8656716417910447,0.464,0.019251336898395723,0.044919786096256686,1.0,0.2128935532233883,1.0,0.041979010494752625,0.0,0.0,1.81640625,0.302734375,0.18359375,0.062174479166666664,0.04623901009443178,0.5948811470759647,0.7672473151829444
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,8,0.55,0.14,3,1.8,0.08,0.04,0.08,0.42,1,0.08,0.3,0.1,0.08,0.36,0.8357894736842105,0.4552752293577982,0.014973262032085561,0.052406417112299465,0.9359375,0.203125,0.9359375,0.0234375,0.0,0.0640625,1.81640625,0.302734375,0.0,0.0,0.04623901009443178,0.5916714907213825,0.7642243933630354
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,13,0.72,0.08,3,1.8,0.08,0.04,0.14,0.42,3,0.08,0.1,0.1,0.14,0.24,0.8436830835117773,0.45760743321718933,0.01818181818181818,0.06096256684491978,0.9767080745341615,0.2111801242236025,0.9767080745341615,0.05124223602484472,0.0,0.023291925465838508,1.81640625,0.302734375,0.18131510416666666,0.08333333333333333,0.043308368609573426,0.5948891283810307,0.7658213384668643
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.08,0.18,3,0.08,0.2,0.18,0.14,0.24,0.8228941684665226,0.4514218009478673,0.017112299465240642,0.08021390374331551,1.0,0.210016155088853,1.0,0.051696284329563816,0.0,0.0,1.81640625,0.302734375,0.19173177083333334,0.1103515625,0.040703353956366005,0.5981449605641715,0.7610832156067259
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,13,0.72,0.14,3,1.8,0.14,0.04,0.14,0.42,1,0.08,0.1,0.1,0.14,0.36,0.8347639484978541,0.45497076023391814,0.014973262032085561,0.07058823529411765,0.9480314960629921,0.1889763779527559,0.9480314960629921,0.026771653543307086,0.0,0.05196850393700787,1.81640625,0.302734375,0.0,0.08170572916666667,0.04428524910452621,0.5937254391831117,0.7663773669923609
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,8,0.55,0.14,3,1.2,0.14,0.04,0.14,0.3,2,0.08,0.3,0.18,0.08,0.36,0.8199566160520607,0.4505363528009535,0.014973262032085561,0.0877005347593583,0.9914110429447853,0.3116564417177914,0.9914110429447853,0.03190184049079755,0.0,0.008588957055214725,1.81640625,0.302734375,0.1630859375,0.0,0.044610875936177144,0.5971173574582189,0.7692803273258121
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,13,0.72,0.08,5,1.2,0.14,0.04,0.08,0.3,2,0.08,0.2,0.1,0.08,0.36,0.8464730290456431,0.4584269662921348,0.013903743315508022,0.034224598930481284,0.9944071588366891,0.3042505592841163,0.9944071588366891,0.0,0.0,0.005592841163310962,3.02734375,0.302734375,0.19466145833333334,0.0,0.0475415174210355,0.5878230623303111,0.7836632350002801
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.18,3,0.08,0.2,0.1,0.08,0.24,0.8169934640522876,0.44964028776978415,0.023579849946409433,0.08252947481243302,1.0,0.24585635359116023,1.0,0.08977900552486189,0.0,0.0,1.8203125,0.3033854166666667,0.2822265625,0.0,0.11917942038423966,0.5467572798659739,0.7380707768545353
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,8,0.55,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.08,0.3,0.1,0.14,0.24,0.7966101694915254,0.44339622641509435,0.011789924973204717,0.07931404072883172,1.0,0.21909424724602203,1.0,0.04895960832313342,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2939453125,0.047200520833333336,0.11559752523607945,0.5450371954522206,0.7495344025113216
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,13,0.55,0.14,5,1.8,0.14,0.08,0.08,0.18,3,0.14,0.1,0.18,0.08,0.36,0.8110403397027601,0.447831184056272,0.0053590568060021436,0.08038585209003216,1.0,0.22639225181598063,1.0,0.02784503631961259,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2952473958333333,0.0,0.11820253988928688,0.5456271168545976,0.7559283026159784
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,13,0.2,13,0.72,0.08,3,1.2,0.14,0.04,0.08,0.3,2,0.14,0.2,0.1,0.14,0.24,0.8035714285714286,0.44554455445544555,0.02572347266881029,0.1082529474812433,1.0,0.23242467718794835,1.0,0.09469153515064563,0.0,0.0,1.8203125,0.3033854166666667,0.2760416666666667,0.0615234375,0.11462064474112667,0.5510599562313341,0.7379988409103584
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,13,0.55,0.14,3,1.8,0.14,0.04,0.14,0.18,3,0.14,0.3,0.18,0.08,0.24,0.8151447661469933,0.449079754601227,0.015005359056806002,0.11146838156484459,1.0,0.2929782082324455,1.0,0.09200968523002422,0.0,0.0,1.8203125,0.3033854166666667,0.2952473958333333,0.0,0.11429501790947574,0.5543868221528998,0.7438039953264614
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.08,13,0.72,0.08,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.3,0.1,0.08,0.36,0.8157349896480331,0.4492588369441277,0.01929260450160772,0.04072883172561629,1.0,0.28289473684210525,1.0,0.027412280701754384,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2877604166666667,0.0,0.12341256919570173,0.5426652470611639,0.7629270511397199
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.2,0.08,0.04,0.14,0.42,1,0.08,0.3,0.1,0.14,0.24,0.7787610619469026,0.43781094527363185,0.00964630225080386,0.12861736334405144,1.0,0.2574370709382151,1.0,0.059496567505720827,0.0,0.0,3.0338541666666665,0.3033854166666667,0.0,0.049153645833333336,0.10875936177140996,0.5462158761580189,0.7341902549172733
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.58,21,0.2,8,0.72,0.14,5,1.8,0.14,0.08,0.08,0.42,2,0.14,0.2,0.18,0.14,0.24,0.8258928571428571,0.45232273838630804,0.003215434083601286,0.12004287245444802,1.0,0.29035874439461884,1.0,0.06838565022421525,0.0,0.0,3.0338541666666665,0.3033854166666667,0.2880859375,0.15755208333333334,0.11494627157277759,0.5496154026427149,0.7656342585556307
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.08,8,0.55,0.14,3,1.2,0.14,0.08,0.14,0.18,2,0.14,0.2,0.1,0.08,0.36,0.7991543340380549,0.44418331374853115,0.02465166130760986,0.0632368703108253,1.0,0.2360335195530726,1.0,0.030726256983240222,0.0,0.0,1.8203125,0.3033854166666667,0.2874348958333333,0.0,0.11787691305763595,0.5405717940501333,0.7531607057454844
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.14,13,0.72,0.08,3,1.2,0.08,0.04,0.14,0.18,3,0.08,0.2,0.1,0.14,0.24,0.8140043763676149,0.4487334137515078,0.02572347266881029,0.0857449088960343,1.0,0.23903818953323905,1.0,0.07637906647807638,0.0,0.0,1.8203125,0.3033854166666667,0.2766927083333333,0.061848958333333336,0.11755128622598503,0.54869526402165,0.7465598797704868
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.42,3,0.08,0.3,0.1,0.08,0.24,0.7977777777777778,0.4437577255871446,0.02572347266881029,0.10718113612004287,0.976123595505618,0.22612359550561797,0.976123595505618,0.0800561797752809,0.0,0.023876404494382022,1.8203125,0.3033854166666667,0.2779947916666667,0.0,0.11234125691957017,0.5495255592106763,0.7398925374611816
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,13,0.2,8,0.72,0.14,5,1.8,0.08,0.04,0.14,0.42,1,0.14,0.1,0.18,0.14,0.36,0.8354430379746836,0.45517241379310347,0.004287245444801715,0.0632368703108253,0.977326968973747,0.21957040572792363,0.977326968973747,0.01909307875894988,0.0,0.022673031026252982,3.0338541666666665,0.3033854166666667,0.0,0.13671875,0.12211006186909801,0.5450346913767212,0.7647494068500937
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,8,0.72,0.08,3,1.8,0.14,0.04,0.14,0.42,1,0.08,0.3,0.18,0.14,0.36,0.809322033898305,0.44730679156908665,0.01607717041800643,0.06859592711682744,0.9795673076923077,0.27163461538461536,0.9795673076923077,0.04326923076923077,0.0,0.020432692307692308,1.8203125,0.3033854166666667,0.0,0.09993489583333333,0.11722565939433409,0.5450843427638006,0.7546626269087003
bounded_cf_2,bounded_cf,0.6582505321462085,21,13,0.04,0.68,21,0.14,13,0.72,0.14,3,1.2,0.08,0.04,0.14,0.3,2,0.14,0.1,0.18,0.08,0.24,0.7982062780269058,0.44389027431421446,0.01607717041800643,0.12433011789924973,1.0,0.26354679802955666,1.0,0.07635467980295567,0.0,0.0,1.8203125,0.3033854166666667,0.2776692708333333,0.0,0.11103874959296646,0.5525944973261023,0.7416401742099005
