flow,family,alpha,offset,window_width,delay,prediction_gain,pocket_gain,pocket_decay,fit_limit,revision_threshold,write_threshold,rupture_limit,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,prediction_update_rate,mean_fit_error,mean_revision_size,mean_pocket_age,pollution,phase_lock_resistance,score
golden,phi,0.5820339887498948,-0.036,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,46.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.8835730560394124,0.12370022784551774,83.93333333333334,0.0,0.8342864211443815,0.41017155580598863
golden,phi,0.5940339887498948,-0.023999999999999997,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,78.0,0.0,0.0,0.4967741935483871,0.0,0.0,0.8837785526219781,0.12372899736707696,39.935064935064936,0.0,0.5980675335574144,0.3676521560403346
golden,phi,0.6060339887498948,-0.011999999999999997,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,106.0,0.0,0.0,0.4976303317535545,0.0,0.0,0.8841323725718481,0.12377853216005874,29.21904761904762,0.0,0.825938057537189,0.408668850356694
golden,phi,0.6180339887498948,3.469446951953614e-18,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.8537965396503613,0.1195315155510506,1.0,0.0,0.7268244710433918,0.3097172936766994
golden,phi,0.6300339887498948,0.012000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,89.0,0.0,0.0,0.4971751412429379,0.0,0.0,0.8845494244346718,0.12383691942085405,37.17045454545455,0.0,0.6877125518492005,0.38378825933285604
golden,phi,0.6420339887498948,0.024000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,63.0,0.0,0.0,0.49206349206349204,0.007936507936507936,0.0,0.8842455685731193,0.12379437960023672,54.83870967741935,0.0,0.6171732649594286,0.37077372737523684
golden,phi,0.6540339887498948,0.036000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.36,0.58,0.0,106.0,0.0,0.0,0.49528301886792453,0.0047169811320754715,0.0,0.8841315040625979,0.12377841056876372,30.35238095238095,0.0,0.7721129425958138,0.39879165042196346
golden,phi,0.5820339887498948,-0.036,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,46.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.8835730560394124,0.12370022784551774,83.93333333333334,0.0,0.8342864211443815,0.41017155580598863
golden,phi,0.5940339887498948,-0.023999999999999997,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,78.0,0.0,0.0,0.4967741935483871,0.0,0.0,0.8837785526219781,0.12372899736707696,39.935064935064936,0.0,0.5980675335574144,0.3676521560403346
golden,phi,0.6060339887498948,-0.011999999999999997,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,106.0,0.0,0.0,0.4976303317535545,0.0,0.0,0.8841323725718481,0.12377853216005874,29.21904761904762,0.0,0.825938057537189,0.408668850356694
golden,phi,0.6180339887498948,3.469446951953614e-18,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,2.0,0.0,0.0,0.25,0.25,0.0,0.8537965396503613,0.1195315155510506,1.0,0.0,0.7268244710433918,0.3097172936766994
golden,phi,0.6300339887498948,0.012000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,89.0,0.0,0.0,0.4971751412429379,0.0,0.0,0.8845494244346718,0.12383691942085405,37.17045454545455,0.0,0.6877125518492005,0.38378825933285604
golden,phi,0.6420339887498948,0.024000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,115.0,0.0,0.0,0.2237354085603113,0.5525291828793775,0.0,0.1146015217434661,0.016044213044085254,1.0,0.0,0.6402501735249266,0.28865417406448973
golden,phi,0.6540339887498948,0.036000000000000004,0.14,21,0.14,0.12,0.95,0.3,0.015,0.68,0.74,0.0,90.0,0.0,0.0,0.18672199170124482,0.6265560165975104,0.0,0.11473985610091415,0.016063579854127985,1.0,0.0,0.6531084508174356,0.28801558328017973
golden,phi,0.5820339887498948,-0.036,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,6.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.8832433897562616,0.12365407456587664,126.6,0.0,0.5503278447069642,0.35905901204725355
golden,phi,0.5940339887498948,-0.023999999999999997,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,62.0,0.0,0.0,0.4959349593495935,0.0,0.0,0.8837785526219781,0.12372899736707696,57.85245901639344,0.0,0.8530216622484565,0.4135438992047222
golden,phi,0.6060339887498948,-0.011999999999999997,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,75.0,0.0,0.0,0.4966442953020134,0.0,0.0,0.8847248860977529,0.12386148405368543,48.054054054054056,0.0,0.8052352610478344,0.40494234698861015
golden,phi,0.6180339887498948,3.469446951953614e-18,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.8543318141275889,0.11960645397786247,0.0,0.0,0.666525044772909,0.2799745080591236
golden,phi,0.6300339887498948,0.012000000000000004,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,79.0,0.0,0.0,0.4968152866242038,0.0,0.0,0.8845494244346718,0.12383691942085405,46.67948717948718,0.0,0.6878828964734567,0.38381892136522217
golden,phi,0.6420339887498948,0.024000000000000004,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,233.0,0.0,0.0,0.31066666666666665,0.37866666666666665,0.0,0.1146015217434661,0.016044213044085254,1.0,0.0,0.6265776870356832,0.29314762714493436
golden,phi,0.6540339887498948,0.036000000000000004,0.14,21,0.14,0.12,0.95,0.46,0.07,0.68,0.74,0.0,227.0,0.0,0.0,0.3002645502645503,0.3994708994708995,0.0,0.11473985610091415,0.016063579854127985,1.0,0.0,0.6403213831121051,0.2947973157782846
golden,phi,0.5820339887498948,-0.036,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.8832433897562616,0.12365407456587664,2.0,0.0,0.658991963346222,0.3163963311800977
golden,phi,0.5940339887498948,-0.023999999999999997,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8837785526219781,0.12372899736707696,0.0,0.0,0.7775242823429103,0.31995437082172384
golden,phi,0.6060339887498948,-0.011999999999999997,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.8847248860977529,0.12386148405368543,1.0,0.0,0.7341791546437346,0.3210411367247611
golden,phi,0.6180339887498948,3.469446951953614e-18,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,293.0,0.0,0.0,0.36716791979949875,0.2656641604010025,0.0,0.1451102124012062,0.02031542973616887,1.0,0.0,0.5536447683341501,0.2863025263783988
golden,phi,0.6300339887498948,0.012000000000000004,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.8845494244346718,0.12383691942085405,1.0,0.0,0.6697779913285533,0.3094489273280285
golden,phi,0.6420339887498948,0.024000000000000004,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,233.0,0.0,0.0,0.3669291338582677,0.26614173228346455,0.0,0.1146015217434661,0.016044213044085254,1.0,0.0,0.6786036870896728,0.30701330452998055
golden,phi,0.6540339887498948,0.036000000000000004,0.14,21,0.14,0.22,0.985,0.46,0.07,0.36,0.9,0.0,227.0,0.0,0.0,0.3697068403908795,0.26058631921824105,0.0,0.11473985610091415,0.016063579854127985,1.0,0.0,0.7563446725386366,0.3212368910851666
golden,phi,0.5820339887498948,-0.036,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,5.0,0.0,0.0,0.058823529411764705,0.6470588235294118,0.0,0.7888945526509369,0.031555782106037475,6.75,0.0,0.7594762922018831,0.3139349438672374
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,7.0,0.0,0.0,0.16,0.56,0.0,0.7780971766922214,0.031123887067688857,1.0,0.0,0.7699117397069075,0.26732077617150996
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,29.0,0.0,0.0,0.18269230769230768,0.5384615384615384,0.0,0.7070436876096194,0.02828174750438478,3.2857142857142856,0.0,0.7096754722853691,0.27197296768802365
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,268.0,0.0,0.0,0.17584745762711865,0.5402542372881356,0.0,0.23814852527998873,0.00952594101119955,3.1865671641791047,0.0,0.5674409845392858,0.2549842367006508
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8107359740612432,0.03242943896244973,8.0,0.0,0.6103820515363134,0.2991720916458803
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,36.0,0.0,0.0,0.22297297297297297,0.5337837837837838,0.0,0.6949119850237636,0.02779647940095055,1.8571428571428572,0.0,0.6097984829499892,0.2405132708894843
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.04,0.34,0.985,0.3,0.015,0.36,0.74,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8037961301347943,0.03215184520539177,10.0,0.0,0.5902734202221047,0.30388623938409576
golden,phi,0.5820339887498948,-0.036,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,180.0,0.0,0.0,0.16245006657789615,0.5978695073235686,0.0,0.18376316677504503,0.014701053342003603,1.2055555555555555,0.0,0.6613426750034666,0.2744087979910612
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,179.0,0.0,0.0,0.1763157894736842,0.5881578947368421,0.0,0.18360082617951543,0.014688066094361234,1.2584269662921348,0.0,0.6544898874877811,0.27404383002975385
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,179.0,0.0,0.0,0.19041450777202074,0.5777202072538861,0.0,0.18392623855445975,0.01471409908435678,1.2122905027932962,0.0,0.6653114704715173,0.27597887268726945
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,250.0,0.0,0.0,0.2078922040423484,0.5514918190567853,0.0,0.2356574363349701,0.018852594906797606,1.364,0.0,0.5111597242178769,0.24741039266943718
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,181.0,0.0,0.0,0.22318125770653513,0.5536374845869297,0.0,0.18316695190606985,0.01465335615248559,1.292817679558011,0.0,0.5415367107739677,0.2554257664777528
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,177.0,0.0,0.0,0.21905940594059406,0.5618811881188119,0.0,0.18381662684255776,0.014705330147404619,1.2259887005649717,0.0,0.6096856925351828,0.2667283754663988
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.08,0.12,0.95,0.3,0.035,0.36,0.74,0.0,205.0,0.0,0.0,0.2411764705882353,0.5176470588235295,0.0,0.18395180059922261,0.01471614404793781,1.0,0.0,0.6257748083207102,0.2693765822186128
golden,phi,0.5820339887498948,-0.036,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18376598461845933,0.014701278769476746,0.0,0.0,0.6347420083726383,0.24281923357525964
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18360082617951543,0.014688066094361234,0.0,0.0,0.6194767136435875,0.24008175704912035
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18391944768130764,0.01471355581450461,0.0,0.0,0.6178707718776932,0.23977286219337007
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23566552471076788,0.01885324197686143,0.0,0.0,0.5118044617866135,0.21746117047292046
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,1.0,0.0,0.0,0.0022172949002217295,0.9955654101995566,0.0,0.18309914775511682,0.014647931820409346,1.0,0.0,0.5223318500288456,0.2316931696257805
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18381662684255776,0.014705330147404619,0.0,0.0,0.712551659900132,0.25682181977848684
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.08,0.12,0.985,0.18,0.015,0.68,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18393922704346993,0.014715138163477593,0.0,0.0,0.5883717626541989,0.23446180981727324
golden,phi,0.5820339887498948,-0.036,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18376598461845933,0.014701278769476746,0.0,0.0,0.6347420083726383,0.24281923357525964
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18360082617951543,0.014688066094361234,0.0,0.0,0.6194767136435875,0.24008175704912035
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18391944768130764,0.01471355581450461,0.0,0.0,0.6178707718776932,0.23977286219337007
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23566552471076788,0.01885324197686143,0.0,0.0,0.5118044617866135,0.21746117047292046
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,1.0,0.0,0.0,0.0022172949002217295,0.9955654101995566,0.0,0.18309914775511682,0.014647931820409346,1.0,0.0,0.5223318500288456,0.2316931696257805
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18381662684255776,0.014705330147404619,0.0,0.0,0.712551659900132,0.25682181977848684
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.08,0.22,0.9,0.18,0.035,0.52,0.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18393922704346993,0.014715138163477593,0.0,0.0,0.5883717626541989,0.23446180981727324
golden,phi,0.5820339887498948,-0.036,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,180.0,0.0,0.0,0.2306368330464716,0.459552495697074,0.0,0.1837673982099523,0.02572743574939332,1.2833333333333334,0.0,0.7599660339571206,0.32043686558838114
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,179.0,0.0,0.0,0.2427843803056027,0.4533106960950764,0.0,0.18358702347885145,0.025702183287039205,1.3089887640449438,0.0,0.7791575442079905,0.32435863603947945
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,179.0,0.0,0.0,0.2700490998363339,0.4369885433715221,0.0,0.18391801688798437,0.025748522364317815,1.312849162011173,0.0,0.740809993700656,0.3181624017693289
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,249.0,0.0,0.0,0.29856115107913667,0.4028776978417266,0.0,0.2356314982957755,0.03298840976140858,1.502008032128514,0.0,0.5584406670598547,0.29136965901089196
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,181.0,0.0,0.0,0.2886762360446571,0.4226475279106858,0.0,0.18314459528645163,0.025640243340103234,1.292817679558011,0.0,0.5984429605434654,0.2928872322162403
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,177.0,0.0,0.0,0.2845659163987138,0.43086816720257237,0.0,0.18374918605200535,0.025724886047280755,1.2259887005649717,0.0,0.6739616712564069,0.30559267111496596
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.14,0.12,0.985,0.3,0.015,0.68,0.9,0.0,205.0,0.0,0.0,0.2932761087267525,0.413447782546495,0.0,0.18387830890222875,0.02574296324631203,1.0,0.0,0.6770402652486078,0.30484230540168505
golden,phi,0.5820339887498948,-0.036,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18376942353960374,0.025727719295544522,0.0,0.0,0.578268028519983,0.2547060340492185
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18358702418712164,0.025702183386197033,0.0,0.0,0.5751040257646634,0.25412597492400646
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18393211139147708,0.025750495594806792,0.0,0.0,0.5898555328091069,0.25680118456381346
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2356494811915088,0.03299092736681124,0.0,0.0,0.47829778957768465,0.23970890548171486
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,1.0,0.0,0.0,0.0016420361247947454,0.9967159277504105,0.0,0.18310320907335226,0.02563444927026932,1.0,0.0,0.490281053663543,0.24785013796254837
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18377523588900307,0.025728533024460435,0.0,0.0,0.6658082891563413,0.2704636167883949
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.14,0.22,0.9,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18390447147783084,0.025746626006896315,0.0,0.0,0.55603068010602,0.25071111410446933
golden,phi,0.5820339887498948,-0.036,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,323.0,0.0,0.0,0.22334004024144868,0.4517102615694165,0.0,0.18376207506528933,0.025726690509140508,1.2476780185758514,0.0,0.6239672294873861,0.29595352645828826
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,336.0,0.0,0.0,0.2466281310211946,0.4296724470134875,0.0,0.18362233278282775,0.02570712658959589,1.2835820895522387,0.0,0.647362157407326,0.30135719936514027
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,341.0,0.0,0.0,0.27398523985239853,0.4114391143911439,0.0,0.18393934904703393,0.02575150886658475,1.2756598240469208,0.0,0.6657948147859951,0.3053523073556346
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,459.0,0.0,0.0,0.2916952642415923,0.39327385037748797,0.0,0.2356494811915088,0.03299092736681124,1.4640522875816993,0.0,0.49556431183377725,0.2800997235845493
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,312.0,0.0,0.0,0.29011194029850745,0.41884328358208955,0.0,0.18314454461979998,0.025640236246772,1.3493589743589745,0.0,0.5262885697365878,0.28055419800385933
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,333.0,0.0,0.0,0.29732142857142857,0.40535714285714286,0.0,0.18377523588900307,0.025728533024460435,1.2072072072072073,0.0,0.5985897972263563,0.2928807332574427
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.14,0.22,0.95,0.46,0.035,0.36,0.74,0.0,351.0,0.0,0.0,0.3073555166374781,0.38528896672504376,0.0,0.18390187950572415,0.025746263130801382,1.0,0.0,0.615694416703719,0.29492776715355395
golden,phi,0.5820339887498948,-0.036,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18376942353960374,0.025727719295544522,0.0,0.0,0.578268028519983,0.2547060340492185
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18358702418712164,0.025702183386197033,0.0,0.0,0.5751040257646634,0.25412597492400646
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18393211139147708,0.025750495594806792,0.0,0.0,0.5898555328091069,0.25680118456381346
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2356494811915088,0.03299092736681124,0.0,0.0,0.47829778957768465,0.23970890548171486
golden,phi,0.6300339887498948,0.012000000000000004,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,1.0,0.0,0.0,0.0016420361247947454,0.9967159277504105,0.0,0.18310320907335226,0.02563444927026932,1.0,0.0,0.490281053663543,0.24785013796254837
golden,phi,0.6420339887498948,0.024000000000000004,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18377523588900307,0.025728533024460435,0.0,0.0,0.6658082891563413,0.2704636167883949
golden,phi,0.6540339887498948,0.036000000000000004,0.22,2,0.14,0.22,0.985,0.18,0.035,0.68,0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18390447147783084,0.025746626006896315,0.0,0.0,0.55603068010602,0.25071111410446933
golden,phi,0.5820339887498948,-0.036,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,64.0,77.0,0.8311688311688312,0.45390070921985815,0.056962025316455694,0.05063291139240506,1.0,0.8023394508577667,0.03209357803431067,48.13157894736842,0.012454212454212455,0.5543400604361073,0.6691403779866242
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,52.0,64.0,0.8125,0.4482758620689655,0.06870229007633588,0.04580152671755725,1.0,0.8063367788017358,0.03225347115206943,57.93650793650794,0.011233211233211233,0.5428907604587347,0.6634372689790252
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,38.0,43.0,0.8837209302325582,0.4691358024691358,0.023529411764705882,0.023529411764705882,1.0,0.812209038409552,0.032488361536382085,90.85714285714286,0.009035409035409036,0.5702138839708935,0.6857527671677512
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,87.0,88.0,0.9886363636363636,0.49714285714285716,0.0,0.011299435028248588,1.0,0.7626582501505764,0.03050633000602306,41.89655172413793,0.021245421245421246,0.6588966071723052,0.7208382290780883
golden,phi,0.6300339887498948,0.012000000000000004,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,58.0,61.0,0.9508196721311475,0.48739495798319327,0.016,0.032,1.0,0.8131959475808349,0.032527837903233395,55.333333333333336,0.014163614163614164,0.7862462009505343,0.7389902320921038
golden,phi,0.6420339887498948,0.024000000000000004,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,53.0,56.0,0.9464285714285714,0.48623853211009177,0.017857142857142856,0.008928571428571428,1.0,0.8137395261217696,0.03254958104487078,68.38181818181818,0.012942612942612943,0.7608090100733651,0.7344628592017564
golden,phi,0.6540339887498948,0.036000000000000004,0.22,5,0.04,0.12,0.985,0.46,0.015,0.36,0.58,47.0,52.0,0.9038461538461539,0.47474747474747475,0.038461538461538464,0.009615384615384616,1.0,0.8143318521178114,0.03257327408471246,71.6078431372549,0.011477411477411478,0.5887769881773335,0.694187123102062
golden,phi,0.5820339887498948,-0.036,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,7.0,0.0,0.0,0.2857142857142857,0.38095238095238093,0.0,0.792011819564513,0.03168047278258052,10.0,0.0,0.815509103024688,0.35491448887150967
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,18.0,0.0,0.0,0.3617021276595745,0.2553191489361702,0.0,0.7865627224614341,0.031462508898457364,220.11764705882354,0.0,0.7753804763720231,0.352280737586432
golden,phi,0.6060339887498948,-0.011999999999999997,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,6.0,0.0,0.0,0.2,0.56,0.0,0.7816720541472533,0.03126688216589013,150.2,0.0,0.7461252979150349,0.33443631795648654
golden,phi,0.6180339887498948,3.469446951953614e-18,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,9.0,0.0,0.0,0.32,0.32,0.0,0.7498054076116895,0.029992216304467585,5.5,0.0,0.641578427076037,0.2915574383715107
golden,phi,0.6300339887498948,0.012000000000000004,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,4.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.8105029797004513,0.03242011918801805,1.6666666666666667,0.0,0.6947259724977248,0.27016027369498685
golden,phi,0.6420339887498948,0.024000000000000004,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,12.0,0.0,0.0,0.4583333333333333,0.041666666666666664,0.0,0.8067967742942802,0.032271870971771206,357.8181818181818,0.0,0.8639581465807069,0.378389541661403
golden,phi,0.6540339887498948,0.036000000000000004,0.22,5,0.04,0.22,0.95,0.18,0.015,0.68,0.74,0.0,5.0,0.0,0.0,0.4,0.1,0.0,0.8103922506976173,0.032415690027904696,2.0,0.0,0.8004888490974931,0.3026971506711359
golden,phi,0.5820339887498948,-0.036,0.22,5,0.04,0.34,0.985,0.18,0.015,0.52,0.9,0.0,5.0,0.0,0.0,0.01818181818181818,0.9636363636363636,0.0,0.18453343480434592,0.007381337392173838,1.0,0.0,0.7319481282878226,0.25584934226306877
golden,phi,0.5940339887498948,-0.023999999999999997,0.22,5,0.04,0.34,0.985,0.18,0.015,0.52,0.9,0.0,9.0,0.0,0.0,0.04060913705583756,0.9137055837563451,0.0,0.38770845851727337,0.015508338340690934,1.5,0.0,0.7115213522285382,0.2297181948395375
