sampler,alpha,seed,regime,friction,distribution_l1,repeat_rate,coverage,mean_surprise,max_duplicate_run
rational_3_8,0.375,3141,drifting,0.30493769449788616,0.13056520749129746,0.0,1.0,0.9428744379878258,1502.0
rational_3_8,0.375,3141,inverted,0.41865023093982756,0.20848101265822766,0.07817385866166354,1.0,0.7704567376384545,1377.0
rational_3_8,0.375,4159,smooth,0.32095012333564826,0.1946648912038932,0.0,1.0,0.8209655196436739,1232.0
rational_3_8,0.375,4159,balanced,0.3751697366985776,0.2238709825704908,0.0,1.0,0.9851127973285039,1592.0
rational_3_8,0.375,4159,spiky,0.46415544836887396,0.25731012658227503,0.3158223889931207,1.0,0.5616072050209325,1062.0
rational_3_8,0.375,4159,bursty,0.31073540117356135,0.143286160344239,0.015634771732332707,1.0,0.9487161505012603,1575.0
rational_3_8,0.375,4159,drifting,0.3157841717357172,0.13873761440832985,0.0,1.0,0.9456222315952969,1510.0
rational_3_8,0.375,4159,inverted,0.4485072011466868,0.15044303797468317,0.07817385866166354,1.0,0.7873765690151854,1304.0
rational_5_13,0.38461538461538464,1618,smooth,0.2624062581255065,0.11490465575870218,0.0,1.0,0.8255222968583201,1305.0
rational_5_13,0.38461538461538464,1618,balanced,0.3420546263240982,0.17566886098347004,0.0,1.0,0.9982969536180897,1589.0
rational_5_13,0.38461538461538464,1618,spiky,0.41536734296260824,0.20248417721518758,0.32082551594746717,1.0,0.5528453542631341,1064.0
rational_5_13,0.38461538461538464,1618,bursty,0.26844051142356556,0.08600662271507463,0.013133208255159476,1.0,0.9394620614879653,1572.0
rational_5_13,0.38461538461538464,1618,drifting,0.2615487764698322,0.07220709616788897,0.0,1.0,0.93769093271282,1589.0
rational_5_13,0.38461538461538464,1618,inverted,0.31008839882144495,0.11669303797468351,0.07629768605378362,1.0,0.7752606700099368,1445.0
rational_5_13,0.38461538461538464,2718,smooth,0.2838575152233203,0.1289126941539947,0.0,1.0,0.8381450637032833,1365.0
rational_5_13,0.38461538461538464,2718,balanced,0.33717282837033896,0.2023370209375878,0.0,1.0,0.9987613420408172,1587.0
rational_5_13,0.38461538461538464,2718,spiky,0.40556571029761646,0.19232594936709055,0.31957473420888055,1.0,0.5460934937682772,1150.0
rational_5_13,0.38461538461538464,2718,bursty,0.2688105773040661,0.08613893226139979,0.015634771732332707,1.0,0.9318445461864308,1580.0
rational_5_13,0.38461538461538464,2718,drifting,0.26649003494553214,0.08070935330217473,0.0,1.0,0.9410315742641808,1589.0
rational_5_13,0.38461538461538464,2718,inverted,0.3300640656568529,0.12935126582278422,0.07254534083802376,1.0,0.7637685746068149,1306.0
rational_5_13,0.38461538461538464,3141,smooth,0.26309815812562104,0.09686348831562946,0.0,1.0,0.8343592584662061,1283.0
rational_5_13,0.38461538461538464,3141,balanced,0.33479252082446537,0.19114357578031682,0.0,1.0,0.9985905872936176,1589.0
rational_5_13,0.38461538461538464,3141,spiky,0.4127241551382086,0.19433544303797876,0.33583489681050654,1.0,0.5472405132552198,1242.0
rational_5_13,0.38461538461538464,3141,bursty,0.2434165216950549,0.031169500568233074,0.011882426516572859,1.0,0.938939500500966,1571.0
rational_5_13,0.38461538461538464,3141,drifting,0.2344346945906109,0.016292153153828162,0.0,1.0,0.9382768272878966,1551.0
rational_5_13,0.38461538461538464,3141,inverted,0.30861650103139043,0.11242088607594898,0.07754846779237023,1.0,0.7739398679260024,1380.0
rational_5_13,0.38461538461538464,4159,smooth,0.25997676828275545,0.09222573828843586,0.0,1.0,0.82940547307338,1283.0
rational_5_13,0.38461538461538464,4159,balanced,0.34329534254221755,0.19023700267168767,0.0,1.0,0.9985761467236355,1592.0
rational_5_13,0.38461538461538464,4159,spiky,0.4053413446267043,0.18857594936709055,0.28893058161350843,1.0,0.5642869824191868,1151.0
rational_5_13,0.38461538461538464,4159,bursty,0.2459123729576747,0.026118030611791188,0.011882426516572859,1.0,0.938989233099613,1584.0
rational_5_13,0.38461538461538464,4159,drifting,0.23914482997580974,0.02572058216840159,0.0006253908692933083,1.0,0.9402766713621307,1577.0
rational_5_13,0.38461538461538464,4159,inverted,0.31555121729436286,0.13452531645569638,0.07004377736085053,1.0,0.7813963621976409,1379.0
random_alpha_00,0.3289746922510058,1618,smooth,0.2698297102641146,0.04275337847226834,0.0,1.0,0.8354532003258107,1541.0
random_alpha_00,0.3289746922510058,1618,balanced,0.24960870519886064,0.00511650525620487,0.0,1.0,0.99804777051012,1543.0
random_alpha_00,0.3289746922510058,1618,spiky,0.29124935723843237,0.013734177215189977,0.32707942464040024,1.0,0.5554609467334941,1532.0
random_alpha_00,0.3289746922510058,1618,bursty,0.3533137643084952,0.02148582686654675,0.01876172607879925,1.0,0.9394023582529125,1571.0
random_alpha_00,0.3289746922510058,1618,drifting,0.38626546181662436,0.013967772346878071,0.0031269543464665416,1.0,0.9418683600692933,1536.0
random_alpha_00,0.3289746922510058,1618,inverted,0.26665702820684173,0.011344936708861122,0.1282051282051282,1.0,0.7696646288123916,1536.0
random_alpha_00,0.3289746922510058,2718,smooth,0.26637682848867034,0.0327425210701382,0.0006253908692933083,1.0,0.8327099168616392,1532.0
random_alpha_00,0.3289746922510058,2718,balanced,0.2493732039990635,0.007035957295825554,0.0,1.0,0.9980130643449833,1555.0
random_alpha_00,0.3289746922510058,2718,spiky,0.294479875490743,0.0072784810126544225,0.32707942464040024,1.0,0.5506161290741466,1526.0
random_alpha_00,0.3289746922510058,2718,bursty,0.35593174804897604,0.023763058637453593,0.020637898686679174,1.0,0.941542950890325,1562.0
random_alpha_00,0.3289746922510058,2718,drifting,0.38000572142803263,0.022646984013157567,0.001876172607879925,1.0,0.9366972297973943,1533.0
random_alpha_00,0.3289746922510058,2718,inverted,0.27066298605044914,0.010775316455696377,0.1275797373358349,1.0,0.7721983027822285,1538.0
random_alpha_00,0.3289746922510058,3141,smooth,0.261506615225312,0.04235821039632937,0.0,1.0,0.833690594324331,1521.0
random_alpha_00,0.3289746922510058,3141,balanced,0.2491818365851929,0.0066427123279986094,0.0,1.0,0.9983453358337343,1557.0
random_alpha_00,0.3289746922510058,3141,spiky,0.2945713026565982,0.00857594936708933,0.32833020637898686,1.0,0.5544816884588815,1524.0
random_alpha_00,0.3289746922510058,3141,bursty,0.3536573833443283,0.028531239221228674,0.015634771732332707,1.0,0.9428902821549198,1530.0
random_alpha_00,0.3289746922510058,3141,drifting,0.38219226548245655,0.01697117544249882,0.0012507817385866166,1.0,0.9412048672582111,1528.0
random_alpha_00,0.3289746922510058,3141,inverted,0.2715292185445618,0.009034810126581944,0.1275797373358349,1.0,0.7720062199722286,1549.0
random_alpha_00,0.3289746922510058,4159,smooth,0.2756228618273253,0.04901086603728952,0.0,1.0,0.8351151628148402,1570.0
random_alpha_00,0.3289746922510058,4159,balanced,0.2495144844660222,0.01034251307112044,0.0,1.0,0.9983226734037465,1554.0
random_alpha_00,0.3289746922510058,4159,spiky,0.2932094839509947,0.010395569620254466,0.3258286429018136,1.0,0.5556928928737183,1542.0
random_alpha_00,0.3289746922510058,4159,bursty,0.35738727346380594,0.04409795763049583,0.02626641651031895,1.0,0.9361537004578604,1530.0
random_alpha_00,0.3289746922510058,4159,drifting,0.3809397272507803,0.01508033114950004,0.0025015634771732333,1.0,0.9359157036109496,1525.0
random_alpha_00,0.3289746922510058,4159,inverted,0.2670932815821998,0.008844936708861134,0.12507817385866166,1.0,0.774839906950097,1542.0
random_alpha_01,0.8706221217309152,1618,smooth,0.3037693150132424,0.022919757384437557,0.350844277673546,1.0,0.8337823868716719,1557.0
random_alpha_01,0.8706221217309152,1618,balanced,0.26074824979885336,0.012732566785759278,0.02626641651031895,1.0,0.9979489038259498,1592.0
random_alpha_01,0.8706221217309152,1618,spiky,0.31845974745297295,0.007199367088606495,0.5866166353971232,1.0,0.5499590531530121,1557.0
random_alpha_01,0.8706221217309152,1618,bursty,0.30424942526860826,0.053329328433388806,0.17886178861788618,1.0,0.9385598996786338,1575.0
random_alpha_01,0.8706221217309152,1618,drifting,0.2834872674400547,0.008778619585283698,0.1794871794871795,1.0,0.9383101258943227,1587.0
random_alpha_01,0.8706221217309152,1618,inverted,0.33714189006985523,0.01243670886075951,0.4333958724202627,1.0,0.7725824684022278,1577.0
random_alpha_01,0.8706221217309152,2718,smooth,0.3020441833593457,0.015716288557454328,0.35021888680425267,1.0,0.8335470320276528,1564.0
random_alpha_01,0.8706221217309152,2718,balanced,0.2585060502748532,0.011573810698359596,0.021263289555972485,1.0,0.9982876926581747,1592.0
random_alpha_01,0.8706221217309152,2718,spiky,0.31691746735445275,0.011028481012654412,0.5872420262664165,1.0,0.5501909992932362,1549.0
random_alpha_01,0.8706221217309152,2718,bursty,0.3092392781967583,0.017989494237041437,0.18198874296435272,1.0,0.9375804692023059,1584.0
random_alpha_01,0.8706221217309152,2718,drifting,0.28584530995799523,0.015114359786130252,0.18449030644152595,1.0,0.9353356561888659,1586.0
random_alpha_01,0.8706221217309152,2718,inverted,0.3375314942856432,0.009034810126581902,0.43214509068167606,1.0,0.7721983027822285,1572.0
random_alpha_01,0.8706221217309152,3141,smooth,0.30464178022771643,0.026451044027829017,0.3514696685428393,1.0,0.8340222878057524,1553.0
random_alpha_01,0.8706221217309152,3141,balanced,0.25849174502063393,0.006935698468163637,0.0225140712945591,1.0,0.9982156253255525,1592.0
random_alpha_01,0.8706221217309152,3141,spiky,0.3161394219600668,0.008164556962023686,0.5866166353971232,1.0,0.5511702575678489,1561.0
random_alpha_01,0.8706221217309152,3141,bursty,0.3063607974217254,0.06213674234318965,0.1813633520950594,1.0,0.9309968999156188,1571.0
random_alpha_01,0.8706221217309152,3141,drifting,0.2831947459832449,0.010887167272713744,0.17886178861788618,1.0,0.9388494180433975,1583.0
random_alpha_01,0.8706221217309152,3141,inverted,0.3351193603271904,0.005775316455696358,0.43151969981238275,1.0,0.7720903725841965,1571.0
random_alpha_01,0.8706221217309152,4159,smooth,0.30203624426220516,0.02514069984700458,0.34709193245778613,1.0,0.8343890776734953,1522.0
random_alpha_01,0.8706221217309152,4159,balanced,0.25789592657807187,0.008039613530396464,0.020637898686679174,1.0,0.9984175513167014,1592.0
random_alpha_01,0.8706221217309152,4159,spiky,0.316476360586638,0.008924050632909478,0.5859912445278299,1.0,0.5505646553604305,1562.0
random_alpha_01,0.8706221217309152,4159,bursty,0.30522128923027736,0.037485911570473485,0.17761100687929957,1.0,0.9392272525575607,1546.0
random_alpha_01,0.8706221217309152,4159,drifting,0.28225042845238707,0.011168676657758864,0.17510944340212634,1.0,0.9419527123649047,1583.0
random_alpha_01,0.8706221217309152,4159,inverted,0.33649045662425997,0.00718354430379782,0.42964352720450283,1.0,0.7738794929000983,1576.0
random_alpha_02,0.5073240350060689,1618,smooth,0.32424095937375513,0.03484990980827571,0.0,1.0,0.8302613263599915,1538.0
random_alpha_02,0.5073240350060689,1618,balanced,0.19761477612785305,0.01928920416694259,0.0,1.0,0.9985975384523796,1563.0
random_alpha_02,0.5073240350060689,1618,spiky,0.290001595696895,0.023844936708859787,0.3220762976860538,1.0,0.5427820628772448,1542.0
random_alpha_02,0.5073240350060689,1618,bursty,0.3686798834148287,0.06274337728492542,0.0006253908692933083,1.0,0.936125760698103,1511.0
random_alpha_02,0.5073240350060689,1618,drifting,0.21299584772079663,0.020214806768515017,0.0,1.0,0.9403335949980316,1558.0
random_alpha_02,0.5073240350060689,1618,inverted,0.24035796315342975,0.014778481012657912,0.0,1.0,0.771729984550261,1537.0
random_alpha_02,0.5073240350060689,2718,smooth,0.3235582350159004,0.03369230411285709,0.0,1.0,0.8300316227140526,1548.0
random_alpha_02,0.5073240350060689,2718,balanced,0.1972423924573459,0.014640860350541796,0.0,1.0,0.9985848131831468,1557.0
random_alpha_02,0.5073240350060689,2718,spiky,0.2937476796187537,0.01602848101265443,0.32895559724828016,1.0,0.5449210518529783,1540.0
random_alpha_02,0.5073240350060689,2718,bursty,0.38261925687325304,0.035224183047471755,0.0,1.0,0.9404148435442903,1558.0
random_alpha_02,0.5073240350060689,2718,drifting,0.21465296636723097,0.006188945897398615,0.0,1.0,0.937145912395653,1558.0
random_alpha_02,0.5073240350060689,2718,inverted,0.23649579862546852,0.01275316455696221,0.0,1.0,0.7693883933904239,1544.0
random_alpha_02,0.5073240350060689,3141,smooth,0.3244442251604959,0.02713242334414083,0.0,1.0,0.8310868162223115,1541.0
random_alpha_02,0.5073240350060689,3141,balanced,0.19657531285620616,0.010876201799461846,0.0,1.0,0.9983986506891133,1562.0
random_alpha_02,0.5073240350060689,3141,spiky,0.28904101438471896,0.01606012658227869,0.32082551594746717,1.0,0.5461837299815313,1533.0
random_alpha_02,0.5073240350060689,3141,bursty,0.370155663520664,0.03965204236950454,0.0,1.0,0.938219403900256,1512.0
random_alpha_02,0.5073240350060689,3141,drifting,0.21320073706598894,0.015514813076151393,0.0006253908692933083,1.0,0.9382176909503834,1551.0
random_alpha_02,0.5073240350060689,3141,inverted,0.2426877208161182,0.010268987341772395,0.0,1.0,0.7739032704861621,1539.0
random_alpha_02,0.5073240350060689,4159,smooth,0.3252632632481838,0.0319055347694093,0.0,1.0,0.8289173329127741,1541.0
random_alpha_02,0.5073240350060689,4159,balanced,0.19667838193828402,0.02653397367126381,0.0,1.0,0.9982287225993994,1547.0
random_alpha_02,0.5073240350060689,4159,spiky,0.28796645316530073,0.01643987341771891,0.316447779862414,1.0,0.5492632147323396,1572.0
random_alpha_02,0.5073240350060689,4159,bursty,0.3720058263665806,0.04763882229311349,0.0,1.0,0.93777699147036,1547.0
random_alpha_02,0.5073240350060689,4159,drifting,0.2139687083342021,0.01198524228773229,0.0,1.0,0.9368318558756367,1553.0
random_alpha_02,0.5073240350060689,4159,inverted,0.23766151033893307,0.008496835443037809,0.0,1.0,0.7710695835082939,1541.0
random_alpha_03,0.6806744155796229,1618,smooth,0.1946786610533488,0.007566647273527259,0.0006253908692933083,1.0,0.8328207410366636,1570.0
random_alpha_03,0.6806744155796229,1618,balanced,0.2564339227566068,0.0031599455072148785,0.0,1.0,0.9983553446251673,1581.0
random_alpha_03,0.6806744155796229,1618,spiky,0.24802178284416676,0.010379746835441406,0.34146341463414637,1.0,0.5557831290869722,1554.0
random_alpha_03,0.6806744155796229,1618,bursty,0.2659324138787296,0.03420319052876998,0.013133208255159476,1.0,0.9478278967235741,1583.0
random_alpha_03,0.6806744155796229,1618,drifting,0.22852978625601764,0.010109458564088375,0.00375234521575985,1.0,0.937841728384321,1582.0
random_alpha_03,0.6806744155796229,1618,inverted,0.2561222617873039,0.0054272151898729915,0.133833646028768,1.0,0.7730507866341952,1578.0
random_alpha_03,0.6806744155796229,2718,smooth,0.1945707105653481,0.007807575859823189,0.0012507817385866166,1.0,0.83251457562755,1554.0
random_alpha_03,0.6806744155796229,2718,balanced,0.25601206167404095,0.010681602331039083,0.0,1.0,0.9983784183635371,1585.0
random_alpha_03,0.6806744155796229,2718,spiky,0.24393754174487908,0.0054588607594929645,0.33270794246404,1.0,0.5561180226546287,1554.0
random_alpha_03,0.6806744155796229,2718,bursty,0.26545835579316784,0.03322320722413728,0.028142589118198873,1.0,0.9335170796174124,1574.0
random_alpha_03,0.6806744155796229,2718,drifting,0.23280538467857284,0.025373146029172566,0.0031269543464665416,1.0,0.9357205265653554,1581.0
random_alpha_03,0.6806744155796229,2718,inverted,0.2549873010744454,0.014193037974683145,0.13696060037523453,1.0,0.7724745382041961,1576.0
random_alpha_03,0.6806744155796229,3141,smooth,0.19225341756812114,0.008751278978385922,0.0012507817385866166,1.0,0.8322610488202848,1559.0
random_alpha_03,0.6806744155796229,3141,balanced,0.25614338508752765,0.006383223268173921,0.0,1.0,0.9981824436258718,1584.0
random_alpha_03,0.6806744155796229,3141,spiky,0.24323991338098436,0.007689873417720136,0.33270794246404,1.0,0.5549068182397918,1553.0
random_alpha_03,0.6806744155796229,3141,bursty,0.2622564963602921,0.03159795763049547,0.0225140712945591,1.0,0.9378183959339951,1584.0
random_alpha_03,0.6806744155796229,3141,drifting,0.2340801919258351,0.027887839076999807,0.0050031269543464665,1.0,0.9397403301598021,1562.0
random_alpha_03,0.6806744155796229,3141,inverted,0.25373528677414087,0.005981012658227661,0.133833646028768,1.0,0.7721141501702604,1578.0
random_alpha_03,0.6806744155796229,4159,smooth,0.19155668496719538,0.005771105178031366,0.0012507817385866166,1.0,0.8316207189726174,1559.0
random_alpha_03,0.6806744155796229,4159,balanced,0.256673266781513,0.011960386469603526,0.0,1.0,0.9984078412866236,1584.0
random_alpha_03,0.6806744155796229,4159,spiky,0.24301028627025023,0.007594936708858593,0.3320825515947467,1.0,0.5533219577577606,1563.0
random_alpha_03,0.6806744155796229,4159,bursty,0.2669580731392229,0.03159795763049583,0.020012507817385866,1.0,0.9431140251579798,1584.0
random_alpha_03,0.6806744155796229,4159,drifting,0.2285361463147097,0.014162441272804374,0.0031269543464665416,1.0,0.9406681798197792,1587.0
random_alpha_03,0.6806744155796229,4159,inverted,0.2565631296301289,0.004556962025316039,0.13633520950594122,1.0,0.7711537361202617,1575.0
random_alpha_04,0.07531716068405585,1618,smooth,0.36278786200890095,0.016834808182540316,0.5609756097560976,1.0,0.8334568934450195,1567.0
random_alpha_04,0.07531716068405585,1618,balanced,0.3699014904536942,0.006636200641374448,0.3977485928705441,1.0,0.9983060731330304,1588.0
random_alpha_04,0.07531716068405585,1618,spiky,0.37182478968873967,0.012278481012654413,0.685428392745466,1.0,0.5596099259721692,1568.0
random_alpha_04,0.07531716068405585,1618,bursty,0.38393234534185094,0.025355144125339957,0.4265165728580363,1.0,0.9376726650104658,1577.0
random_alpha_04,0.07531716068405585,1618,drifting,0.3954761018658128,0.013964806768515026,0.42964352720450283,1.0,0.9411722286530932,1587.0
random_alpha_04,0.07531716068405585,1618,inverted,0.3720089902098425,0.025981012658227262,0.5384615384615384,1.0,0.7716220543522292,1581.0
random_alpha_04,0.07531716068405585,2718,smooth,0.3648640493277365,0.012889145096994181,0.5534709193245778,1.0,0.8364269200674785,1556.0
random_alpha_04,0.07531716068405585,2718,balanced,0.370245626364692,0.008532221146781635,0.3977485928705441,1.0,0.9981792712125933,1587.0
random_alpha_04,0.07531716068405585,2718,spiky,0.3700425249685913,0.0039398734177212985,0.6929330831769857,1.0,0.5523426994831478,1555.0
random_alpha_04,0.07531716068405585,2718,bursty,0.3822334551039729,0.03357617412880318,0.4290181363352095,1.0,0.9381440887969653,1578.0
random_alpha_04,0.07531716068405585,2718,drifting,0.39560279557052125,0.017810187570672167,0.4371482176360225,1.0,0.9361315535217974,1588.0
random_alpha_04,0.07531716068405585,2718,inverted,0.3696726717924432,0.021898734177215426,0.5340838023764853,1.0,0.7750082121740328,1577.0
random_alpha_04,0.07531716068405585,3141,smooth,0.36673730167847285,0.023131611431358605,0.557848655409631,1.0,0.8313978994202348,1548.0
random_alpha_04,0.07531716068405585,3141,balanced,0.3700226796172038,0.0056399354394399415,0.3977485928705441,1.0,0.998110535888989,1588.0
random_alpha_04,0.07531716068405585,3141,spiky,0.3714436437535026,0.009825949367090553,0.691682301438399,1.0,0.5520078059154916,1560.0
random_alpha_04,0.07531716068405585,3141,bursty,0.3894340882981621,0.04008049943176696,0.43902439024390244,1.0,0.9380265016335494,1559.0
random_alpha_04,0.07531716068405585,3141,drifting,0.3955949957570246,0.023216553724978106,0.434021263289556,1.0,0.9380306911910985,1575.0
random_alpha_04,0.07531716068405585,3141,inverted,0.37008009676404724,0.03134493670886057,0.5372107567229518,1.0,0.7714299715422294,1570.0
random_alpha_04,0.07531716068405585,4159,smooth,0.36422489672507946,0.01799362495555054,0.5622263914946842,1.0,0.8309460886437009,1561.0
random_alpha_04,0.07531716068405585,4159,balanced,0.36996695613030856,0.009734747882194361,0.3971232020012508,1.0,0.9983013568217192,1588.0
random_alpha_04,0.07531716068405585,4159,spiky,0.3692350666806513,0.0076740506329118635,0.6935584740462789,1.0,0.5488380849514293,1571.0
random_alpha_04,0.07531716068405585,4159,bursty,0.3844206949109446,0.03593536550483596,0.434021263289556,1.0,0.9331946161539695,1559.0
random_alpha_04,0.07531716068405585,4159,drifting,0.394957602380987,0.02190471130602778,0.43151969981238275,1.0,0.9421545067258122,1562.0
random_alpha_04,0.07531716068405585,4159,inverted,0.3708839324252718,0.022579113924051042,0.5347091932457786,1.0,0.7758606960259997,1560.0
random_alpha_05,0.5385293276832177,1618,smooth,0.2756688950650659,0.026905365533191734,0.0,1.0,0.822434223105544,1354.0
random_alpha_05,0.5385293276832177,1618,balanced,0.3349571523341221,0.03696656665222045,0.0,1.0,0.9985416684409558,1588.0
random_alpha_05,0.5385293276832177,1618,spiky,0.40366967647729113,0.04517405063290947,0.31832395247029394,1.0,0.5515439136350433,1065.0
random_alpha_05,0.5385293276832177,1618,bursty,0.2590273776578205,0.020419873213355394,0.00375234521575985,1.0,0.9368825586640468,1584.0
random_alpha_05,0.5385293276832177,1618,drifting,0.25058238461992666,0.014473784111494997,0.0,1.0,0.9426880146112037,1589.0
random_alpha_05,0.5385293276832177,1618,inverted,0.2914287913619027,0.04422468354430366,0.0,1.0,0.781143904361737,1526.0
random_alpha_05,0.5385293276832177,2718,smooth,0.2751143154296189,0.045571406851625806,0.0,1.0,0.8427708390513723,1356.0
random_alpha_05,0.5385293276832177,2718,balanced,0.33605124249082013,0.04233874198676822,0.0,1.0,0.9984210204257722,1587.0
random_alpha_05,0.5385293276832177,2718,spiky,0.39194571101689996,0.04691455696202124,0.29831144465290804,1.0,0.5587336151249886,1154.0
random_alpha_05,0.5385293276832177,2718,bursty,0.25355759513660686,0.016493377284925254,0.001876172607879925,1.0,0.9396398604959758,1587.0
random_alpha_05,0.5385293276832177,2718,drifting,0.24715976798167585,0.018638623820877512,0.0006253908692933083,1.0,0.9339408804884093,1589.0
random_alpha_05,0.5385293276832177,2718,inverted,0.29173507825729644,0.07740506329113887,0.0,1.0,0.7732190918581311,1299.0
random_alpha_05,0.5385293276832177,3141,smooth,0.27013817340077845,0.03587449455337809,0.0,1.0,0.8395531368874614,1264.0
random_alpha_05,0.5385293276832177,3141,balanced,0.334249771295188,0.04193569846816368,0.0,1.0,0.9982766683823019,1588.0
random_alpha_05,0.5385293276832177,3141,spiky,0.4125862944141878,0.04962025316455983,0.31207004377736086,1.0,0.5537858500382089,1153.0
random_alpha_05,0.5385293276832177,3141,bursty,0.2512776009013657,0.020111615722767595,0.0031269543464665416,1.0,0.9368756270345255,1583.0
random_alpha_05,0.5385293276832177,3141,drifting,0.2468029295602397,0.01370784684617185,0.0,1.0,0.9441827842429293,1552.0
random_alpha_05,0.5385293276832177,3141,inverted,0.2826273041063702,0.05723101265822725,0.0,1.0,0.7739636455120663,1376.0
random_alpha_05,0.5385293276832177,4159,smooth,0.2764009432217362,0.041907243677520314,0.0,1.0,0.8357561604845329,1264.0
random_alpha_05,0.5385293276832177,4159,balanced,0.33752787307677223,0.038210386469603536,0.0,1.0,0.998533930369261,1589.0
random_alpha_05,0.5385293276832177,4159,spiky,0.40020598893376946,0.037484177215187556,0.31769856160100063,1.0,0.5531287741170744,1062.0
random_alpha_05,0.5385293276832177,4159,bursty,0.25169452398755965,0.017567759410382536,0.0025015634771732333,1.0,0.9371239615275847,1583.0
random_alpha_05,0.5385293276832177,4159,drifting,0.24827914475937302,0.020457409795668277,0.0,1.0,0.9399383019342029,1578.0
random_alpha_05,0.5385293276832177,4159,inverted,0.2887545575863501,0.06223101265822764,0.0,1.0,0.7707091954743582,1511.0
random_alpha_06,0.7819631237407766,1618,smooth,0.22643055919800123,0.01103086361872889,0.11507191994996874,1.0,0.8307816245224913,1556.0
random_alpha_06,0.7819631237407766,1618,balanced,0.24527767801860043,0.0061981082761795175,0.0,1.0,0.998435780762025,1592.0
random_alpha_06,0.7819631237407766,1618,spiky,0.26367300632739327,0.006645569620254421,0.43839899937460913,1.0,0.5510800213545949,1547.0
random_alpha_06,0.7819631237407766,1618,bursty,0.26789842560423616,0.016006622715074595,0.041901188242651655,1.0,0.9370348077253995,1576.0
random_alpha_06,0.7819631237407766,1618,drifting,0.24657747572408847,0.010902296761412009,0.04002501563477173,1.0,0.937976727219207,1586.0
random_alpha_06,0.7819631237407766,1618,inverted,0.2798023672896373,0.0077848101265819425,0.2582864290181363,1.0,0.7725824684022278,1577.0
random_alpha_06,0.7819631237407766,2718,smooth,0.22174066660191982,0.014814141409095857,0.1050656660412758,1.0,0.8334864920426263,1551.0
random_alpha_06,0.7819631237407766,2718,balanced,0.2449577483222177,0.009453560115477835,0.0,1.0,0.9984534918662133,1589.0
random_alpha_06,0.7819631237407766,2718,spiky,0.26362752725422334,0.0041297468354414,0.4365228267667292,1.0,0.5514536774217892,1547.0
random_alpha_06,0.7819631237407766,2718,bursty,0.2644243433123975,0.019148275408327933,0.0450281425891182,1.0,0.9329483292961325,1580.0
random_alpha_06,0.7819631237407766,2718,drifting,0.2460041622455806,0.004670599109309656,0.043151969981238276,1.0,0.935560156181619,1586.0
random_alpha_06,0.7819631237407766,2718,inverted,0.2789195294847597,0.0063607594936711115,0.2582864290181363,1.0,0.7704091824663267,1569.0
random_alpha_06,0.7819631237407766,3141,smooth,0.22458189608076143,0.012617257628621488,0.11006879299562226,1.0,0.8336300525070638,1572.0
random_alpha_06,0.7819631237407766,3141,balanced,0.2446085645664309,0.001889935439439952,0.0,1.0,0.9982723437844419,1592.0
random_alpha_06,0.7819631237407766,3141,spiky,0.26381179663897003,0.010174050632910672,0.4365228267667292,1.0,0.5522912257694318,1545.0
random_alpha_06,0.7819631237407766,3141,bursty,0.2617955577479673,0.020940596150719776,0.03877423389618512,1.0,0.9406316041051435,1569.0
random_alpha_06,0.7819631237407766,3141,drifting,0.24591121114531556,0.00965491700763954,0.03814884302689181,1.0,0.9399300280420791,1581.0
random_alpha_06,0.7819631237407766,3141,inverted,0.27866784656127214,0.0036550632911398345,0.2582864290181363,1.0,0.7714537491282932,1581.0
random_alpha_06,0.7819631237407766,4159,smooth,0.22514125799115162,0.010059337481736999,0.10694183864915573,1.0,0.8339231030034219,1572.0
random_alpha_06,0.7819631237407766,4159,balanced,0.24415220422877054,0.005226492969923571,0.0,1.0,0.998200672192674,1592.0
random_alpha_06,0.7819631237407766,4159,spiky,0.2643418194326676,0.007594936708859773,0.4358974358974359,1.0,0.5532704840440446,1555.0
random_alpha_06,0.7819631237407766,4159,bursty,0.2604140459165345,0.020777308505917205,0.04127579737335835,1.0,0.9350301794743744,1550.0
random_alpha_06,0.7819631237407766,4159,drifting,0.24314396118990497,0.012637679066099486,0.0375234521575985,1.0,0.9390318714785905,1581.0
random_alpha_06,0.7819631237407766,4159,inverted,0.28106660144802076,0.010063291139240454,0.2589118198874296,1.0,0.7710695835082939,1577.0
random_alpha_07,0.17859251845220298,1618,smooth,0.2815591081150653,0.011659931100169628,0.20012507817385866,1.0,0.8314332249846007,1407.0
random_alpha_07,0.17859251845220298,1618,balanced,0.25585588892390543,0.00947732177606933,0.0,1.0,0.9981790620827673,1589.0
random_alpha_07,0.17859251845220298,1618,spiky,0.3414352971332389,0.01566455696202608,0.4878048780487805,1.0,0.5528065917635963,1413.0
random_alpha_07,0.17859251845220298,1618,bursty,0.26288067657678865,0.01101084420524212,0.0675422138836773,1.0,0.9342906426025561,1579.0
random_alpha_07,0.17859251845220298,1618,drifting,0.25517132964256356,0.012738985602580757,0.07817385866166354,1.0,0.9382251949142261,1589.0
random_alpha_07,0.17859251845220298,1618,inverted,0.3304600185463901,0.014731012658227266,0.3395872420262664,1.0,0.7723062329802601,1578.0
random_alpha_07,0.17859251845220298,2718,smooth,0.2815694097023024,0.010757782783419337,0.2032520325203252,1.0,0.8328641766471792,1419.0
random_alpha_07,0.17859251845220298,2718,balanced,0.2590806069489974,0.009415664232015397,0.0,1.0,0.998425319432029,1589.0
