anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,witness_factor,recognition_factor,decay,near_miss_boost,write_count,witness_count,delayed_retention,recognition_rate,near_miss_rate,pollution,latency_proxy,phase_lock_resistance,composite_score
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,102.0,36.0,0.7391304347826086,0.7391304347826086,0.0,0.02490842490842491,0.0392156862745098,0.6438143333560395,0.6872156164612071
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,93.0,41.0,0.6940298507462687,0.6940298507462687,0.0,0.02271062271062271,0.043010752688172046,0.6541682813770442,0.6714801689195182
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,100.0,34.0,0.746268656716418,0.746268656716418,0.0,0.02442002442002442,0.04,0.660540571383587,0.6949653923894965
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,99.0,38.0,0.7226277372262774,0.7226277372262774,0.0,0.024175824175824177,0.04040404040404041,0.6955510463183464,0.6948733272195582
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,100.0,34.0,0.746268656716418,0.746268656716418,0.0,0.02442002442002442,0.04,0.6356357825356269,0.6879920515120677
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,104.0,33.0,0.7591240875912408,0.7591240875912408,0.0,0.025396825396825397,0.038461538461538464,0.5523792901874005,0.6699427624852379
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,101.0,33.0,0.753731343283582,0.753731343283582,0.0,0.024664224664224663,0.039603960396039604,0.7514454452708923,0.7235188974019628
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,105.0,36.0,0.7446808510638298,0.7446808510638298,0.0,0.02564102564102564,0.0380952380952381,0.7417332835371828,0.7168615332474761
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.28,0.2,0.96,0.16,104.0,32.0,0.7647058823529411,0.7647058823529411,0.0,0.025396825396825397,0.038461538461538464,0.5343263466721617,0.6672322921008851
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,55.0,131.0,0.2956989247311828,0.2956989247311828,0.0,0.013431013431013432,0.07272727272727272,0.5950317647127858,0.48892210062633495
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.6886917428732628,0.5063585097573147
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,60.0,127.0,0.32085561497326204,0.32085561497326204,0.0,0.014652014652014652,0.06666666666666667,0.6942598237447135,0.5271008268860078
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.639992704929023,0.4927227791329275
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,50.0,133.0,0.273224043715847,0.273224043715847,0.0,0.01221001221001221,0.08,0.6625380198340249,0.49855534220478104
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,53.0,135.0,0.28191489361702127,0.28191489361702127,0.0,0.012942612942612943,0.07547169811320754,0.6602233592252307,0.5014548300902477
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,49.0,140.0,0.25925925925925924,0.25925925925925924,0.0,0.011965811965811967,0.08163265306122448,0.6895156258687347,0.500278050456921
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,52.0,138.0,0.2736842105263158,0.2736842105263158,0.0,0.012698412698412698,0.07692307692307693,0.6325327068441149,0.49027874855962705
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.07692307692307693,0.5529243292155901,0.468596589958143
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,53.0,134.0,0.28342245989304815,0.28342245989304815,0.0,0.012942612942612943,0.07547169811320754,0.7325119268119085,0.5223288068504488
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,57.0,135.0,0.296875,0.296875,0.0,0.01391941391941392,0.07017543859649122,0.7321667836589674,0.5277454814757929
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.1,0.82,0.0,54.0,134.0,0.2872340425531915,0.2872340425531915,0.0,0.013186813186813187,0.07407407407407407,0.5374166733850685,0.4692688125740058
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,55.0,131.0,0.2956989247311828,0.2956989247311828,0.0,0.013431013431013432,0.07272727272727272,0.5950317647127858,0.48892210062633495
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.6886917428732628,0.5063585097573147
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,60.0,127.0,0.32085561497326204,0.32085561497326204,0.0,0.014652014652014652,0.06666666666666667,0.6942598237447135,0.5271008268860078
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.639992704929023,0.4927227791329275
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,50.0,133.0,0.273224043715847,0.273224043715847,0.0,0.01221001221001221,0.08,0.6625380198340249,0.49855534220478104
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,53.0,135.0,0.28191489361702127,0.28191489361702127,0.0,0.012942612942612943,0.07547169811320754,0.6602233592252307,0.5014548300902477
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,49.0,140.0,0.25925925925925924,0.25925925925925924,0.0,0.011965811965811967,0.08163265306122448,0.6895156258687347,0.500278050456921
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,52.0,138.0,0.2736842105263158,0.2736842105263158,0.0,0.012698412698412698,0.07692307692307693,0.6325327068441149,0.49027874855962705
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.07692307692307693,0.5529243292155901,0.468596589958143
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,53.0,134.0,0.28342245989304815,0.28342245989304815,0.0,0.012942612942612943,0.07547169811320754,0.7325119268119085,0.5223288068504488
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,57.0,135.0,0.296875,0.296875,0.0,0.01391941391941392,0.07017543859649122,0.7321667836589674,0.5277454814757929
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.1,0.82,0.16,54.0,134.0,0.2872340425531915,0.2872340425531915,0.0,0.013186813186813187,0.07407407407407407,0.5374166733850685,0.4692688125740058
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,55.0,131.0,0.2956989247311828,0.2956989247311828,0.0,0.013431013431013432,0.07272727272727272,0.5950317647127858,0.48892210062633495
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.6886917428732628,0.5063585097573147
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,60.0,127.0,0.32085561497326204,0.32085561497326204,0.0,0.014652014652014652,0.06666666666666667,0.6942598237447135,0.5271008268860078
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,53.0,140.0,0.27461139896373055,0.27461139896373055,0.0,0.012942612942612943,0.07547169811320754,0.639992704929023,0.4927227791329275
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,50.0,133.0,0.273224043715847,0.273224043715847,0.0,0.01221001221001221,0.08,0.6625380198340249,0.49855534220478104
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,53.0,135.0,0.28191489361702127,0.28191489361702127,0.0,0.012942612942612943,0.07547169811320754,0.6602233592252307,0.5014548300902477
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,49.0,140.0,0.25925925925925924,0.25925925925925924,0.0,0.011965811965811967,0.08163265306122448,0.6895156258687347,0.500278050456921
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,52.0,138.0,0.2736842105263158,0.2736842105263158,0.0,0.012698412698412698,0.07692307692307693,0.6325327068441149,0.49027874855962705
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,52.0,137.0,0.2751322751322751,0.2751322751322751,0.0,0.012698412698412698,0.07692307692307693,0.5529243292155901,0.468596589958143
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,53.0,134.0,0.28342245989304815,0.28342245989304815,0.0,0.012942612942612943,0.07547169811320754,0.7325119268119085,0.5223288068504488
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,57.0,135.0,0.296875,0.296875,0.0,0.01391941391941392,0.07017543859649122,0.7321667836589674,0.5277454814757929
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.1,0.96,0.0,54.0,134.0,0.2872340425531915,0.2872340425531915,0.0,0.013186813186813187,0.07407407407407407,0.5374166733850685,0.4692688125740058
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,55.0,131.0,0.2956989247311828,0.2956989247311828,0.016129032258064516,0.013431013431013432,0.07272727272727272,0.5950317647127858,0.4905350038521414
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,53.0,140.0,0.27461139896373055,0.27461139896373055,0.03626943005181347,0.012942612942612943,0.07547169811320754,0.6886917428732628,0.5099854527624961
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,60.0,127.0,0.32085561497326204,0.32085561497326204,0.0481283422459893,0.014652014652014652,0.06666666666666667,0.6942598237447135,0.5319136611106068
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,53.0,140.0,0.27461139896373055,0.27461139896373055,0.06735751295336788,0.012942612942612943,0.07547169811320754,0.639992704929023,0.49945853042826427
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,50.0,133.0,0.273224043715847,0.273224043715847,0.07103825136612021,0.01221001221001221,0.08,0.6625380198340249,0.505659167341393
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,53.0,135.0,0.28191489361702127,0.28191489361702127,0.09042553191489362,0.012942612942612943,0.07547169811320754,0.6602233592252307,0.5104973832817372
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,49.0,140.0,0.25925925925925924,0.25925925925925924,0.09523809523809523,0.011965811965811967,0.08163265306122448,0.6895156258687347,0.5098018599807306
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,52.0,138.0,0.2736842105263158,0.2736842105263158,0.13157894736842105,0.012698412698412698,0.07692307692307693,0.6325327068441149,0.5034366432964692
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,52.0,137.0,0.2751322751322751,0.2751322751322751,0.1164021164021164,0.012698412698412698,0.07692307692307693,0.5529243292155901,0.48023680159835463
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,53.0,134.0,0.28342245989304815,0.28342245989304815,0.1443850267379679,0.012942612942612943,0.07547169811320754,0.7325119268119085,0.5367673095242456
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,57.0,135.0,0.296875,0.296875,0.17708333333333334,0.01391941391941392,0.07017543859649122,0.7321667836589674,0.5454538148091261
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.1,0.96,0.16,54.0,134.0,0.2872340425531915,0.2872340425531915,0.18617021276595744,0.013186813186813187,0.07407407407407407,0.5374166733850685,0.4878858338506016
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,99.0,87.0,0.532258064516129,0.532258064516129,0.0,0.024175824175824177,0.04040404040404041,0.5869529131535243,0.5845105873951457
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,101.0,92.0,0.5233160621761658,0.5233160621761658,0.0,0.024664224664224663,0.039603960396039604,0.673421991894321,0.604897912391408
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,108.0,79.0,0.5775401069518716,0.5775401069518716,0.0,0.026373626373626374,0.037037037037037035,0.6816946357579098,0.6297490352396931
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,102.0,91.0,0.5284974093264249,0.5284974093264249,0.0,0.02490842490842491,0.0392156862745098,0.6368138019159952,0.5967895969663977
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,93.0,90.0,0.5081967213114754,0.5081967213114754,0.0,0.02271062271062271,0.043010752688172046,0.6451253203580232,0.5908982254715791
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,100.0,88.0,0.5319148936170213,0.5319148936170213,0.0,0.02442002442002442,0.04,0.653435670147507,0.6029474395416474
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,99.0,90.0,0.5238095238095238,0.5238095238095238,0.0,0.024175824175824177,0.04040404040404041,0.657907298336615,0.6008294281496369
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,100.0,90.0,0.5263157894736842,0.5263157894736842,0.0,0.02442002442002442,0.04,0.6292127222467092,0.5938133903892224
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,104.0,85.0,0.5502645502645502,0.5502645502645502,0.0,0.025396825396825397,0.038461538461538464,0.5432510670047552,0.5796658543168871
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,101.0,86.0,0.5401069518716578,0.5401069518716578,0.0,0.024664224664224663,0.039603960396039604,0.7081340789248556,0.6216694704320644
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,105.0,87.0,0.546875,0.546875,0.0,0.02564102564102564,0.0380952380952381,0.7055609847387245,0.6236548321370994
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.2,0.82,0.0,104.0,84.0,0.5531914893617021,0.5531914893617021,0.0,0.025396825396825397,0.038461538461538464,0.5269068741428484,0.576318794736357
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,99.0,87.0,0.532258064516129,0.532258064516129,0.0,0.024175824175824177,0.04040404040404041,0.5869529131535243,0.5845105873951457
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,101.0,92.0,0.5233160621761658,0.5233160621761658,0.0,0.024664224664224663,0.039603960396039604,0.673421991894321,0.604897912391408
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,108.0,79.0,0.5775401069518716,0.5775401069518716,0.0,0.026373626373626374,0.037037037037037035,0.6816946357579098,0.6297490352396931
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,102.0,91.0,0.5284974093264249,0.5284974093264249,0.0,0.02490842490842491,0.0392156862745098,0.6368138019159952,0.5967895969663977
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,93.0,90.0,0.5081967213114754,0.5081967213114754,0.0,0.02271062271062271,0.043010752688172046,0.6451253203580232,0.5908982254715791
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,100.0,88.0,0.5319148936170213,0.5319148936170213,0.0,0.02442002442002442,0.04,0.653435670147507,0.6029474395416474
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,99.0,90.0,0.5238095238095238,0.5238095238095238,0.0,0.024175824175824177,0.04040404040404041,0.657907298336615,0.6008294281496369
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,100.0,90.0,0.5263157894736842,0.5263157894736842,0.0,0.02442002442002442,0.04,0.6292127222467092,0.5938133903892224
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,104.0,85.0,0.5502645502645502,0.5502645502645502,0.0,0.025396825396825397,0.038461538461538464,0.5432510670047552,0.5796658543168871
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,101.0,86.0,0.5401069518716578,0.5401069518716578,0.0,0.024664224664224663,0.039603960396039604,0.7081340789248556,0.6216694704320644
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,105.0,87.0,0.546875,0.546875,0.0,0.02564102564102564,0.0380952380952381,0.7055609847387245,0.6236548321370994
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.2,0.82,0.16,104.0,84.0,0.5531914893617021,0.5531914893617021,0.0,0.025396825396825397,0.038461538461538464,0.5269068741428484,0.576318794736357
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,99.0,87.0,0.532258064516129,0.532258064516129,0.0,0.024175824175824177,0.04040404040404041,0.5869529131535243,0.5845105873951457
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,101.0,92.0,0.5233160621761658,0.5233160621761658,0.0,0.024664224664224663,0.039603960396039604,0.673421991894321,0.604897912391408
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,108.0,79.0,0.5775401069518716,0.5775401069518716,0.0,0.026373626373626374,0.037037037037037035,0.6816946357579098,0.6297490352396931
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,102.0,91.0,0.5284974093264249,0.5284974093264249,0.0,0.02490842490842491,0.0392156862745098,0.6368138019159952,0.5967895969663977
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,93.0,90.0,0.5081967213114754,0.5081967213114754,0.0,0.02271062271062271,0.043010752688172046,0.6451253203580232,0.5908982254715791
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,100.0,88.0,0.5319148936170213,0.5319148936170213,0.0,0.02442002442002442,0.04,0.653435670147507,0.6029474395416474
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,99.0,90.0,0.5238095238095238,0.5238095238095238,0.0,0.024175824175824177,0.04040404040404041,0.657907298336615,0.6008294281496369
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,100.0,90.0,0.5263157894736842,0.5263157894736842,0.0,0.02442002442002442,0.04,0.6292127222467092,0.5938133903892224
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,104.0,85.0,0.5502645502645502,0.5502645502645502,0.0,0.025396825396825397,0.038461538461538464,0.5432510670047552,0.5796658543168871
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,101.0,86.0,0.5401069518716578,0.5401069518716578,0.0,0.024664224664224663,0.039603960396039604,0.7081340789248556,0.6216694704320644
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,105.0,87.0,0.546875,0.546875,0.0,0.02564102564102564,0.0380952380952381,0.7055609847387245,0.6236548321370994
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.2,0.96,0.0,104.0,84.0,0.5531914893617021,0.5531914893617021,0.0,0.025396825396825397,0.038461538461538464,0.5269068741428484,0.576318794736357
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,99.0,87.0,0.532258064516129,0.532258064516129,0.016129032258064516,0.024175824175824177,0.04040404040404041,0.5869529131535243,0.586123490620952
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,101.0,92.0,0.5233160621761658,0.5233160621761658,0.031088082901554404,0.024664224664224663,0.039603960396039604,0.673421991894321,0.6080067206815636
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,108.0,79.0,0.5775401069518716,0.5775401069518716,0.0481283422459893,0.026373626373626374,0.037037037037037035,0.6816946357579098,0.634561869464292
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,102.0,91.0,0.5284974093264249,0.5284974093264249,0.06735751295336788,0.02490842490842491,0.0392156862745098,0.6368138019159952,0.6035253482617344
silver,metallic,0.40221356237309513,-0.012000000000000004,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,93.0,90.0,0.5081967213114754,0.5081967213114754,0.07103825136612021,0.02271062271062271,0.043010752688172046,0.6451253203580232,0.5980020506081911
silver,metallic,0.40821356237309514,-0.006000000000000005,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,100.0,88.0,0.5319148936170213,0.5319148936170213,0.09042553191489362,0.02442002442002442,0.04,0.653435670147507,0.6119899927331369
silver,metallic,0.41421356237309515,-6.938893903907228e-18,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,99.0,90.0,0.5238095238095238,0.5238095238095238,0.09523809523809523,0.024175824175824177,0.04040404040404041,0.657907298336615,0.6103532376734464
silver,metallic,0.42021356237309515,0.0059999999999999915,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,100.0,90.0,0.5263157894736842,0.5263157894736842,0.11052631578947368,0.02442002442002442,0.04,0.6292127222467092,0.6048660219681699
silver,metallic,0.42621356237309516,0.01199999999999999,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,104.0,85.0,0.5502645502645502,0.5502645502645502,0.1111111111111111,0.025396825396825397,0.038461538461538464,0.5432510670047552,0.5907769654279982
silver,metallic,0.43221356237309516,0.017999999999999988,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,101.0,86.0,0.5401069518716578,0.5401069518716578,0.11764705882352941,0.024664224664224663,0.039603960396039604,0.7081340789248556,0.6334341763144173
silver,metallic,0.4382135623730951,0.023999999999999987,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33333333333333337,0.24833333333333335
silver,metallic,0.4442135623730951,0.029999999999999985,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,105.0,87.0,0.546875,0.546875,0.15625,0.02564102564102564,0.0380952380952381,0.7055609847387245,0.6392798321370994
silver,metallic,0.4502135623730951,0.03599999999999998,0.24,0.011,4096,4,0.42,0.2,0.96,0.16,104.0,84.0,0.5531914893617021,0.5531914893617021,0.14893617021276595,0.025396825396825397,0.038461538461538464,0.5269068741428484,0.5912124117576336
silver,metallic,0.37821356237309517,-0.036,0.24,0.011,4096,13,0.28,0.1,0.82,0.0,55.0,81.0,0.40441176470588236,0.40441176470588236,0.0,0.013431013431013432,0.23636363636363636,0.6001075467296519,0.5360027123804313
silver,metallic,0.3842135623730951,-0.03,0.24,0.011,4096,13,0.28,0.1,0.82,0.0,53.0,84.0,0.38686131386861317,0.38686131386861317,0.0,0.012942612942612943,0.24528301886792453,0.6943561836336496,0.5550895174302737
silver,metallic,0.3902135623730951,-0.024,0.24,0.011,4096,13,0.28,0.1,0.82,0.0,60.0,72.0,0.45454545454545453,0.45454545454545453,0.0,0.014652014652014652,0.21666666666666667,0.7071304603570292,0.5868543377577771
silver,metallic,0.39621356237309513,-0.018000000000000002,0.24,0.011,4096,13,0.28,0.1,0.82,0.0,53.0,85.0,0.38405797101449274,0.38405797101449274,0.0,0.012942612942612943,0.24528301886792453,0.6488771280563392,0.5411779778698962
